#{"t_start": 1771977604.8311455, "env_id": "ALE/Pacman-v5"}
r,l,t
15.0,458,3471.677758
19.0,478,3481.678931
25.0,562,3493.366013
23.0,484,3503.505906
26.0,508,3514.22887
30.0,536,3525.505705
12.0,464,3535.195631
19.0,438,3544.318407
14.0,398,3552.802133
18.0,510,3563.49106
22.0,470,3573.474051
18.0,448,3582.833721
13.0,414,3591.443082
14.0,462,3601.270994
15.0,404,3609.5671
26.0,438,3618.895401
30.0,552,3630.249321
20.0,434,3639.443047
20.0,428,3648.349066
21.0,480,3658.380336
17.0,486,3668.709044
19.0,402,3676.973872
20.0,390,3685.427426
20.0,390,3693.645426
23.0,480,3703.927132
29.0,532,3715.115139
16.0,364,3722.663267
12.0,406,3731.389277
21.0,548,3742.865051
15.0,392,3751.161613
11.0,372,3759.004615
34.0,690,3773.583673
13.0,356,3781.114756
35.0,720,3796.458408
21.0,486,3806.553671
29.0,656,3820.489776
15.0,406,3829.005157
28.0,760,3845.131285
26.0,492,3855.630458
21.0,544,3867.208379
20.0,502,3877.92735
27.0,536,3889.349663
18.0,538,3900.770329
11.0,374,3908.739753
13.0,368,3916.55236
15.0,442,3926.146066
13.0,394,3934.473754
12.0,378,3942.567413
30.0,523,3953.739802
26.0,594,3966.513442
24.0,446,3975.97487
6.0,314,3982.680548
15.0,432,3992.161706
20.0,446,4001.709915
15.0,380,4009.843907
17.0,376,4017.942725
15.0,450,4027.458324
7.0,368,4035.348822
14.0,460,4045.146185
22.0,616,4058.365233
25.0,454,4068.137327
17.0,432,4077.456749
20.0,418,4086.427434
12.0,390,4094.755026
15.0,404,4103.480409
17.0,426,4112.558869
14.0,450,4122.224189
14.0,370,4130.155302
16.0,462,4140.03667
17.0,418,4149.161586
22.0,432,4158.364649
15.0,396,4166.958587
19.0,418,4175.942973
27.0,470,4186.114891
22.0,476,4196.412637
18.0,416,4205.397565
21.0,382,4213.739127
11.0,416,4222.599013
12.0,386,4231.06816
14.0,430,4240.208672
10.0,404,4248.802119
16.0,416,4257.85023
19.0,454,4267.442291
11.0,392,4276.03827
21.0,474,4286.224791
16.0,456,4296.114832
20.0,458,4305.912623
13.0,442,4315.33183
11.0,382,4323.662779
28.0,474,4333.72342
21.0,458,4343.63132
18.0,508,4354.459556
13.0,466,4364.675929
23.0,494,4375.240065
8.0,344,4382.755195
13.0,408,4391.537024
10.0,364,4399.287184
23.0,582,4412.036752
13.0,420,4421.037744
15.0,424,4430.396109
28.0,574,4442.786233
19.0,544,4454.694398
19.0,494,4465.567802
16.0,410,4474.492087
16.0,418,4483.693416
18.0,440,4493.302465
21.0,414,4502.254591
20.0,510,4513.396391
25.0,514,4524.596877
18.0,536,4536.208042
23.0,512,4547.338705
18.0,436,4556.864401
19.0,494,4567.553446
35.0,766,4584.202371
22.0,382,4592.427597
20.0,478,4602.942194
29.0,480,4613.302066
24.0,510,4624.561396
24.0,456,4634.599298
15.0,468,4644.880294
22.0,486,4655.567388
26.0,444,4665.364974
53.0,648,4679.739622
12.0,380,4688.161368
12.0,412,4697.221153
12.0,474,4707.552713
9.0,374,4715.866074
12.0,466,4726.037536
8.0,416,4735.442835
11.0,358,4743.202459
11.0,348,4750.798094
23.0,432,4760.416599
17.0,430,4769.678945
16.0,442,4779.554737
12.0,432,4789.083502
21.0,508,4800.3371
8.0,352,4807.97507
25.0,454,4817.802838
11.0,452,4827.687442
20.0,464,4837.853589
16.0,448,4847.833162
10.0,432,4857.291084
16.0,452,4867.317779
14.0,442,4876.958235
13.0,424,4886.442303
24.0,492,4897.210392
14.0,372,4905.364532
21.0,502,4916.350478
30.0,596,4929.520259
20.0,520,4940.89112
19.0,444,4950.727063
14.0,368,4958.770745
18.0,420,4967.94295
12.0,430,4977.599803
9.0,364,4985.584049
31.0,572,4998.411669
28.0,526,5009.987718
10.0,404,5019.052897
12.0,372,5027.350573
23.0,546,5039.693128
29.0,572,5052.39924
21.0,480,5063.192625
20.0,508,5074.445286
18.0,440,5084.395365
10.0,394,5092.943409
15.0,408,5102.020566
31.0,550,5114.244271
14.0,460,5124.5319
19.0,408,5133.55293
18.0,442,5143.395533
24.0,510,5154.832693
16.0,450,5164.834462
23.0,484,5175.755696
24.0,468,5186.102988
21.0,442,5196.062031
26.0,558,5208.552328
27.0,586,5221.78595
14.0,424,5231.318486
11.0,370,5239.707769
18.0,484,5250.505188
16.0,420,5260.083986
20.0,496,5271.09593
17.0,410,5280.395323
26.0,590,5293.536849
14.0,388,5302.302544
21.0,434,5311.99354
16.0,502,5323.286962
21.0,522,5334.86175
16.0,424,5344.521639
14.0,392,5353.193894
18.0,432,5362.864645
18.0,462,5373.13216
13.0,362,5381.129845
21.0,534,5393.177149
10.0,342,5400.865091
21.0,482,5411.754774
18.0,466,5422.237781
19.0,450,5432.426468
15.0,434,5442.20843
30.0,496,5453.443061
17.0,578,5466.458189
25.0,546,5478.818608
12.0,402,5487.786413
12.0,348,5495.771113
16.0,368,5504.13101
36.0,682,5519.614774
19.0,456,5529.849145
17.0,502,5541.273337
26.0,492,5552.287017
13.0,372,5560.771175
12.0,366,5569.073201
26.0,592,5582.443097
20.0,446,5592.567841
21.0,460,5603.060073
10.0,392,5611.92545
14.0,400,5620.911835
13.0,412,5630.333276
21.0,514,5641.974936
11.0,396,5651.130219
47.0,646,5665.771278
24.0,456,5676.194364
15.0,448,5686.24074
57.0,602,5699.989799
21.0,530,5712.036511
18.0,438,5722.130677
17.0,452,5732.331769
34.0,638,5747.020732
23.0,538,5759.428608
27.0,616,5773.427953
20.0,476,5784.39247
11.0,434,5794.193193
15.0,382,5803.03685
9.0,370,5811.552415
17.0,460,5822.162431
26.0,506,5833.754941
13.0,472,5844.599013
25.0,618,5858.739158
10.0,390,5867.692638
20.0,474,5878.536067
18.0,550,5891.098378
21.0,458,5901.59823
22.0,544,5914.036633
26.0,452,5924.30254
15.0,442,5934.475191
31.0,608,5948.286085
31.0,554,5961.037904
14.0,444,5971.209249
23.0,554,5983.926969
23.0,460,5994.365534
8.0,376,6003.14693
14.0,474,6013.881491
17.0,488,6025.130932
15.0,446,6035.3304
23.0,450,6045.723456
13.0,428,6055.411741
22.0,620,6069.677189
26.0,764,6087.192238
23.0,504,6098.693207
26.0,508,6110.380097
11.0,474,6121.083337
19.0,586,6134.583163
17.0,580,6147.895409
24.0,712,6164.174317
20.0,582,6177.599077
17.0,384,6186.379679
15.0,444,6196.56799
27.0,544,6208.911631
18.0,456,6219.442741
28.0,454,6229.833695
23.0,464,6240.521309
15.0,484,6251.458689
21.0,466,6262.100187
12.0,436,6271.975391
16.0,396,6281.067536
23.0,610,6295.158674
12.0,538,6307.598889
28.0,534,6319.724737
22.0,538,6332.161364
16.0,650,6347.116455
18.0,486,6358.239594
29.0,562,6371.129876
18.0,538,6383.287145
18.0,434,6393.349204
22.0,502,6404.817987
18.0,694,6420.661402
90.0,660,6436.08356
25.0,494,6447.337364
16.0,482,6458.474377
13.0,458,6468.927404
20.0,568,6481.958054
21.0,614,6495.925051
21.0,542,6508.417093
20.0,498,6519.74019
18.0,508,6531.362541
16.0,456,6541.706831
22.0,444,6551.919054
20.0,492,6563.208194
12.0,460,6573.817181
24.0,612,6587.958992
24.0,506,6599.50508
23.0,520,6611.458344
11.0,442,6621.516178
31.0,542,6634.005624
7.0,420,6643.505711
18.0,452,6653.94363
11.0,376,6662.51514
26.0,434,6672.333424
31.0,640,6686.975302
19.0,476,6698.005975
18.0,434,6707.801921
18.0,454,6718.334261
15.0,548,6730.896614
16.0,536,6743.239278
13.0,474,6753.974267
16.0,578,6767.239523
17.0,580,6780.506083
9.0,462,6791.270711
17.0,568,6804.317786
21.0,482,6815.397633
24.0,520,6827.397361
12.0,410,6836.677408
20.0,472,6847.458796
19.0,426,6857.23938
37.0,1258,6886.005569
19.0,418,6895.69363
18.0,458,6906.06878
26.0,716,6922.443761
19.0,424,6932.051652
16.0,594,6945.739501
23.0,494,6957.098794
7.0,350,6965.182388
11.0,538,6977.598933
17.0,494,6988.865497
20.0,538,7001.061613
17.0,536,7013.3155
15.0,684,7028.973475
29.0,500,7040.216821
22.0,512,7051.974381
17.0,390,7060.817868
17.0,438,7070.847403
11.0,508,7082.490605
22.0,390,7091.489694
15.0,516,7103.287219
11.0,442,7113.44374
14.0,724,7129.92724
86.0,541,7142.349222
13.0,630,7156.864486
18.0,600,7170.514129
14.0,708,7186.833379
14.0,660,7202.128434
23.0,448,7212.302438
25.0,714,7228.553153
17.0,626,7242.94295
18.0,572,7256.006169
15.0,394,7265.129207
26.0,522,7276.848804
20.0,510,7288.725756
14.0,534,7300.786014
36.0,760,7318.38487
15.0,408,7327.794538
24.0,486,7338.881444
11.0,620,7353.192422
17.0,556,7365.81797
26.0,576,7379.080683
14.0,614,7393.223912
18.0,574,7406.396945
11.0,620,7420.661227
19.0,498,7431.95892
15.0,568,7445.083663
29.0,662,7460.37495
13.0,560,7473.06382
21.0,526,7485.224329
11.0,510,7496.83581
33.0,662,7512.130153
28.0,670,7527.552306
18.0,456,7537.973507
14.0,636,7552.598919
12.0,494,7563.866277
29.0,646,7578.739308
14.0,582,7592.064822
11.0,548,7604.551581
27.0,530,7616.630753
12.0,796,7634.832804
16.0,566,7647.661214
18.0,538,7659.960206
29.0,494,7671.100049
20.0,530,7683.411347
16.0,644,7697.990428
17.0,664,7713.067603
13.0,688,7728.910886
11.0,612,7743.068296
28.0,636,7757.537928
16.0,652,7772.614827
20.0,620,7786.927542
26.0,496,7798.207806
21.0,522,7810.318798
17.0,662,7825.427161
17.0,574,7838.787121
19.0,828,7857.802565
26.0,568,7870.740281
33.0,630,7885.147129
27.0,760,7902.630487
13.0,476,7913.422865
17.0,512,7925.2709
17.0,582,7938.687134
17.0,630,7953.084764
23.0,604,7967.036873
11.0,658,7982.107087
20.0,642,7996.709319
21.0,602,8010.646087
14.0,686,8026.442913
18.0,594,8039.93413
17.0,502,8051.474422
13.0,498,8062.788601
14.0,400,8072.052126
19.0,454,8082.411047
21.0,526,8094.552245
16.0,454,8104.920062
12.0,618,8119.006613
18.0,552,8131.708339
16.0,564,8144.6278
24.0,628,8159.005866
23.0,676,8174.41133
25.0,588,8188.060333
19.0,672,8203.505597
31.0,620,8217.48917
31.0,538,8229.974192
31.0,638,8244.677233
23.0,498,8256.017032
22.0,602,8269.880238
19.0,748,8287.131004
28.0,668,8302.252517
17.0,656,8317.342319
19.0,540,8329.614377
14.0,642,8344.469454
16.0,730,8361.271968
23.0,540,8373.599671
23.0,522,8385.56951
15.0,554,8398.256555
14.0,552,8410.803119
17.0,450,8421.209357
22.0,580,8434.286244
29.0,492,8445.551663
22.0,554,8458.1148
19.0,698,8474.070216
15.0,642,8488.803117
15.0,534,8500.981693
21.0,516,8512.818199
14.0,642,8527.67679
15.0,582,8540.990427
21.0,520,8552.990301
17.0,616,8567.056265
21.0,542,8579.616013
28.0,626,8594.070934
18.0,596,8607.653053
14.0,556,8620.506037
15.0,384,8629.240451
28.0,490,8640.615054
16.0,558,8653.249632
24.0,496,8664.739546
28.0,650,8679.584195
24.0,454,8689.974482
20.0,528,8702.161046
34.0,611,8715.990721
21.0,434,8726.052522
15.0,526,8737.943065
23.0,588,8751.364732
36.0,452,8761.661789
19.0,608,8775.645438
14.0,396,8784.724289
15.0,556,8797.536849
15.0,582,8810.971832
18.0,470,8821.740515
12.0,564,8834.755171
17.0,484,8845.818476
34.0,768,8863.427414
17.0,522,8875.411628
27.0,490,8886.725373
24.0,580,8900.036812
21.0,522,8911.880624
22.0,632,8926.380098
24.0,562,8939.224898
16.0,684,8954.772851
25.0,566,8967.740121
18.0,536,8979.926938
22.0,490,8991.255207
20.0,522,9003.202246
37.0,738,9020.099117
26.0,560,9032.87146
21.0,522,9044.678447
41.0,600,9058.427344
38.0,708,9074.802112
35.0,928,9095.942894
20.0,528,9107.943059
40.0,856,9127.645441
39.0,832,9146.770791
25.0,566,9159.849942
25.0,544,9172.380854
36.0,692,9188.287651
25.0,512,9200.03599
39.0,600,9213.833328
23.0,566,9226.865288
21.0,578,9240.146616
33.0,652,9255.269857
29.0,490,9266.349015
28.0,474,9277.270995
27.0,518,9289.079489
27.0,610,9303.068054
20.0,478,9314.052931
22.0,634,9328.424476
30.0,560,9341.302259
30.0,496,9352.552741
30.0,650,9367.614365
31.0,616,9381.756605
26.0,668,9397.05208
23.0,452,9407.504391
16.0,564,9420.520825
27.0,558,9433.288388
26.0,542,9445.724255
19.0,512,9457.428051
31.0,612,9471.584454
21.0,418,9481.053418
15.0,578,9494.395985
30.0,548,9506.958006
29.0,670,9522.286745
14.0,408,9531.787114
26.0,592,9545.351547
26.0,570,9558.459258
14.0,622,9572.614869
23.0,478,9583.677578
37.0,574,9596.883409
27.0,458,9607.397972
40.0,574,9620.56906
22.0,446,9630.740189
22.0,766,9648.26235
25.0,528,9660.317672
26.0,446,9670.646597
36.0,574,9683.72473
33.0,526,9695.818402
16.0,508,9708.435365
19.0,448,9719.19436
33.0,552,9733.10691
20.0,518,9745.989592
22.0,566,9760.893921
35.0,534,9779.867878
21.0,472,9793.318234
28.0,784,9815.458646
21.0,676,9833.465062
24.0,620,9850.41265
28.0,616,9866.303523
19.0,480,9878.935916
32.0,636,9895.046068
26.0,482,9907.073469
29.0,778,9926.170208
29.0,492,9938.892923
32.0,698,9956.47348
23.0,462,9968.252463
26.0,574,9982.86874
20.0,474,9995.130042
15.0,542,10008.989907
17.0,616,10024.662137
22.0,456,10036.618773
26.0,522,10050.528144
33.0,544,10065.203548
24.0,566,10080.213113
14.0,536,10093.32029
25.0,570,10107.145541
19.0,546,10120.473724
23.0,552,10133.805505
19.0,532,10146.761388
17.0,730,10165.561538
34.0,718,10184.497102
65.0,880,10206.766272
28.0,482,10219.865095
37.0,696,10238.016127
25.0,652,10254.102402
28.0,614,10269.101629
19.0,444,10279.911399
22.0,424,10290.126933
26.0,472,10301.664176
26.0,514,10314.132815
24.0,464,10325.437478
22.0,476,10337.145573
21.0,496,10349.15493
22.0,568,10362.84858
27.0,542,10376.248921
24.0,518,10389.028257
51.0,876,10410.424081
24.0,510,10422.917399
35.0,766,10441.724453
20.0,512,10454.140642
31.0,560,10467.968929
19.0,482,10479.90766
96.0,838,10499.976007
29.0,510,10511.611104
31.0,586,10525.053045
34.0,550,10537.589958
24.0,524,10549.536261
32.0,710,10565.751003
25.0,536,10577.971916
29.0,472,10588.760953
37.0,638,10603.268981
27.0,518,10615.091498
29.0,526,10627.125737
26.0,518,10638.911301
27.0,544,10651.370832
31.0,574,10664.480141
52.0,834,10684.922995
36.0,746,10703.162943
15.0,496,10715.451571
25.0,450,10726.452065
34.0,572,10740.42574
39.0,782,10759.537226
21.0,550,10773.057051
18.0,486,10785.003139
31.0,552,10798.641016
18.0,440,10809.500858
31.0,476,10821.166005
32.0,480,10832.911634
38.0,526,10845.703079
29.0,508,10859.138093
34.0,516,10872.975504
15.0,364,10881.474853
20.0,412,10891.285124
34.0,616,10906.877952
37.0,540,10922.506552
28.0,704,10940.070121
18.0,532,10953.37933
29.0,558,10967.606603
20.0,506,10980.359811
14.0,434,10991.230329
49.0,816,11011.188467
25.0,496,11023.367418
40.0,530,11036.351386
28.0,520,11049.1158
8.0,398,11058.902643
27.0,550,11072.388067
29.0,564,11086.33368
10.0,394,11096.045923
33.0,556,11109.624137
23.0,548,11123.627799
23.0,586,11138.921521
44.0,730,11161.052114
27.0,558,11176.453771
18.0,444,11188.119324
15.0,418,11198.453991
20.0,536,11211.631691
34.0,570,11225.600592
14.0,474,11237.728454
16.0,412,11248.793869
30.0,526,11262.437286
40.0,794,11284.576293
22.0,426,11297.560434
12.0,418,11309.524533
29.0,764,11329.104035
14.0,440,11340.347495
28.0,496,11353.287299
13.0,362,11362.676242
7.0,442,11376.479256
9.0,468,11389.314756
19.0,484,11403.566182
32.0,642,11423.231916
57.0,697,11441.404936
24.0,456,11453.5993
20.0,494,11468.263492
29.0,484,11480.909667
24.0,458,11493.239251
13.0,466,11505.404602
33.0,564,11520.268636
36.0,538,11534.126517
25.0,510,11547.127533
58.0,640,11563.608185
25.0,562,11578.247383
24.0,792,11599.519201
24.0,624,11617.53088
22.0,496,11630.529581
26.0,472,11642.911722
30.0,576,11657.753813
40.0,950,11682.592699
30.0,598,11698.090749
39.0,588,11713.773758
40.0,628,11730.164691
33.0,586,11745.316418
59.0,770,11764.656196
28.0,624,11780.806381
36.0,569,11795.766433
50.0,774,11816.173303
43.0,694,11833.271981
25.0,536,11848.06772
24.0,510,11862.20054
39.0,798,11885.818014
44.0,708,11905.002566
26.0,510,11919.500214
37.0,561,11935.008332
24.0,664,11951.576245
64.0,705,11970.769338
18.0,438,11983.713105
28.0,516,11997.927383
26.0,528,12012.928068
65.0,888,12039.393089
31.0,612,12058.1673
55.0,618,12077.843391
28.0,450,12089.40224
47.0,796,12111.089204
35.0,758,12131.016336
27.0,478,12143.949481
35.0,538,12158.248146
26.0,478,12171.09954
26.0,504,12186.733425
24.0,536,12200.797581
27.0,562,12215.221443
42.0,782,12236.757443
50.0,748,12258.513052
37.0,764,12279.931177
45.0,844,12303.098367
37.0,544,12318.390299
57.0,764,12338.012881
44.0,748,12356.383803
46.0,747,12375.148074
32.0,522,12388.251636
21.0,546,12401.549293
36.0,514,12415.139104
33.0,540,12428.172765
39.0,600,12444.854652
47.0,978,12472.231065
53.0,928,12497.895002
43.0,740,12517.910342
55.0,946,12542.813872
31.0,488,12554.51366
19.0,438,12565.370944
29.0,590,12580.896196
34.0,580,12595.514056
28.0,488,12607.637555
49.0,902,12629.942033
20.0,400,12639.557435
62.0,974,12663.248698
71.0,1126,12691.588332
41.0,782,12711.469716
51.0,836,12733.070782
49.0,856,12754.089773
25.0,470,12765.798821
47.0,858,12787.877781
61.0,742,12806.768514
39.0,816,12828.134114
45.0,800,12847.990054
27.0,538,12862.243727
59.0,659,12878.744976
36.0,524,12891.684967
64.0,908,12914.247239
55.0,782,12933.203272
62.0,724,12951.851784
50.0,792,12974.025994
45.0,838,12995.346842
41.0,600,13011.591961
134.0,867,13035.063087
37.0,670,13053.04217
34.0,708,13072.274672
33.0,494,13085.505012
48.0,714,13105.224889
52.0,956,13129.89041
34.0,760,13150.346355
50.0,720,13168.414082
