#{"t_start": 1771227001.4706552, "env_id": "ALE/Pacman-v5"}
r,l,t
190.0,574,418.298534
31.0,484,420.130523
43.0,612,422.425527
199.0,844,425.580196
65.0,1130,429.977352
53.0,832,433.098148
69.0,888,436.549269
38.0,456,438.323218
60.0,914,441.804034
47.0,602,444.110888
46.0,480,446.06686
229.0,810,449.131038
71.0,910,452.685032
205.0,778,455.633128
207.0,740,458.417451
36.0,472,460.185019
130.0,720,463.001444
57.0,678,465.530772
38.0,468,467.279108
86.0,794,470.281985
86.0,886,473.629757
189.0,788,476.634074
113.0,718,479.383055
42.0,486,481.193175
65.0,686,483.746821
61.0,718,486.429205
55.0,520,488.398306
66.0,886,492.196506
58.0,798,495.514639
47.0,794,498.681271
54.0,762,501.68858
47.0,460,503.499509
66.0,830,506.661654
126.0,832,509.982016
60.0,748,512.908325
80.0,710,515.600145
54.0,544,517.709232
81.0,668,520.315559
48.0,526,522.29355
54.0,605,524.554278
202.0,657,527.120233
63.0,864,530.348168
70.0,912,533.752234
38.0,592,535.982452
47.0,522,537.936963
69.0,642,540.470662
51.0,552,542.598737
65.0,1128,546.866939
78.0,746,550.044185
46.0,576,552.286448
57.0,626,554.700553
49.0,528,556.786603
44.0,456,558.538007
80.0,740,561.378837
54.0,702,564.131744
50.0,592,566.511969
50.0,510,568.528989
40.0,408,570.098579
54.0,526,572.15491
39.0,476,573.950397
45.0,510,575.892641
356.0,552,577.960107
40.0,448,579.647913
63.0,692,582.2554
74.0,588,584.451804
48.0,490,586.338676
36.0,384,587.87202
46.0,500,589.813061
76.0,832,593.258285
45.0,506,595.17452
188.0,534,597.217748
25.0,408,598.749442
41.0,494,600.613445
120.0,638,603.09222
40.0,456,604.813993
87.0,672,607.32643
47.0,529,609.310703
68.0,818,612.388297
41.0,522,614.347552
44.0,464,616.097964
38.0,460,617.829067
96.0,882,621.180518
46.0,714,623.86209
60.0,1056,627.815776
37.0,472,629.587986
75.0,670,632.116802
71.0,702,635.204427
47.0,538,637.342634
47.0,522,639.482847
37.0,418,641.062672
63.0,840,644.300271
37.0,454,646.043921
40.0,472,647.835719
39.0,558,649.958907
37.0,674,652.612718
37.0,466,654.439752
192.0,693,657.096404
54.0,900,660.693193
40.0,584,663.245487
48.0,526,665.698972
39.0,524,668.109676
70.0,1016,672.672088
43.0,539,675.07874
63.0,574,677.540132
36.0,470,679.664545
89.0,1018,683.902782
65.0,910,687.511475
51.0,612,690.089551
46.0,520,692.18932
46.0,476,694.074249
38.0,514,696.191762
55.0,616,698.641444
62.0,690,701.344364
55.0,686,703.92495
63.0,820,707.206355
32.0,460,708.936133
44.0,466,710.67971
45.0,522,712.739162
50.0,584,715.210533
40.0,496,717.153276
72.0,662,719.933095
47.0,708,722.964237
90.0,934,726.574455
57.0,734,729.361752
39.0,472,731.520045
35.0,442,733.402976
79.0,1006,737.514065
46.0,600,739.7938
43.0,594,742.110094
77.0,892,745.528804
71.0,918,749.333822
35.0,482,751.395994
56.0,690,754.128499
90.0,1190,758.878223
34.0,484,760.728592
90.0,982,764.467899
37.0,630,767.218305
42.0,528,769.294069
59.0,864,772.653862
80.0,894,776.092094
139.0,1088,780.22781
36.0,442,781.903294
63.0,732,784.686507
58.0,982,788.425272
133.0,880,792.030519
69.0,914,795.573219
62.0,725,798.406373
65.0,638,800.867508
39.0,472,802.64249
84.0,944,806.16602
62.0,628,808.528041
68.0,696,811.255285
80.0,782,814.220034
93.0,1162,818.630645
65.0,646,821.242921
72.0,900,824.793323
97.0,722,827.694619
54.0,570,829.868453
60.0,592,832.126217
57.0,754,835.025693
40.0,408,836.595804
83.0,822,839.774275
76.0,834,842.902883
94.0,877,846.231823
70.0,726,849.047522
79.0,798,852.156595
73.0,679,854.783901
64.0,596,857.172499
75.0,772,860.132919
70.0,800,863.229901
48.0,536,865.259554
61.0,734,868.070509
82.0,770,871.001348
81.0,892,874.412513
47.0,514,876.428226
91.0,976,880.124213
83.0,750,883.132749
75.0,948,886.782916
66.0,708,889.492528
48.0,480,891.357651
36.0,478,893.145257
75.0,740,895.90958
60.0,656,898.493502
48.0,504,900.76239
74.0,722,903.498904
74.0,766,906.654815
55.0,531,908.945327
46.0,530,911.154367
69.0,580,913.694792
82.0,926,917.194051
118.0,776,920.180054
89.0,838,923.597993
79.0,760,926.57433
55.0,762,929.647799
79.0,733,933.013942
85.0,1136,938.136791
55.0,530,940.585642
69.0,982,944.757887
83.0,724,947.618084
81.0,888,951.327993
52.0,511,953.311155
83.0,882,956.651256
61.0,595,958.901362
61.0,792,961.91267
56.0,660,964.42228
66.0,954,967.999853
72.0,607,970.297551
55.0,840,973.479323
73.0,838,976.767612
70.0,728,979.494284
70.0,826,982.644519
65.0,674,985.171502
66.0,822,988.249951
69.0,848,991.403753
58.0,784,994.333865
59.0,773,997.225237
49.0,686,999.80321
47.0,506,1001.699955
45.0,548,1003.763958
73.0,924,1007.412476
91.0,854,1010.632415
92.0,790,1013.66863
71.0,1042,1017.586474
92.0,744,1020.547343
86.0,846,1023.855596
61.0,668,1026.383298
56.0,648,1028.852878
57.0,603,1031.153763
70.0,816,1034.378816
77.0,960,1038.104015
52.0,526,1040.139142
149.0,998,1043.916056
124.0,942,1047.446241
67.0,557,1049.628962
77.0,894,1052.975217
82.0,712,1055.754778
88.0,842,1058.957234
64.0,514,1060.909918
87.0,972,1065.021519
65.0,506,1067.081504
111.0,872,1070.764479
77.0,844,1074.27574
74.0,667,1076.926727
65.0,640,1079.446602
61.0,543,1081.825243
79.0,828,1085.109539
67.0,537,1087.161664
66.0,684,1089.78207
151.0,1030,1093.907375
218.0,892,1097.556489
62.0,534,1099.717464
71.0,682,1102.643942
60.0,544,1104.892796
113.0,962,1108.551091
61.0,674,1111.229721
56.0,616,1113.607958
33.0,404,1115.140614
79.0,812,1118.196243
57.0,598,1120.477861
164.0,1100,1124.784064
72.0,668,1127.356674
69.0,618,1129.726447
67.0,552,1131.812707
77.0,745,1134.661923
57.0,528,1136.6552
105.0,706,1139.311497
70.0,630,1141.678927
62.0,530,1143.683919
76.0,702,1146.394246
56.0,490,1148.363446
114.0,1030,1152.207234
73.0,830,1155.326088
148.0,892,1158.665202
86.0,858,1161.965742
143.0,782,1165.272737
90.0,1044,1169.389659
103.0,798,1172.469732
45.0,668,1174.984947
70.0,654,1177.492188
60.0,536,1179.618093
62.0,596,1181.964625
87.0,674,1184.533142
64.0,610,1187.134213
68.0,640,1189.593281
69.0,532,1191.601546
74.0,838,1195.00654
133.0,686,1197.839718
144.0,796,1201.086953
76.0,698,1203.840241
49.0,496,1205.701438
78.0,770,1208.614594
76.0,830,1211.814973
142.0,754,1214.689581
94.0,676,1217.245037
78.0,702,1220.060536
88.0,894,1223.48557
101.0,1000,1227.355579
43.0,480,1229.179156
68.0,740,1232.257853
55.0,540,1234.427561
78.0,688,1237.127192
33.0,464,1239.006233
94.0,814,1242.280756
88.0,942,1246.113619
84.0,892,1249.513205
97.0,944,1253.197289
87.0,724,1255.946899
215.0,708,1259.038027
92.0,1038,1263.146711
82.0,828,1266.389547
71.0,922,1269.90255
69.0,776,1272.80971
114.0,898,1276.164403
89.0,1042,1280.185443
99.0,964,1283.789354
92.0,805,1286.830486
99.0,1160,1291.380723
71.0,720,1294.130832
67.0,800,1297.220183
68.0,603,1299.760779
89.0,826,1302.864921
78.0,858,1306.156077
84.0,910,1309.645113
59.0,674,1312.273194
119.0,708,1315.061939
73.0,888,1318.516721
54.0,650,1321.29494
60.0,796,1324.297436
65.0,760,1327.39778
66.0,836,1330.618976
75.0,868,1333.948102
78.0,845,1337.269607
79.0,830,1340.61527
405.0,966,1344.5144
99.0,1018,1348.42873
119.0,1274,1353.271378
102.0,1188,1357.773869
92.0,1092,1362.041842
86.0,946,1365.824818
76.0,878,1369.524701
88.0,1068,1373.623394
81.0,880,1376.911156
100.0,1122,1381.537927
99.0,1012,1385.478682
124.0,1036,1389.375731
81.0,760,1392.236508
76.0,737,1395.049452
176.0,916,1398.564874
154.0,1200,1403.275028
113.0,800,1406.818948
60.0,636,1409.565902
82.0,850,1413.128485
394.0,1562,1419.67924
112.0,966,1423.651064
86.0,980,1427.731608
92.0,909,1431.375765
115.0,932,1435.080614
92.0,974,1439.164085
70.0,1016,1443.283624
92.0,758,1446.43606
100.0,1008,1450.486192
96.0,958,1454.361781
100.0,834,1457.690542
69.0,666,1460.255556
87.0,906,1463.852991
96.0,928,1467.557184
152.0,922,1471.008409
62.0,602,1473.321509
250.0,944,1477.09805
70.0,732,1479.933011
298.0,1010,1483.721269
86.0,944,1487.393735
75.0,689,1490.069206
84.0,747,1492.872902
50.0,504,1494.768049
88.0,814,1497.82822
109.0,774,1500.724715
89.0,926,1504.225734
85.0,836,1507.543838
81.0,705,1510.43268
91.0,1022,1514.657397
100.0,3132,1526.506649
110.0,1106,1530.660363
117.0,1026,1534.610693
66.0,506,1536.507791
82.0,666,1539.134131
70.0,708,1541.874438
31.0,442,1543.530777
114.0,876,1546.828307
66.0,750,1549.878277
69.0,704,1552.576362
85.0,800,1555.813247
91.0,1054,1560.277535
103.0,1104,1564.665945
231.0,868,1568.227509
46.0,522,1570.309398
110.0,1054,1574.631975
71.0,587,1576.999711
97.0,1006,1580.988191
70.0,505,1583.088166
114.0,966,1586.963124
226.0,848,1590.524698
59.0,678,1593.135239
86.0,649,1595.670014
113.0,1062,1599.877511
91.0,878,1603.421929
89.0,836,1606.673498
65.0,676,1609.456329
63.0,556,1611.621435
70.0,778,1614.671937
57.0,612,1617.139823
61.0,702,1619.884037
93.0,1050,1623.920588
102.0,976,1627.880181
79.0,764,1631.01446
87.0,1016,1635.165245
73.0,840,1638.499191
106.0,972,1642.282012
50.0,494,1644.170399
51.0,522,1646.400003
78.0,718,1649.52624
76.0,792,1653.161953
90.0,1072,1658.183126
112.0,1246,1663.74668
75.0,724,1666.72271
41.0,458,1668.450461
44.0,472,1670.255407
77.0,760,1673.080091
155.0,934,1676.706997
49.0,532,1678.733064
71.0,732,1681.542444
109.0,956,1685.125535
88.0,796,1688.30479
126.0,1048,1692.382049
112.0,922,1696.097871
79.0,918,1699.685567
90.0,1062,1703.723333
87.0,930,1707.258875
72.0,862,1710.649337
104.0,1182,1715.281128
94.0,882,1718.879952
76.0,26996,1822.495205
69.0,800,1825.539244
102.0,1042,1829.522399
100.0,1006,1833.344339
59.0,738,1836.090893
94.0,900,1839.461281
148.0,852,1842.6212
81.0,858,1845.91179
81.0,910,1849.30545
94.0,960,1852.988722
85.0,956,1856.675095
86.0,966,1860.387025
101.0,932,1864.056244
84.0,800,1867.074346
73.0,716,1870.091711
75.0,894,1873.696231
83.0,894,1877.33932
66.0,920,1880.826776
92.0,796,1883.831862
100.0,1176,1888.436232
91.0,996,1892.265755
87.0,828,1895.567742
91.0,896,1898.996997
121.0,1058,1903.230789
109.0,840,1906.45251
99.0,966,1910.338541
76.0,624,1912.837083
73.0,848,1916.221231
70.0,724,1918.973907
98.0,964,1922.781733
96.0,1000,1926.806823
91.0,860,1930.346053
98.0,912,1933.866156
81.0,762,1936.983449
156.0,1028,1941.00392
97.0,856,1944.772276
98.0,884,1948.568901
92.0,854,1952.128775
73.0,600,1954.7335
119.0,1146,1959.636564
98.0,850,1963.140236
98.0,960,1967.090807
91.0,812,1970.41636
92.0,822,1973.666268
96.0,854,1976.912358
90.0,842,1980.230191
108.0,896,1983.587437
100.0,1012,1987.458963
122.0,984,1991.459137
89.0,708,1994.196585
78.0,750,1997.491262
116.0,986,2001.556295
129.0,926,2005.058582
97.0,878,2008.421955
97.0,784,2011.45349
107.0,1010,2015.239217
163.0,938,2018.991592
156.0,984,2022.787704
107.0,1080,2026.956641
91.0,786,2029.986148
97.0,1018,2033.819593
92.0,834,2037.412163
51.0,622,2039.993368
94.0,874,2043.647571
83.0,794,2047.054412
190.0,1264,2052.126253
97.0,892,2055.625019
47.0,686,2058.211359
117.0,1072,2062.260979
133.0,1394,2067.88251
84.0,756,2071.155881
118.0,856,2075.077655
100.0,957,2079.068021
101.0,908,2082.502538
115.0,946,2086.059468
85.0,800,2089.112012
94.0,1000,2093.35586
103.0,896,2096.909114
73.0,944,2100.978785
99.0,954,2105.179659
57.0,692,2108.090971
131.0,1550,2114.301175
100.0,1076,2118.359397
113.0,1070,2122.456585
91.0,938,2125.970797
75.0,790,2129.082596
102.0,958,2132.727705
104.0,966,2136.625921
125.0,1750,2143.506956
108.0,1060,2147.772032
82.0,724,2150.593847
112.0,966,2154.582256
107.0,1072,2158.655543
110.0,968,2162.297336
101.0,1060,2166.291845
100.0,1048,2170.380692
129.0,1084,2174.679075
78.0,856,2178.188268
101.0,850,2181.496408
99.0,872,2184.832938
92.0,1016,2188.81588
93.0,782,2191.844647
94.0,1048,2195.867117
143.0,998,2199.996643
130.0,1155,2204.456533
88.0,1118,2208.747478
105.0,1206,2213.493644
93.0,906,2217.113663
104.0,1124,2221.557725
129.0,984,2225.386717
121.0,1073,2229.916456
91.0,838,2233.346609
140.0,19308,2308.000406
165.0,1090,2312.461559
94.0,987,2316.24308
182.0,802,2319.491546
179.0,1176,2324.084378
104.0,1212,2328.683084
104.0,770,2331.725559
104.0,768,2334.860315
119.0,1172,2339.587217
127.0,26996,2442.672668
54.0,734,2445.681342
113.0,1174,2450.314638
99.0,894,2453.837968
155.0,1097,2458.204198
73.0,580,2460.453544
139.0,1180,2464.936308
110.0,1196,2469.824379
74.0,1082,2474.208001
125.0,1178,2478.927544
77.0,984,2483.041841
155.0,922,2486.796018
116.0,1302,2492.173998
122.0,1164,2497.080428
113.0,992,2501.104754
118.0,1088,2505.344649
177.0,1262,2510.603515
123.0,1304,2515.870827
119.0,1266,2521.24134
101.0,890,2524.744121
60.0,754,2527.846743
196.0,1126,2532.176582
104.0,896,2535.717263
81.0,1060,2539.847705
116.0,864,2543.73432
113.0,1320,2549.415013
129.0,1094,2553.875471
114.0,1194,2558.875734
138.0,1340,2564.308024
118.0,1224,2569.106618
143.0,1394,2574.778588
114.0,927,2578.238815
94.0,864,2581.478801
130.0,960,2585.054907
117.0,948,2588.619176
142.0,1174,2592.9818
97.0,744,2595.756684
93.0,686,2598.366747
107.0,828,2601.820942
114.0,1036,2606.383235
165.0,860,2609.952992
233.0,852,2613.19182
93.0,832,2616.451339
121.0,1080,2620.705662
133.0,740,2623.592216
124.0,1054,2627.652842
164.0,862,2631.174145
103.0,832,2634.399814
120.0,1042,2638.787059
102.0,866,2642.274317
110.0,936,2645.971831
154.0,956,2649.742659
115.0,1186,2654.354663
178.0,826,2657.568992
168.0,1116,2661.999052
257.0,1086,2666.161831
172.0,1018,2670.276472
123.0,1106,2674.436835
128.0,818,2677.544559
145.0,1266,2682.282776
180.0,1030,2686.373342
150.0,686,2689.141229
153.0,922,2693.314542
123.0,752,2696.532627
117.0,908,2700.411397
170.0,1044,2704.391423
108.0,910,2707.904485
120.0,848,2711.084026
249.0,772,2713.96209
118.0,1170,2718.340834
174.0,826,2721.451346
169.0,988,2725.185417
75.0,790,2728.175188
122.0,1038,2732.531936
146.0,1118,2736.721452
112.0,1048,2740.628918
144.0,1084,2744.658371
179.0,1104,2748.817827
122.0,1112,2753.014726
98.0,892,2756.371461
158.0,690,2758.973888
181.0,1044,2763.045872
89.0,944,2766.579856
96.0,714,2769.260012
145.0,1080,2773.270383
147.0,1344,2778.3094
69.0,690,2780.926754
124.0,989,2784.820347
129.0,1106,2789.126244
93.0,736,2791.929428
340.0,1206,2796.570589
159.0,812,2799.627158
81.0,809,2802.674105
146.0,664,2805.179868
107.0,676,2807.808881
71.0,710,2810.639032
115.0,1100,2815.140011
148.0,1168,2819.786974
117.0,1208,2825.005256
116.0,1046,2829.220447
135.0,933,2832.795857
256.0,1062,2837.40133
185.0,1326,2842.808064
146.0,1050,2846.938067
121.0,975,2850.701982
107.0,1032,2854.543506
106.0,1066,2858.46987
99.0,1058,2862.908862
114.0,1262,2867.984964
106.0,1064,2872.004818
114.0,1124,2876.196324
118.0,1060,2880.124763
139.0,1158,2885.054604
103.0,790,2888.451543
141.0,1156,2892.933349
109.0,918,2896.326688
285.0,1202,2900.740967
141.0,1114,2904.957411
270.0,1092,2909.739185
265.0,1074,2913.909009
151.0,1028,2917.791215
141.0,1041,2921.646347
268.0,1188,2926.030455
125.0,1346,2931.702773
324.0,1038,2935.940876
465.0,1192,2940.49899
123.0,1176,2944.874951
110.0,912,2948.236526
134.0,1078,2952.671913
205.0,1142,2957.584364
404.0,922,2961.215434
156.0,996,2965.05578
124.0,1346,2970.10111
433.0,1138,2974.451946
84.0,545,2976.871791
163.0,989,2981.088011
146.0,1116,2985.460515
118.0,1148,2989.737772
119.0,1194,2994.200106
134.0,1318,2999.510331
146.0,1278,3004.875339
183.0,1090,3009.149085
181.0,1014,3013.026608
126.0,966,3016.622168
267.0,1174,3021.181228
129.0,936,3025.287838
93.0,950,3029.043366
121.0,1030,3032.997055
142.0,967,3036.772066
246.0,1206,3041.232615
149.0,1164,3046.180185
141.0,1108,3050.810286
130.0,1378,3056.173352
245.0,968,3059.889281
178.0,1190,3064.33716
270.0,1109,3068.971186
116.0,896,3072.871182
196.0,1094,3077.323624
98.0,872,3081.111534
84.0,896,3084.958369
97.0,848,3088.474607
210.0,640,3091.259263
83.0,928,3095.381164
124.0,1096,3099.926593
83.0,876,3103.634068
84.0,918,3107.451933
181.0,1306,3113.055769
148.0,1166,3118.23602
116.0,1112,3122.876356
141.0,1438,3128.831416
152.0,1442,3134.659535
128.0,1138,3139.740664
114.0,1095,3144.362319
119.0,1170,3149.098598
185.0,1076,3153.485382
127.0,1790,3161.221608
125.0,1390,3167.218209
134.0,1022,3171.426454
120.0,1264,3176.462771
112.0,1096,3180.908478
171.0,1174,3186.121747
181.0,962,3189.926741
128.0,1070,3194.200015
120.0,1064,3198.448211
244.0,1168,3203.067011
230.0,1132,3208.164336
176.0,992,3212.293063
131.0,1120,3216.841696
100.0,759,3219.902957
181.0,888,3223.390483
101.0,871,3227.021165
94.0,1025,3231.731508
94.0,1046,3236.038954
145.0,734,3239.031836
133.0,1186,3243.766431
145.0,910,3247.36919
89.0,809,3250.840284
443.0,1086,3255.741995
126.0,1290,3261.083981
185.0,1266,3266.089288
157.0,1196,3270.735998
136.0,1156,3275.923434
198.0,1150,3280.781835
184.0,1140,3285.387717
20.0,362,3286.806297
178.0,1180,3291.405384
71.0,864,3294.993179
173.0,1192,3300.32655
264.0,1170,3305.149252
91.0,1044,3309.261197
200.0,1250,3314.148593
122.0,1186,3319.265998
77.0,884,3323.244623
101.0,934,3327.041066
140.0,4295,3344.683414
126.0,1312,3350.070941
104.0,823,3353.424289
120.0,1204,3358.202358
329.0,1136,3362.833621
123.0,872,3366.747872
322.0,1134,3371.552963
129.0,1250,3376.806187
127.0,1864,3384.354752
140.0,1078,3389.351325
251.0,1188,3394.578161
184.0,989,3398.695433
148.0,1102,3403.401357
186.0,1112,3407.836404
181.0,1146,3413.130101
185.0,1008,3417.550724
147.0,1142,3422.25877
148.0,1232,3427.245042
188.0,1188,3432.02852
71.0,670,3435.047774
127.0,1192,3440.049175
127.0,1094,3444.281006
147.0,1210,3449.058575
130.0,1162,3453.403042
124.0,1012,3457.711243
149.0,1106,3462.443522
188.0,979,3466.256865
406.0,877,3469.593545
265.0,1248,3474.266381
143.0,1236,3479.047848
180.0,1006,3483.446878
489.0,1196,3488.190665
127.0,992,3492.075536
119.0,1080,3496.07581
146.0,1274,3500.773718
138.0,952,3504.903847
129.0,1100,3509.379498
113.0,1072,3513.53059
131.0,1316,3518.469582
180.0,1210,3522.902615
184.0,1190,3527.813333
92.0,803,3531.191127
199.0,1076,3535.315629
186.0,1114,3539.545918
185.0,1000,3543.218429
324.0,1062,3547.100978
105.0,802,3550.518743
132.0,17002,3615.581345
142.0,1178,3620.688196
80.0,944,3624.450808
172.0,1244,3629.202197
99.0,1222,3633.698251
112.0,963,3637.20802
121.0,1043,3641.438357
122.0,1167,3645.973031
51.0,754,3648.899645
331.0,1396,3654.082418
135.0,1228,3658.603329
70.0,949,3662.323756
148.0,1372,3668.042979
186.0,1430,3673.567008
127.0,1230,3678.194328
154.0,820,3681.222129
119.0,1014,3685.247955
133.0,1184,3690.427368
180.0,1230,3695.285788
426.0,1238,3699.901305
129.0,1306,3704.763139
110.0,1234,3709.77112
124.0,1058,3714.294229
137.0,1344,3719.44546
74.0,864,3722.681436
188.0,1218,3727.134584
110.0,1206,3731.859702
161.0,1270,3737.303915
169.0,1154,3741.858624
109.0,1100,3745.970666
403.0,1098,3750.106713
135.0,1074,3754.250026
411.0,1834,3761.839269
118.0,1718,3768.427806
112.0,1098,3772.491352
131.0,3770,3787.572184
149.0,992,3791.248655
135.0,3738,3805.825268
108.0,1346,3811.120304
115.0,1284,3815.925534
120.0,976,3819.516057
147.0,1236,3824.572592
108.0,1448,3830.458391
145.0,1634,3836.588753
126.0,1122,3840.782533
116.0,926,3844.228014
135.0,1360,3849.988925
46.0,444,3851.767689
47.0,498,3853.720556
103.0,1048,3857.706079
103.0,990,3861.419242
134.0,615,3863.702981
261.0,904,3867.057813
127.0,1072,3871.648448
247.0,1314,3876.938694
103.0,792,3879.980577
173.0,1358,3885.22936
145.0,1160,3889.467051
121.0,1060,3893.731939
177.0,1296,3899.078138
