#{"t_start": 1771238871.882223, "env_id": "ALE/Pacman-v5"}
r,l,t
81.0,718,522.897752
352.0,540,525.023225
41.0,498,527.000146
56.0,571,529.2421
80.0,786,532.610631
189.0,694,535.833565
43.0,480,537.960743
63.0,850,541.450407
47.0,608,543.874862
41.0,428,545.579319
36.0,580,547.88521
60.0,700,550.681918
31.0,412,552.320156
58.0,720,555.211277
39.0,464,557.302184
41.0,582,559.862084
43.0,512,561.989097
49.0,640,564.621025
53.0,848,567.984989
45.0,536,570.117234
185.0,570,572.387712
49.0,672,575.018254
55.0,626,577.780958
68.0,607,580.663764
107.0,657,583.490904
33.0,455,585.311535
47.0,468,587.184874
49.0,726,590.097674
118.0,836,593.41536
37.0,486,595.355709
23.0,428,597.048281
33.0,470,598.99131
26.0,436,601.021538
51.0,658,604.08779
63.0,670,606.924311
62.0,606,609.461348
116.0,614,611.913303
63.0,758,614.942972
39.0,520,617.004538
52.0,512,619.030763
44.0,654,621.642091
56.0,727,624.941619
35.0,424,626.880659
51.0,571,629.394109
44.0,478,631.307277
134.0,1158,635.915229
156.0,800,639.08154
106.0,551,641.236775
40.0,430,642.930192
55.0,658,645.698587
39.0,452,647.559726
68.0,554,650.009431
55.0,580,652.42548
67.0,786,655.511756
43.0,534,657.65535
58.0,684,660.380002
74.0,684,663.110635
111.0,814,666.28748
71.0,517,668.47294
58.0,564,671.074865
47.0,496,673.400506
60.0,686,676.184209
63.0,698,679.052871
91.0,920,682.832223
46.0,518,684.905993
51.0,536,687.013851
68.0,608,689.425434
57.0,600,692.126835
149.0,1094,697.061794
105.0,828,700.402916
72.0,648,703.075551
51.0,718,705.90332
63.0,690,708.668169
136.0,830,711.910376
130.0,806,715.403485
39.0,612,718.26029
145.0,816,721.652459
75.0,920,725.462118
56.0,712,728.25319
137.0,888,731.76055
59.0,790,734.831736
62.0,684,737.724468
46.0,480,740.001518
60.0,818,743.606833
69.0,798,746.902311
63.0,796,750.100197
70.0,782,753.186375
84.0,672,755.825159
52.0,712,758.620558
71.0,810,762.390585
100.0,963,766.562115
58.0,636,769.180536
71.0,620,771.697742
72.0,679,774.344489
68.0,760,777.337815
74.0,816,780.522818
39.0,432,782.362808
75.0,720,785.580224
92.0,798,789.065332
83.0,854,792.500782
65.0,686,795.211619
61.0,560,797.411489
57.0,706,800.182904
59.0,742,803.109255
133.0,828,806.776233
65.0,656,809.630345
50.0,480,811.67681
52.0,572,814.036998
68.0,716,816.906262
59.0,694,819.651154
46.0,580,821.942398
59.0,702,824.748999
212.0,885,828.510974
59.0,682,831.717201
69.0,812,835.176005
46.0,522,837.294762
65.0,732,840.209339
32.0,452,842.035515
66.0,608,844.428762
53.0,576,846.704164
23.0,384,848.216823
62.0,630,850.82692
49.0,552,853.281839
69.0,710,856.369746
67.0,642,859.054554
71.0,758,862.113358
62.0,764,865.182711
72.0,716,867.987034
58.0,570,870.245686
138.0,828,873.534702
66.0,610,876.198847
38.0,382,877.993019
79.0,842,881.485924
74.0,698,884.362693
138.0,758,887.33214
63.0,750,890.290394
74.0,723,893.110521
27.0,388,894.650517
68.0,624,897.457409
78.0,752,900.967946
69.0,728,904.082884
100.0,1042,908.310035
82.0,1248,913.268167
378.0,688,915.965515
53.0,736,919.085892
80.0,604,921.815825
78.0,561,924.426194
72.0,664,927.147657
130.0,823,930.490808
73.0,808,933.737074
96.0,824,937.015784
77.0,694,939.73192
86.0,847,943.43754
83.0,750,946.802195
83.0,720,949.801868
153.0,1046,953.974898
88.0,862,957.401254
68.0,680,960.09792
69.0,600,962.441808
59.0,498,964.509601
92.0,924,968.749481
91.0,591,971.294598
63.0,628,973.862745
68.0,690,976.666085
147.0,806,979.934116
47.0,476,981.816351
72.0,600,984.202562
61.0,574,986.484215
144.0,773,989.805743
66.0,566,992.421152
63.0,558,994.760612
64.0,626,997.379243
70.0,616,999.842192
71.0,634,1002.354059
95.0,754,1005.291472
65.0,514,1007.350173
64.0,718,1010.305989
86.0,4842,1030.13843
65.0,602,1032.623292
78.0,724,1035.911037
79.0,814,1039.427235
79.0,796,1042.728898
93.0,874,1046.180126
73.0,750,1049.145121
71.0,890,1052.641204
73.0,688,1055.602726
76.0,780,1058.981861
62.0,620,1061.664254
61.0,690,1064.530452
52.0,560,1066.796559
71.0,668,1069.422544
101.0,978,1073.261054
230.0,1038,1077.467869
105.0,810,1081.161396
69.0,784,1084.591126
79.0,656,1087.306933
65.0,740,1090.373031
103.0,920,1094.082777
119.0,1160,1098.65644
65.0,652,1101.361262
45.0,476,1103.544475
63.0,906,1107.476232
99.0,888,1111.128802
140.0,812,1114.475134
67.0,594,1116.975753
81.0,1138,1121.460207
82.0,800,1124.747845
131.0,988,1129.377778
147.0,954,1133.295133
55.0,648,1136.018828
68.0,840,1139.416275
218.0,838,1142.766827
72.0,658,1145.33658
104.0,769,1148.635624
91.0,1030,1153.253397
80.0,766,1156.445196
144.0,960,1160.270609
109.0,886,1163.804552
100.0,744,1166.752496
92.0,862,1170.37256
115.0,20600,1255.601978
128.0,1418,1261.326141
48.0,790,1264.847853
58.0,760,1268.081575
56.0,464,1270.008895
47.0,672,1272.751174
47.0,760,1275.802832
96.0,2638,1286.619981
397.0,1028,1291.079926
98.0,982,1295.206632
72.0,952,1299.076473
77.0,764,1302.155116
81.0,802,1305.319303
91.0,1040,1309.909785
77.0,890,1313.909106
88.0,930,1317.700233
98.0,1070,1321.927223
135.0,1170,1326.51599
45.0,604,1328.975521
91.0,952,1333.241407
110.0,844,1336.920634
94.0,1096,1341.526367
93.0,922,1345.404313
84.0,842,1348.740206
85.0,896,1352.305583
107.0,846,1356.055618
80.0,750,1359.322163
389.0,1340,1364.840156
104.0,1138,1369.371953
88.0,830,1372.604248
87.0,884,1376.428549
71.0,722,1379.779766
124.0,1404,1385.599617
115.0,1042,1389.821491
85.0,906,1393.488522
94.0,924,1397.101998
96.0,1028,1401.652448
90.0,942,1405.605154
90.0,1034,1409.875366
120.0,1026,1414.090585
106.0,940,1417.808633
86.0,998,1421.880559
81.0,1076,1426.74927
91.0,954,1430.608277
86.0,770,1433.736563
108.0,924,1437.398093
80.0,954,1441.123534
88.0,724,1443.958595
101.0,966,1448.273126
155.0,890,1452.055981
87.0,954,1455.861246
146.0,938,1459.580757
68.0,720,1462.406589
146.0,770,1465.419799
106.0,844,1468.934708
81.0,734,1472.23892
102.0,774,1475.477079
80.0,694,1478.320024
82.0,750,1481.438166
100.0,704,1484.189937
108.0,812,1487.364913
100.0,740,1490.474224
108.0,900,1494.640463
91.0,770,1497.94947
79.0,806,1501.285407
86.0,786,1504.44558
85.0,736,1507.441753
139.0,757,1510.451241
86.0,684,1513.283005
111.0,708,1516.397131
145.0,848,1520.032086
98.0,732,1522.987722
96.0,848,1526.369591
67.0,767,1529.415917
212.0,797,1532.560066
148.0,770,1535.779599
75.0,694,1538.969139
85.0,836,1542.721147
70.0,878,1546.35711
61.0,628,1548.852756
75.0,764,1551.843907
71.0,916,1555.436022
96.0,908,1559.33787
86.0,800,1562.873395
95.0,808,1566.29621
15.0,314,1567.583616
115.0,976,1571.556487
45.0,594,1573.914362
104.0,1176,1578.536591
86.0,802,1581.812277
100.0,948,1586.111994
107.0,1098,1590.693386
118.0,984,1594.645083
80.0,735,1597.572636
90.0,900,1601.16115
97.0,822,1604.536201
92.0,998,1608.97592
81.0,878,1612.612225
123.0,922,1616.335161
86.0,810,1619.503058
102.0,1048,1623.616985
90.0,904,1627.513545
113.0,882,1631.565191
94.0,886,1635.265624
92.0,932,1639.062793
104.0,820,1642.331349
107.0,748,1645.341439
82.0,714,1648.137243
74.0,810,1651.749113
83.0,830,1655.39819
88.0,774,1658.59381
84.0,704,1661.427678
86.0,870,1664.905104
157.0,976,1668.773261
74.0,694,1671.566674
109.0,1006,1676.034641
85.0,830,1679.576678
94.0,914,1683.412497
87.0,922,1687.056378
83.0,824,1690.308442
87.0,710,1693.100365
85.0,760,1696.500356
103.0,760,1700.057056
87.0,936,1703.964621
93.0,1182,1708.73964
130.0,676,1711.409925
82.0,884,1714.897138
383.0,944,1718.883505
82.0,916,1723.120244
88.0,930,1727.015731
90.0,802,1730.224154
169.0,966,1734.064636
144.0,870,1737.534946
85.0,940,1741.528655
87.0,870,1745.448193
90.0,912,1749.279703
85.0,960,1753.186415
117.0,800,1756.426033
91.0,902,1759.986621
93.0,928,1763.854355
120.0,712,1767.176966
99.0,826,1770.73984
96.0,878,1774.357234
91.0,828,1777.65011
89.0,902,1781.306517
99.0,752,1784.288609
83.0,804,1787.740845
87.0,884,1791.789
86.0,822,1795.160582
64.0,890,1798.782239
82.0,806,1801.966037
93.0,850,1805.310169
81.0,842,1808.705635
120.0,22072,1899.323658
53.0,714,1902.539157
304.0,1136,1907.582231
77.0,676,1910.372525
138.0,835,1913.699396
129.0,864,1917.097374
213.0,8638,1952.949314
246.0,762,1956.103268
63.0,716,1958.949381
67.0,598,1961.33831
107.0,894,1964.836824
155.0,754,1967.795752
58.0,816,1971.450416
202.0,1042,1976.012357
86.0,732,1979.031492
45.0,453,1980.891979
97.0,900,1984.449794
89.0,912,1988.044298
79.0,808,1991.335416
79.0,782,1995.020857
44.0,522,1997.489114
78.0,942,2001.339259
83.0,798,2004.612905
76.0,884,2008.097649
274.0,1404,2013.655084
83.0,1036,2018.380403
94.0,816,2022.034118
108.0,892,2025.697626
81.0,846,2029.047197
112.0,906,2032.661132
82.0,764,2035.680952
65.0,792,2039.113539
79.0,626,2041.996635
163.0,836,2045.458226
99.0,768,2048.601277
90.0,908,2052.205919
89.0,864,2055.614322
96.0,1020,2059.622257
69.0,752,2063.056521
79.0,788,2066.730298
83.0,798,2069.982028
88.0,766,2073.095636
141.0,842,2076.528902
59.0,802,2079.688027
100.0,1244,2084.862211
107.0,852,2088.717405
99.0,774,2091.994993
92.0,764,2095.17301
468.0,1172,2099.819181
81.0,864,2103.256459
171.0,748,2106.344373
107.0,960,2110.727681
75.0,704,2113.699348
82.0,832,2117.152561
163.0,1090,2121.424984
119.0,802,2124.563294
75.0,712,2127.350582
92.0,966,2131.750572
87.0,832,2135.464744
107.0,1018,2139.69091
131.0,1108,2144.134025
102.0,970,2147.921729
96.0,922,2151.701122
107.0,1142,2157.047138
102.0,980,2161.054744
97.0,840,2164.477795
107.0,1006,2168.601958
161.0,1174,2173.159403
109.0,944,2177.381541
105.0,1048,2182.09937
102.0,776,2185.266195
68.0,610,2187.716258
105.0,1006,2191.814296
105.0,802,2194.985618
122.0,826,2198.309594
107.0,1016,2202.827288
98.0,850,2206.354182
101.0,928,2210.265596
114.0,1110,2214.620862
103.0,808,2217.783189
128.0,1132,2222.551336
112.0,946,2226.737531
109.0,1332,2232.205414
100.0,868,2235.661487
111.0,1096,2240.11286
103.0,872,2243.567216
107.0,1004,2248.085661
93.0,892,2251.944504
121.0,938,2255.741424
79.0,752,2258.675922
116.0,1000,2262.657776
99.0,1040,2266.920137
96.0,818,2270.720485
119.0,972,2274.931485
125.0,996,2279.027633
107.0,924,2282.786663
103.0,960,2286.619375
105.0,1044,2291.003885
53.0,510,2293.304499
118.0,856,2297.015071
103.0,980,2300.97906
330.0,890,2304.468969
119.0,608,2306.878802
96.0,798,2310.045025
104.0,1070,2314.703917
95.0,886,2318.75566
139.0,782,2321.982159
99.0,754,2325.096734
98.0,852,2328.501766
99.0,904,2332.04206
85.0,742,2335.043089
85.0,712,2338.401017
53.0,532,2340.867817
96.0,804,2344.181361
104.0,886,2347.718166
101.0,948,2351.513886
145.0,1344,2356.823731
88.0,722,2359.94214
112.0,1298,2365.715156
110.0,938,2369.557265
182.0,1114,2374.07183
148.0,882,2377.66588
103.0,970,2381.511915
102.0,836,2385.249868
174.0,887,2389.106697
123.0,768,2392.265881
107.0,1142,2396.876531
157.0,866,2400.390741
110.0,1020,2404.524583
99.0,782,2407.799397
98.0,952,2411.966856
146.0,1356,2417.443702
119.0,941,2421.20347
113.0,974,2425.02334
110.0,1078,2429.706171
135.0,1164,2434.750884
128.0,1146,2439.51236
99.0,950,2443.434519
101.0,716,2446.259923
124.0,853,2449.623122
110.0,1008,2454.220842
127.0,832,2457.943175
123.0,836,2461.342834
84.0,864,2464.920646
142.0,1162,2469.485807
127.0,1000,2473.491018
119.0,1068,2478.483747
116.0,1120,2483.237964
98.0,862,2486.831611
131.0,742,2489.731729
419.0,1306,2494.941732
152.0,1040,2499.473058
111.0,1120,2504.426508
135.0,894,2508.100331
68.0,826,2511.379943
131.0,1270,2516.363823
111.0,984,2520.534162
124.0,674,2523.646289
150.0,1112,2528.352111
239.0,968,2532.365124
129.0,944,2536.351655
116.0,774,2539.37036
113.0,1118,2544.049006
139.0,778,2547.532969
117.0,867,2551.155805
215.0,722,2554.16973
131.0,912,2557.775956
115.0,870,2561.203326
140.0,26996,2672.026284
542.0,1050,2676.168403
151.0,984,2680.048977
60.0,634,2682.816716
128.0,962,2687.078484
126.0,1284,2692.225777
129.0,736,2695.10673
80.0,876,2698.569552
163.0,866,2701.973103
217.0,760,2705.325663
105.0,1170,2710.396562
81.0,1018,2714.560998
127.0,1132,2719.027212
117.0,872,2722.426637
168.0,774,2725.652124
105.0,1077,2730.464625
161.0,1004,2734.619869
112.0,859,2738.060729
134.0,1086,2742.393445
103.0,1048,2746.495123
184.0,1376,2752.775548
266.0,1268,2758.07045
135.0,1244,2763.016276
118.0,1146,2767.491854
101.0,1188,2772.400228
121.0,1096,2777.191864
204.0,1174,2781.993526
104.0,1270,2786.998443
114.0,986,2790.913931
137.0,1052,2795.496407
101.0,1064,2800.343114
94.0,838,2803.777257
146.0,1234,2808.686981
114.0,1062,2812.90949
88.0,970,2816.746506
212.0,1442,2823.2501
116.0,1092,2827.680588
134.0,1156,2832.277731
152.0,920,2835.909282
127.0,1366,2841.606487
247.0,876,2845.71004
128.0,782,2848.939295
231.0,1028,2853.073154
226.0,969,2856.952689
122.0,960,2860.708845
288.0,1276,2866.460871
247.0,1192,2871.607738
170.0,956,2875.475049
194.0,908,2879.100954
117.0,1276,2884.084684
441.0,1360,2890.176749
181.0,1206,2895.185414
414.0,1138,2899.720372
113.0,1062,2903.886626
87.0,810,2907.095163
159.0,1064,2911.947609
388.0,814,2915.39852
125.0,856,2918.939003
151.0,986,2922.838448
230.0,794,2926.014544
146.0,886,2929.502367
211.0,982,2933.826117
276.0,1364,2939.548247
240.0,1054,2943.771773
236.0,1186,2948.491197
95.0,763,2951.529746
420.0,920,2955.332264
321.0,1030,2959.872851
130.0,902,2963.556805
125.0,2694,2974.170061
126.0,1038,2978.591373
321.0,1146,2983.37359
277.0,1190,2988.141437
262.0,1206,2992.887817
50.0,618,2995.335974
495.0,1211,3000.371718
169.0,914,3004.257477
495.0,1080,3008.62727
424.0,892,3012.181625
274.0,1036,3016.239381
125.0,1010,3020.242231
174.0,872,3024.047683
223.0,766,3027.377601
152.0,1036,3031.595018
77.0,600,3034.048222
233.0,972,3037.859899
113.0,954,3041.610601
420.0,1054,3045.933983
117.0,1014,3050.597223
87.0,748,3053.641424
126.0,924,3057.368673
68.0,570,3059.659225
172.0,986,3063.539998
110.0,740,3066.43513
121.0,1100,3071.15839
125.0,826,3074.465888
126.0,1084,3078.844511
113.0,970,3082.654089
291.0,964,3086.414526
268.0,1080,3090.908276
135.0,940,3095.273396
143.0,1216,3100.190759
127.0,1388,3105.675175
97.0,740,3108.657294
227.0,1008,3112.831185
108.0,938,3116.941644
128.0,872,3120.590278
205.0,1066,3124.861961
287.0,1136,3129.529936
282.0,1176,3134.149738
102.0,896,3138.171035
116.0,720,3141.320489
115.0,904,3145.046085
247.0,1188,3149.767013
133.0,946,3153.534254
115.0,1018,3157.674934
166.0,1110,3162.737871
170.0,1030,3167.027213
102.0,806,3170.320074
112.0,886,3173.852643
110.0,900,3177.408464
135.0,908,3181.091619
125.0,838,3184.908003
153.0,944,3188.944915
142.0,1092,3193.356166
111.0,892,3196.886713
165.0,872,3200.317049
172.0,980,3204.389806
126.0,964,3208.796822
123.0,1192,3213.730366
275.0,1016,3217.768394
130.0,1008,3221.68883
163.0,1054,3225.854673
199.0,1016,3230.389045
104.0,918,3234.351045
102.0,788,3237.616908
201.0,1020,3241.655023
113.0,840,3244.968764
252.0,830,3248.22211
274.0,860,3252.123547
116.0,762,3255.521062
133.0,852,3258.997628
118.0,906,3262.714763
315.0,1080,3267.046928
166.0,778,3270.088061
204.0,1032,3274.75175
134.0,858,3278.697267
139.0,898,3282.378733
206.0,906,3286.092176
253.0,914,3289.681471
462.0,1054,3293.788131
287.0,1190,3299.21422
79.0,732,3302.30279
128.0,1006,3306.459374
106.0,754,3309.499069
115.0,778,3312.562838
121.0,876,3315.980023
144.0,1046,3320.47901
116.0,876,3324.504174
256.0,898,3328.151052
251.0,1060,3332.432317
286.0,1180,3337.090215
166.0,878,3340.557913
162.0,750,3343.998372
202.0,976,3348.307754
274.0,942,3352.163087
123.0,782,3355.215853
128.0,688,3357.939825
193.0,912,3361.50004
133.0,818,3364.809043
208.0,1098,3369.626976
109.0,916,3373.357365
95.0,792,3376.57752
112.0,1018,3380.563656
356.0,990,3384.46909
138.0,856,3388.171611
118.0,814,3391.986812
89.0,720,3395.011267
233.0,980,3398.994428
490.0,914,3402.695471
132.0,804,3405.832894
106.0,812,3409.018432
157.0,842,3412.918056
170.0,890,3416.676118
205.0,904,3420.334402
92.0,670,3423.050654
135.0,924,3426.672385
353.0,862,3430.058893
99.0,766,3433.142781
119.0,1033,3437.943803
169.0,786,3441.188915
118.0,870,3444.828358
486.0,1056,3448.978036
567.0,1310,3454.133672
245.0,802,3457.674964
299.0,1122,3462.602615
199.0,860,3466.136295
246.0,1084,3470.38503
109.0,834,3473.749465
157.0,930,3477.375934
173.0,1094,3482.505769
179.0,1000,3486.628467
285.0,1000,3490.770592
111.0,786,3493.8521
97.0,900,3497.418028
91.0,812,3500.696062
146.0,1244,3506.508949
164.0,808,3509.833186
121.0,928,3513.75471
107.0,834,3517.219585
94.0,910,3520.868622
93.0,964,3524.696204
105.0,910,3528.898444
116.0,1004,3533.108349
108.0,972,3537.010394
115.0,945,3540.854252
174.0,968,3544.732206
150.0,944,3548.743461
108.0,850,3552.611659
110.0,1156,3557.393169
98.0,860,3560.850123
120.0,1152,3565.573129
130.0,986,3569.450098
178.0,1002,3573.879453
140.0,1010,3578.35965
224.0,1262,3583.541115
114.0,1058,3587.872649
120.0,1050,3592.049794
155.0,1134,3597.062751
78.0,702,3600.207955
166.0,964,3604.15996
113.0,933,3607.911197
119.0,1018,3612.042938
179.0,912,3615.659319
123.0,1110,3620.635362
115.0,1068,3625.224469
130.0,886,3628.86409
113.0,837,3632.248044
79.0,786,3635.335548
275.0,1021,3639.459642
136.0,1636,3646.595791
112.0,1016,3650.75345
437.0,1208,3655.487583
110.0,1020,3659.522302
285.0,1164,3664.584595
128.0,1320,3670.353452
132.0,1046,3674.574763
107.0,924,3678.240176
266.0,1050,3682.399722
148.0,1384,3688.416235
127.0,948,3692.513394
198.0,1216,3697.456047
131.0,796,3700.638679
111.0,928,3704.272099
37.0,412,3705.890118
121.0,1384,3712.093155
122.0,1034,3716.42472
101.0,868,3719.991842
224.0,1024,3724.213566
93.0,852,3727.557818
242.0,1164,3732.2931
153.0,787,3735.878617
125.0,1106,3740.498383
285.0,1136,3745.013409
102.0,876,3748.42734
211.0,995,3752.322294
77.0,897,3756.262635
212.0,976,3760.503151
242.0,1157,3765.181505
151.0,1058,3769.350718
180.0,968,3773.130466
58.0,546,3775.267828
91.0,710,3778.430042
100.0,984,3782.825041
129.0,1192,3787.716225
405.0,970,3791.607936
253.0,1006,3795.58827
185.0,1022,3799.702137
122.0,1264,3805.371395
123.0,1100,3809.82702
374.0,976,3813.686445
29.0,430,3815.41351
149.0,1408,3820.953333
39.0,540,3823.27474
172.0,822,3827.073942
119.0,1044,3831.334637
187.0,1250,3836.331122
184.0,1014,3840.343307
148.0,1322,3845.76483
185.0,1114,3850.654946
141.0,1082,3855.118715
125.0,1174,3859.848353
34.0,418,3861.498539
99.0,688,3864.184255
165.0,814,3867.493874
242.0,772,3871.055795
145.0,1158,3876.063297
169.0,930,3879.799567
187.0,1180,3884.481282
170.0,1006,3888.439018
164.0,948,3892.740344
128.0,1068,3897.521143
285.0,1084,3901.91694
145.0,976,3905.759574
73.0,704,3908.51143
171.0,984,3912.425428
238.0,1022,3917.005434
134.0,802,3920.500666
130.0,768,3923.674792
446.0,1150,3928.242922
118.0,1122,3932.675746
123.0,1120,3937.320136
115.0,960,3941.61904
106.0,952,3945.494131
194.0,980,3949.426679
137.0,813,3952.79148
142.0,880,3956.251329
84.0,942,3960.181718
322.0,1316,3966.110827
269.0,1302,3971.508491
443.0,1040,3975.659379
126.0,1036,3979.70614
258.0,982,3983.835843
127.0,794,3987.47013
178.0,1012,3991.74329
547.0,950,3995.616382
143.0,1098,3999.922859
125.0,962,4003.717355
111.0,893,4007.606361
145.0,996,4012.018337
188.0,1004,4016.144149
75.0,836,4019.432007
241.0,1042,4023.507705
342.0,1234,4028.582341
295.0,1238,4033.985796
304.0,914,4037.784899
106.0,762,4040.818105
327.0,1076,4045.068996
178.0,902,4048.659343
97.0,769,4051.993238
160.0,1028,4056.583627
