#{"t_start": 1771931170.2184632, "env_id": "ALE/Pacman-v5"}
r,l,t
16.0,496,6242.449761
21.0,698,6258.549659
13.0,516,6270.392177
22.0,478,6281.418967
25.0,534,6293.514567
23.0,548,6306.242386
30.0,746,6323.293792
14.0,472,6334.175218
18.0,520,6346.132284
26.0,510,6357.821895
15.0,482,6368.94263
17.0,444,6379.058002
11.0,408,6388.510375
12.0,438,6398.554948
20.0,444,6408.652689
16.0,408,6418.140123
22.0,618,6432.291479
13.0,432,6442.238302
21.0,510,6453.902175
24.0,742,6470.964345
16.0,418,6480.699656
16.0,446,6490.859891
15.0,480,6501.923806
32.0,706,6518.116434
19.0,488,6529.380862
24.0,518,6541.282058
22.0,470,6552.092294
18.0,522,6564.102955
16.0,428,6573.9491
27.0,610,6588.051761
11.0,452,6598.258113
41.0,613,6612.306108
22.0,460,6622.798611
23.0,442,6633.086224
25.0,640,6647.655434
14.0,382,6656.521606
22.0,496,6667.817509
14.0,510,6679.652419
27.0,514,6691.350647
17.0,490,6702.724895
19.0,558,6715.477157
7.0,330,6723.022548
21.0,534,6735.203797
12.0,434,6745.298152
27.0,500,6756.746309
28.0,620,6771.015882
20.0,554,6783.828044
18.0,442,6793.912158
21.0,522,6805.874735
17.0,446,6816.131899
20.0,560,6829.00473
11.0,412,6838.468261
20.0,502,6850.114825
20.0,512,6861.811462
16.0,500,6873.395238
20.0,554,6886.020397
15.0,524,6898.177938
16.0,490,6909.300665
18.0,646,6924.175892
17.0,532,6936.504111
16.0,436,6946.387126
21.0,454,6956.809056
22.0,494,6968.189458
25.0,452,6978.618357
8.0,484,6989.786029
22.0,486,7000.961371
13.0,492,7012.317233
30.0,710,7028.626306
20.0,440,7038.591471
22.0,516,7050.615385
13.0,468,7061.198383
12.0,462,7072.015163
26.0,480,7083.016861
17.0,538,7095.493021
14.0,482,7106.436278
21.0,464,7117.152846
25.0,742,7134.144848
22.0,532,7146.273943
15.0,570,7159.542999
21.0,478,7170.471923
15.0,570,7183.657268
17.0,482,7194.745132
18.0,482,7205.788261
14.0,546,7218.280955
10.0,522,7230.2287
26.0,636,7244.943141
21.0,536,7257.177826
25.0,620,7271.433521
18.0,460,7281.954299
19.0,544,7294.469988
21.0,474,7305.262184
19.0,506,7316.901969
16.0,522,7328.861133
17.0,610,7342.734125
15.0,580,7356.113646
21.0,550,7368.621563
27.0,564,7381.596958
18.0,610,7395.533986
30.0,836,7414.676969
30.0,756,7431.926266
30.0,704,7448.1739
24.0,594,7461.886211
13.0,390,7470.867295
19.0,518,7482.748699
22.0,482,7493.821608
21.0,528,7506.012605
20.0,466,7516.650386
28.0,550,7529.454498
22.0,566,7542.453733
19.0,498,7553.98169
22.0,528,7566.054618
28.0,694,7581.942056
20.0,456,7592.505377
26.0,636,7606.994628
22.0,522,7619.111305
23.0,518,7630.821539
26.0,604,7644.755309
50.0,810,7663.268696
17.0,436,7673.232951
24.0,582,7686.709656
27.0,742,7703.705451
26.0,628,7718.113472
22.0,512,7729.938498
14.0,494,7741.319696
24.0,702,7757.371228
15.0,522,7769.48539
22.0,640,7784.245418
13.0,524,7796.324935
26.0,624,7810.561815
25.0,716,7826.868205
25.0,616,7841.125427
19.0,594,7854.828907
22.0,470,7865.48983
19.0,486,7876.72704
17.0,500,7888.092108
24.0,712,7904.586784
22.0,588,7918.143057
19.0,530,7930.188498
46.0,788,7948.27405
30.0,718,7964.742281
16.0,508,7976.383271
22.0,702,7992.566952
24.0,460,8003.179512
20.0,498,8014.653432
19.0,474,8025.629242
18.0,450,8035.984285
24.0,714,8052.45281
26.0,510,8064.143652
35.0,604,8078.211202
17.0,416,8087.681674
19.0,546,8100.36686
15.0,414,8109.824692
18.0,486,8121.185957
17.0,474,8132.048771
22.0,506,8143.804852
49.0,696,8159.788432
24.0,496,8171.110164
20.0,514,8182.984942
27.0,484,8193.960838
29.0,508,8205.694858
21.0,458,8216.235636
15.0,424,8226.1561
23.0,756,8243.556629
24.0,472,8254.395947
21.0,538,8266.71326
21.0,498,8278.134661
24.0,588,8291.706828
23.0,540,8303.982137
17.0,480,8315.074206
31.0,778,8332.989002
24.0,586,8346.291459
24.0,480,8357.352166
33.0,796,8375.660033
32.0,772,8393.332457
28.0,784,8411.417254
24.0,770,8429.145809
24.0,590,8442.827124
25.0,602,8456.580272
28.0,740,8473.624094
33.0,804,8492.205513
21.0,522,8504.105501
24.0,532,8516.408012
28.0,768,8534.050372
30.0,754,8551.347548
25.0,586,8564.738328
23.0,534,8577.181986
33.0,768,8594.802019
27.0,714,8611.11501
28.0,734,8627.953427
21.0,614,8642.189567
36.0,696,8658.131423
32.0,850,8677.557502
24.0,736,8694.490778
28.0,714,8710.98757
16.0,508,8722.570951
28.0,780,8740.476252
39.0,832,8759.619586
19.0,450,8770.009435
91.0,830,8788.974151
27.0,680,8804.602499
30.0,758,8822.026936
27.0,756,8839.500321
98.0,756,8856.846911
32.0,796,8875.047948
44.0,748,8892.174348
23.0,594,8905.950301
13.0,446,8916.150133
51.0,678,8931.806864
29.0,768,8949.44089
35.0,718,8965.8577
31.0,704,8981.856968
46.0,754,8999.257732
24.0,534,9011.411536
28.0,600,9025.097058
21.0,580,9038.501026
24.0,630,9053.051112
50.0,744,9070.337824
24.0,632,9085.036199
39.0,628,9099.589329
47.0,26996,9718.505738
38.0,808,9736.950095
28.0,742,9754.096654
19.0,688,9769.807757
24.0,702,9786.002665
42.0,714,9802.549696
23.0,466,9813.1261
35.0,534,9825.647694
19.0,460,9836.142391
46.0,774,9853.846489
45.0,722,9870.447235
13.0,492,9881.793178
35.0,800,9900.179899
31.0,706,9916.435899
42.0,836,9935.655097
34.0,660,9950.74225
29.0,26996,10573.152301
12.0,404,10582.530204
16.0,498,10593.887366
15.0,482,10605.047629
12.0,388,10613.932102
11.0,398,10622.927431
8.0,458,10633.465062
10.0,430,10643.285659
26.0,499,10654.86345
17.0,468,10665.513841
17.0,476,10676.454963
24.0,850,10696.078565
24.0,650,10710.91288
47.0,752,10728.17527
25.0,806,10746.799844
11.0,426,10756.684361
26.0,844,10776.029204
14.0,436,10786.140934
40.0,26996,11404.96907
44.0,754,11422.33621
34.0,696,11438.423074
31.0,768,11456.129205
144.0,26996,12075.051611
12.0,438,12085.114568
16.0,530,12097.324429
21.0,710,12113.674918
21.0,646,12128.452671
48.0,758,12145.786309
17.0,454,12156.288937
26.0,652,12171.149381
29.0,716,12187.60585
23.0,674,12203.135059
52.0,594,12216.6305
49.0,764,12234.097907
22.0,666,12249.441434
24.0,632,12263.947627
29.0,862,12283.801986
26.0,730,12300.476514
21.0,584,12313.985808
25.0,768,12331.662226
31.0,738,12348.539712
18.0,766,12366.092065
23.0,736,12383.0841
22.0,938,12404.672542
26.0,782,12422.703312
34.0,728,12439.531512
36.0,16192,12812.590727
14.0,410,12822.293299
37.0,652,12841.48707
140.0,814,12867.624513
7.0,444,12879.527049
21.0,708,12897.996721
18.0,550,12913.581922
24.0,608,12930.13331
17.0,464,12942.260608
32.0,714,12961.146985
29.0,636,12978.318976
32.0,628,12993.94232
49.0,662,13010.473713
31.0,724,13028.707738
23.0,520,13041.808802
19.0,528,13054.940429
27.0,710,13072.877104
52.0,804,13093.536062
30.0,750,13112.267227
31.0,696,13129.400411
14.0,464,13141.01376
12.0,474,13152.859537
23.0,487,13165.119041
16.0,504,13177.554405
23.0,540,13191.279846
21.0,564,13205.373803
19.0,562,13219.351161
20.0,518,13232.3599
29.0,772,13251.370295
20.0,502,13264.221993
36.0,870,13285.941496
18.0,602,13300.755494
18.0,512,13313.599706
30.0,596,13328.703464
35.0,750,13347.032087
20.0,504,13359.779031
31.0,682,13376.876984
33.0,698,13394.270503
29.0,694,13411.640125
44.0,780,13431.095423
30.0,806,13451.342087
23.0,581,13465.779265
16.0,458,13477.391281
171.0,716,13495.124949
32.0,688,13512.219116
18.0,454,13523.576214
17.0,470,13535.183817
32.0,752,13554.030872
28.0,564,13568.219762
42.0,1018,13593.411731
40.0,802,13613.443499
39.0,1526,13651.167864
37.0,758,13669.915807
33.0,696,13687.203954
37.0,722,13705.316146
58.0,772,13724.477635
56.0,680,13741.333447
30.0,718,13759.238369
38.0,640,13775.421406
44.0,646,13791.56035
47.0,924,13814.799352
35.0,948,13838.615223
32.0,796,13858.642433
49.0,772,13877.998899
28.0,740,13896.537519
43.0,714,13914.374627
35.0,720,13932.568444
37.0,716,13950.560161
40.0,782,13970.138983
48.0,792,13990.046945
43.0,650,14006.494196
65.0,674,14023.242509
35.0,716,14041.246042
37.0,704,14059.040897
23.0,470,14071.183429
34.0,606,14086.277962
28.0,458,14097.929332
51.0,776,14117.344967
37.0,786,14136.965609
40.0,666,14153.751293
36.0,682,14170.793265
56.0,760,14189.715215
46.0,666,14206.520609
36.0,608,14221.811544
54.0,782,14241.454952
46.0,562,14255.56166
47.0,672,14272.3925
77.0,770,14291.69579
56.0,692,14308.976074
45.0,542,14322.656468
47.0,684,14339.742675
46.0,748,14358.332556
46.0,600,14373.147969
56.0,20236,14877.921206
29.0,562,14891.793233
17.0,354,14900.583114
17.0,448,14911.725418
13.0,408,14921.879457
28.0,472,14933.513083
28.0,414,14943.820947
48.0,608,14958.936884
21.0,450,14970.080511
49.0,1512,15007.70227
35.0,574,15021.921965
186.0,728,15040.010985
45.0,720,15057.894989
29.0,676,15074.563966
16.0,422,15085.029085
25.0,452,15096.422206
45.0,698,15113.749355
37.0,606,15128.793911
43.0,544,15142.256469
41.0,660,15158.621372
51.0,538,15171.98761
56.0,674,15188.589888
34.0,528,15201.7471
30.0,484,15213.646358
246.0,716,15231.306046
19.0,386,15240.767868
43.0,584,15255.228712
179.0,646,15271.172755
348.0,874,15292.798164
22.0,444,15303.768425
77.0,664,15320.193544
43.0,521,15333.173836
31.0,604,15348.169117
45.0,600,15363.138338
347.0,564,15377.143274
29.0,624,15392.73181
179.0,878,15414.526316
37.0,662,15430.78471
23.0,510,15443.553973
191.0,750,15462.138133
45.0,642,15478.209652
66.0,4042,15578.335574
344.0,640,15594.135466
40.0,696,15611.525935
49.0,774,15630.75564
56.0,620,15646.0636
46.0,636,15661.956659
70.0,799,15681.77947
197.0,918,15704.589158
63.0,728,15722.732409
105.0,586,15737.289169
52.0,938,15760.442195
50.0,796,15780.119943
24.0,486,15792.212501
22.0,480,15804.170062
27.0,472,15815.828292
356.0,962,15839.710937
24.0,480,15851.698234
39.0,606,15866.744515
51.0,644,15882.871357
105.0,720,15900.823095
20.0,376,15910.234713
57.0,690,15927.342831
13.0,412,15937.555344
47.0,652,15953.684193
45.0,664,15970.221669
26.0,484,15982.242095
37.0,552,15996.047407
25.0,500,16008.513277
23.0,430,16019.189015
34.0,552,16032.822205
63.0,606,16047.899108
57.0,654,16064.051089
78.0,782,16083.511527
57.0,686,16100.591438
107.0,724,16118.502989
67.0,764,16137.542901
48.0,638,16153.318003
25.0,462,16164.818422
26.0,504,16177.279918
73.0,759,16196.179749
39.0,600,16211.147859
47.0,758,16229.996048
26.0,642,16244.648191
41.0,762,16262.056533
81.0,722,16278.482622
70.0,748,16295.579987
44.0,724,16312.069855
93.0,566,16324.991763
54.0,692,16340.76067
108.0,786,16358.676104
118.0,828,16377.558167
192.0,946,16399.03173
104.0,626,16413.255146
115.0,896,16433.57116
329.0,650,16448.424216
21.0,470,16459.14301
92.0,620,16473.381365
214.0,858,16493.012572
185.0,690,16508.756365
40.0,642,16523.408158
329.0,684,16539.043023
61.0,684,16554.654351
189.0,734,16571.513068
65.0,592,16584.977618
66.0,668,16600.547226
48.0,680,16616.109127
341.0,736,16632.915184
102.0,734,16649.719946
338.0,722,16666.196181
18.0,474,16676.970197
32.0,550,16689.555602
182.0,668,16704.856826
21.0,426,16714.604702
61.0,596,16728.26458
210.0,906,16748.987573
182.0,806,16767.501019
346.0,998,16790.478676
101.0,650,16805.358073
146.0,828,16824.393023
31.0,494,16835.744589
175.0,696,16851.794479
194.0,704,16868.906196
79.0,792,16888.188809
211.0,876,16911.200241
331.0,604,16926.351247
329.0,698,16943.5646
41.0,620,16958.806048
103.0,691,16975.838585
54.0,724,16993.668684
99.0,616,17008.83046
174.0,778,17027.929429
105.0,682,17044.85815
107.0,642,17061.042825
340.0,774,17080.768499
57.0,694,17097.362993
167.0,722,17114.333305
341.0,724,17132.218611
405.0,916,17154.909255
339.0,764,17173.83835
99.0,606,17189.553079
55.0,548,17203.483716
176.0,774,17222.376204
104.0,668,17238.990522
335.0,694,17256.507054
98.0,732,17274.606425
180.0,660,17293.024158
177.0,634,17307.668044
163.0,600,17321.591378
187.0,864,17341.465982
59.0,574,17354.682125
184.0,926,17377.862596
173.0,870,17399.422992
105.0,616,17416.936008
176.0,730,17437.791795
170.0,682,17453.831527
175.0,662,17469.722535
