#{"t_start": 1771809142.3168397, "env_id": "ALE/Pacman-v5"}
r,l,t
69.0,764,360.937387
55.0,591,363.130038
85.0,892,366.367658
78.0,922,369.778304
79.0,842,372.978841
52.0,556,375.171844
77.0,1046,379.492938
66.0,744,382.235755
32.0,494,384.246163
26.0,440,386.119047
131.0,744,389.200943
37.0,490,391.328173
57.0,628,393.702903
30.0,378,395.089612
59.0,782,398.381098
77.0,739,401.324216
43.0,596,403.707675
46.0,460,405.46319
62.0,686,408.033692
36.0,496,409.995668
70.0,852,413.477363
49.0,778,416.738374
42.0,520,418.871547
32.0,438,420.592666
45.0,534,422.732893
21.0,408,424.284379
56.0,732,427.212816
49.0,560,429.40131
45.0,590,431.571801
45.0,638,433.944228
37.0,568,436.146228
46.0,460,437.922051
46.0,586,440.181199
63.0,844,443.765369
82.0,776,446.907934
41.0,786,450.156609
65.0,718,453.123239
81.0,748,456.183053
49.0,570,458.355849
76.0,539,460.36257
26.0,470,462.108222
118.0,970,465.663456
31.0,558,468.173034
20.0,522,470.449519
49.0,618,472.818686
51.0,528,474.970303
34.0,558,477.261615
19.0,462,479.312507
94.0,814,482.7447
61.0,664,485.402788
60.0,670,487.97042
63.0,860,491.328026
38.0,658,493.899961
39.0,678,496.614385
47.0,536,498.694653
36.0,512,500.706421
51.0,568,502.855912
366.0,794,505.976997
63.0,686,509.017519
32.0,480,511.122045
39.0,462,513.143846
75.0,796,516.566258
31.0,436,518.39876
60.0,524,520.556824
114.0,654,523.359892
48.0,484,525.438191
60.0,760,528.520863
59.0,628,531.004715
58.0,514,532.984878
49.0,534,535.096536
58.0,1030,540.200035
119.0,668,543.130224
45.0,578,545.768626
54.0,574,548.293122
74.0,724,551.457209
57.0,542,554.221218
55.0,604,556.889339
56.0,524,559.182682
40.0,458,561.116669
72.0,924,564.804972
65.0,854,568.454427
59.0,520,570.64475
41.0,470,572.673935
70.0,778,576.30513
42.0,520,578.527683
69.0,650,581.242126
51.0,518,583.468233
210.0,658,586.145433
26.0,392,587.706549
379.0,838,591.019594
64.0,752,593.879732
32.0,426,595.715348
285.0,1082,599.917717
131.0,780,602.873835
45.0,546,604.949916
57.0,506,606.887341
59.0,616,609.399322
21.0,372,611.012755
68.0,684,613.747418
47.0,514,615.745405
41.0,506,617.896927
106.0,888,621.657271
124.0,650,624.155835
81.0,624,626.507205
55.0,502,628.413693
65.0,650,630.874557
85.0,910,634.357618
49.0,642,636.777065
53.0,522,638.761677
121.0,598,641.040779
85.0,750,643.910443
62.0,658,646.413867
53.0,518,648.49332
73.0,724,651.317426
102.0,724,654.687562
62.0,712,657.926775
42.0,452,660.083636
42.0,434,661.963339
47.0,496,663.928163
62.0,648,666.438482
126.0,738,669.359175
48.0,476,671.212226
64.0,614,673.585322
57.0,550,675.695314
74.0,645,678.162078
52.0,470,679.944262
51.0,510,681.88506
44.0,476,683.72287
65.0,690,686.328635
86.0,720,689.073962
33.0,472,690.861927
66.0,592,693.214113
36.0,484,695.240709
37.0,460,696.984305
73.0,654,699.574426
70.0,690,702.210723
64.0,566,704.378491
31.0,440,706.063992
34.0,436,707.727925
51.0,484,709.582147
56.0,506,711.85342
66.0,528,714.026957
50.0,490,715.936667
52.0,556,718.150183
36.0,452,719.87616
59.0,526,721.872315
53.0,524,724.122729
52.0,490,726.380686
47.0,438,728.40849
63.0,512,730.723924
27.0,412,732.405271
38.0,408,733.969637
67.0,582,736.169604
57.0,506,738.083957
33.0,382,739.549315
33.0,434,741.577406
48.0,498,743.814748
38.0,486,745.691991
50.0,558,747.894569
52.0,528,749.958697
55.0,512,751.896284
68.0,972,755.601327
49.0,556,757.722392
61.0,492,759.602532
53.0,478,761.422272
53.0,506,763.373909
41.0,412,764.978429
25.0,436,766.617371
57.0,516,768.564382
23.0,470,770.334697
62.0,508,772.267517
57.0,542,774.316487
41.0,446,775.992033
71.0,792,778.987102
61.0,498,780.888436
59.0,664,783.435369
