#{"t_start": 1771872354.4773803, "env_id": "ALE/Pacman-v5"}
r,l,t
17.0,452,1611.27313
12.0,382,1620.047824
19.0,422,1629.857013
19.0,452,1640.150427
24.0,462,1650.84338
23.0,456,1661.310782
41.0,812,1680.038426
20.0,446,1690.219823
25.0,538,1702.763037
9.0,422,1712.423209
36.0,526,1724.628435
27.0,458,1735.227839
24.0,444,1745.441392
26.0,478,1756.461001
25.0,548,1769.11046
18.0,430,1778.946596
173.0,616,1793.118584
28.0,546,1805.755268
59.0,4416,1907.21093
16.0,448,1917.651612
25.0,680,1933.24569
33.0,668,1948.53064
30.0,608,1962.607004
21.0,486,1973.705044
26.0,504,1985.345742
34.0,736,2002.349278
24.0,504,2013.830658
87.0,682,2031.250225
21.0,502,2042.94857
53.0,938,2064.993252
11.0,420,2074.924909
19.0,454,2085.519526
45.0,744,2102.875733
23.0,460,2113.809354
15.0,496,2126.511187
17.0,388,2136.442904
13.0,370,2145.666846
14.0,466,2157.355779
40.0,642,2173.104517
15.0,448,2184.2949
14.0,440,2199.297224
35.0,622,2215.403751
32.0,500,2227.35228
17.0,380,2236.795856
13.0,416,2246.912284
11.0,404,2256.422154
36.0,506,2268.320123
14.0,458,2279.206757
11.0,340,2287.284359
21.0,478,2298.533121
25.0,526,2311.03334
19.0,390,2320.273278
18.0,400,2329.727296
26.0,532,2342.322408
14.0,368,2351.051774
35.0,496,2362.848046
17.0,512,2375.206692
48.0,590,2389.180214
24.0,502,2401.134905
27.0,660,2416.909955
13.0,458,2427.804349
16.0,448,2438.523734
34.0,542,2451.462168
22.0,462,2462.377158
18.0,458,2473.559479
19.0,452,2483.926716
15.0,456,2494.353673
40.0,622,2508.660348
18.0,414,2518.119247
17.0,526,2530.238268
18.0,450,2540.550364
11.0,382,2549.327094
20.0,422,2559.049917
21.0,534,2571.41298
32.0,756,2588.73153
32.0,474,2599.604904
25.0,484,2610.743776
38.0,648,2625.6601
26.0,458,2636.273919
20.0,538,2648.62552
41.0,536,2661.033647
14.0,456,2671.474982
14.0,364,2679.832788
19.0,468,2690.617429
8.0,372,2699.112204
18.0,368,2707.55449
31.0,571,2720.716664
16.0,482,2731.751886
23.0,504,2743.424027
23.0,484,2754.857658
17.0,432,2764.793487
17.0,362,2773.069919
25.0,436,2783.137382
35.0,592,2796.717702
14.0,452,2807.090106
18.0,416,2816.66429
25.0,576,2829.789261
20.0,388,2838.759325
42.0,678,2854.698766
16.0,402,2863.966628
12.0,398,2873.520283
18.0,414,2883.31332
23.0,540,2895.965687
24.0,426,2905.678479
17.0,418,2915.486289
28.0,438,2925.606823
24.0,420,2935.517771
32.0,610,2949.511632
20.0,384,2958.530028
26.0,484,2969.726072
12.0,386,2978.73729
23.0,474,2989.753084
25.0,492,3001.205428
26.0,492,3012.615479
56.0,948,3034.682097
12.0,376,3043.456104
15.0,430,3053.47515
26.0,638,3068.238606
27.0,584,3081.629774
74.0,946,3103.695175
11.0,346,3111.877139
14.0,438,3121.965767
17.0,368,3130.561351
14.0,408,3139.990463
12.0,388,3148.867267
19.0,356,3157.230876
13.0,410,3166.742485
18.0,560,3179.777269
29.0,478,3191.326655
13.0,424,3201.943883
12.0,438,3212.206884
29.0,608,3226.349749
17.0,450,3236.718248
13.0,392,3245.903517
17.0,420,3255.988312
19.0,430,3266.243793
26.0,512,3279.502789
20.0,504,3292.438983
11.0,424,3303.083916
24.0,508,3314.928274
25.0,448,3325.194526
26.0,416,3334.706526
12.0,412,3344.228726
25.0,444,3354.377079
14.0,356,3362.513633
22.0,432,3372.452651
28.0,512,3384.204256
10.0,372,3392.765367
12.0,518,3404.680803
17.0,506,3416.305219
21.0,470,3427.08886
26.0,662,3442.269274
29.0,426,3452.006855
25.0,546,3464.539245
32.0,504,3476.130304
21.0,414,3485.688252
17.0,422,3495.63783
37.0,816,3514.289246
23.0,570,3527.353918
37.0,606,3541.229303
46.0,862,3560.954072
26.0,846,3580.355582
16.0,490,3591.653641
46.0,686,3607.288455
21.0,504,3618.891554
25.0,514,3630.646004
18.0,428,3640.388069
15.0,518,3652.376667
20.0,546,3664.868224
20.0,422,3674.514055
19.0,426,3684.308154
26.0,684,3699.920274
22.0,648,3714.794651
32.0,770,3732.401541
26.0,618,3746.579175
20.0,420,3756.232088
23.0,450,3766.50054
18.0,346,3774.469136
32.0,514,3786.235063
12.0,382,3794.988703
51.0,794,3813.146184
26.0,836,3832.239356
25.0,746,3849.342416
33.0,680,3864.918855
26.0,414,3874.450308
33.0,656,3889.502252
34.0,762,3906.958156
13.0,488,3918.220441
20.0,424,3927.885351
24.0,562,3940.825849
20.0,394,3949.875501
22.0,408,3959.253798
22.0,574,3972.413401
13.0,614,3986.563842
22.0,410,3995.98488
16.0,348,4003.9312
24.0,360,4012.208702
19.0,398,4021.470261
22.0,340,4029.22057
26.0,582,4042.451214
32.0,406,4051.674596
17.0,432,4061.587033
18.0,412,4071.056737
28.0,574,4084.176151
32.0,624,4098.505435
14.0,460,4109.053391
39.0,704,4125.319072
59.0,896,4145.750605
25.0,452,4156.115339
21.0,480,4167.009941
24.0,472,4177.910502
20.0,434,4187.917052
46.0,634,4202.395386
33.0,588,4215.989914
17.0,382,4224.696287
25.0,472,4235.452721
24.0,470,4246.195188
21.0,428,4256.030137
38.0,710,4272.25277
21.0,362,4280.567972
27.0,454,4290.975467
21.0,372,4299.534143
32.0,572,4312.677365
17.0,412,4322.240819
28.0,494,4333.521154
20.0,390,4342.602427
15.0,420,4352.267056
44.0,748,4369.409218
40.0,498,4380.734838
18.0,366,4389.146354
26.0,646,4404.084743
18.0,394,4413.10727
22.0,408,4422.44943
31.0,512,4434.221561
29.0,490,4445.478304
43.0,734,4462.422266
17.0,398,4471.508714
17.0,424,4481.210776
32.0,570,4494.38122
14.0,442,4504.508183
190.0,886,4524.850289
7.0,286,4531.396215
25.0,495,4542.691067
25.0,606,4556.714338
7.0,332,4564.327071
11.0,366,4572.698915
9.0,354,4580.805283
31.0,476,4591.763251
20.0,432,4601.648732
41.0,720,4618.190171
21.0,394,4627.183052
25.0,420,4636.801097
15.0,528,4648.912472
12.0,360,4657.110565
46.0,740,4674.043249
17.0,444,4684.272435
16.0,402,4693.445212
91.0,674,4708.897163
37.0,664,4724.116715
22.0,430,4733.955126
25.0,522,4745.90083
11.0,390,4754.818635
69.0,8410,4947.295148
14.0,412,4956.764888
27.0,538,4969.154908
36.0,466,4979.807222
20.0,482,4990.944949
40.0,730,5008.256685
18.0,460,5019.201476
18.0,484,5030.487787
20.0,494,5043.254478
20.0,426,5053.914749
32.0,566,5067.013659
9.0,372,5075.641647
34.0,776,5094.534453
28.0,786,5113.115063
10.0,388,5122.10371
37.0,820,5140.936899
13.0,456,5151.491796
21.0,666,5166.933262
16.0,476,5179.614588
13.0,482,5192.080608
17.0,498,5203.509212
13.0,444,5213.803238
16.0,452,5224.286771
24.0,418,5233.962452
19.0,554,5246.720337
12.0,432,5257.297807
27.0,688,5274.510994
15.0,524,5286.991922
33.0,570,5302.411369
29.0,548,5317.052686
23.0,602,5333.074129
26.0,486,5346.415898
15.0,472,5359.025724
27.0,626,5375.653387
16.0,410,5385.446775
38.0,5406,5519.365633
23.0,462,5530.069691
19.0,388,5539.094009
18.0,468,5549.937081
38.0,758,5567.680138
16.0,428,5577.545696
24.0,466,5588.334668
15.0,370,5596.885808
14.0,466,5607.562896
13.0,406,5617.040484
33.0,536,5629.863543
28.0,489,5641.465654
34.0,710,5657.997571
99.0,738,5674.936495
24.0,428,5684.872437
21.0,568,5698.032374
24.0,382,5706.838808
40.0,934,5728.417646
36.0,664,5743.582573
25.0,580,5756.980883
40.0,754,5774.260812
91.0,760,5791.913164
28.0,630,5806.396132
11.0,360,5814.697861
46.0,678,5830.252034
40.0,722,5846.901306
13.0,410,5856.308896
28.0,680,5871.902164
26.0,526,5884.016418
5.0,328,5891.537767
51.0,676,5907.01076
19.0,420,5916.738482
19.0,724,5933.277869
20.0,430,5943.216809
24.0,556,5955.935739
43.0,668,5971.269114
22.0,438,5981.300513
43.0,618,5995.653126
24.0,588,6009.234802
16.0,366,6017.594721
22.0,400,6026.76424
23.0,562,6039.740588
19.0,390,6048.738511
42.0,724,6066.624468
32.0,780,6086.36683
14.0,432,6096.323668
13.0,428,6106.162067
18.0,466,6116.834749
28.0,497,6128.229585
22.0,444,6138.39302
37.0,708,6154.615923
14.0,492,6165.904594
21.0,388,6174.753274
47.0,548,6187.297934
24.0,540,6199.699178
51.0,1132,6225.583328
28.0,650,6240.492007
32.0,752,6257.692846
14.0,432,6267.656434
16.0,398,6276.793403
48.0,676,6292.261974
13.0,416,6301.791811
20.0,410,6311.197038
12.0,372,6320.05868
22.0,470,6331.080413
17.0,478,6342.60118
14.0,424,6352.449263
17.0,446,6362.958163
13.0,386,6372.23835
18.0,362,6381.863153
15.0,462,6392.919398
16.0,416,6402.681133
44.0,688,6418.514093
18.0,406,6427.831833
24.0,664,6443.079614
29.0,522,6455.158879
40.0,672,6470.578622
24.0,740,6487.713139
14.0,416,6497.326282
28.0,486,6508.458743
30.0,642,6523.075907
21.0,402,6532.279685
44.0,750,6549.447728
30.0,540,6561.821055
21.0,464,6572.491926
44.0,846,6591.85747
12.0,420,6601.472508
24.0,472,6612.301421
10.0,464,6622.898422
34.0,464,6633.543117
11.0,358,6641.769392
11.0,426,6651.510666
10.0,406,6660.810438
24.0,460,6671.331141
23.0,530,6683.524141
16.0,460,6694.045056
13.0,328,6701.642889
14.0,362,6709.947315
24.0,452,6720.400891
15.0,500,6731.880378
26.0,438,6741.919364
55.0,553,6754.589738
29.0,612,6768.670477
20.0,440,6778.811877
28.0,692,6794.653943
22.0,556,6807.40186
14.0,532,6819.629637
13.0,518,6831.540453
17.0,418,6841.115731
31.0,572,6854.273326
23.0,510,6866.10016
30.0,550,6878.701811
12.0,408,6888.063227
22.0,576,6901.215436
18.0,444,6911.364369
22.0,470,6922.172919
12.0,408,6931.552125
35.0,666,6946.847454
36.0,654,6961.896041
18.0,462,6972.517113
20.0,468,6983.280631
12.0,534,6995.557118
18.0,492,7006.857165
15.0,406,7016.198375
14.0,438,7026.330829
11.0,386,7035.183853
14.0,404,7044.440126
10.0,392,7053.445261
18.0,482,7064.50543
14.0,496,7075.848737
13.0,360,7084.091625
10.0,346,7092.037681
13.0,406,7101.357455
19.0,386,7110.242052
19.0,438,7120.31467
12.0,352,7128.392467
28.0,480,7140.700507
14.0,402,7151.306772
16.0,404,7161.854333
17.0,382,7170.889732
21.0,440,7181.100718
13.0,422,7190.717829
20.0,506,7202.380848
18.0,398,7211.619401
27.0,532,7223.793356
19.0,558,7236.548063
19.0,550,7249.224057
17.0,540,7261.590932
13.0,418,7271.210416
18.0,428,7281.108463
25.0,566,7294.116935
21.0,418,7303.712224
14.0,442,7313.869408
16.0,554,7326.562738
11.0,404,7335.902006
11.0,374,7344.493164
25.0,912,7365.374125
11.0,484,7376.558383
18.0,422,7386.270281
20.0,478,7397.225999
25.0,502,7408.80857
10.0,340,7416.610975
10.0,306,7423.602778
24.0,568,7436.6266
12.0,386,7445.485873
16.0,448,7455.813609
12.0,404,7465.142062
23.0,478,7476.111861
8.0,446,7486.41256
24.0,534,7501.990474
14.0,432,7514.794792
40.0,714,7535.346317
25.0,758,7555.226252
10.0,414,7565.676583
11.0,472,7577.052132
26.0,572,7591.045922
21.0,474,7602.831096
12.0,366,7612.074285
22.0,488,7626.024923
32.0,818,7647.315494
19.0,470,7659.178046
15.0,440,7670.112439
13.0,416,7680.576344
9.0,402,7690.661669
29.0,822,7711.306539
13.0,452,7722.666736
14.0,460,7734.158762
48.0,632,7750.187975
12.0,356,7759.014463
19.0,614,7774.711844
30.0,542,7788.418105
11.0,434,7799.324448
27.0,488,7811.583838
23.0,546,7825.244246
24.0,658,7841.809881
15.0,398,7851.7841
18.0,490,7864.062129
16.0,448,7875.285178
12.0,360,7884.270774
14.0,382,7893.884722
26.0,546,7907.583464
25.0,494,7920.358784
12.0,502,7933.141691
23.0,472,7945.059649
17.0,534,7958.517099
18.0,440,7969.62335
19.0,442,7980.69935
17.0,462,7992.331024
21.0,498,8005.005275
15.0,348,8013.926695
26.0,492,8026.330137
14.0,472,8038.255782
16.0,440,8049.343549
15.0,470,8061.117931
16.0,574,8075.6562
13.0,408,8085.957512
32.0,514,8098.956508
30.0,516,8111.899652
22.0,554,8125.835138
27.0,482,8137.916775
11.0,492,8150.438733
12.0,472,8162.576654
14.0,458,8174.178094
19.0,506,8187.792523
21.0,440,8200.387861
20.0,504,8215.308439
32.0,580,8232.220597
12.0,426,8243.130504
19.0,446,8254.557492
55.0,910,8280.133087
17.0,438,8293.021447
26.0,516,8307.93211
12.0,432,8318.546459
56.0,798,8337.278002
9.0,318,8344.963375
29.0,648,8360.244393
8.0,380,8369.150814
35.0,702,8385.538822
14.0,402,8394.92414
14.0,482,8406.902699
13.0,418,8418.697259
26.0,456,8432.663627
20.0,384,8443.229121
11.0,420,8454.948881
174.0,764,8475.333676
23.0,522,8488.692442
25.0,630,8504.614617
17.0,492,8516.78414
29.0,470,8528.85676
18.0,502,8540.904078
13.0,394,8550.724542
18.0,402,8560.959753
17.0,434,8571.968872
27.0,520,8585.80354
20.0,408,8596.182294
19.0,452,8607.523127
17.0,470,8619.304149
18.0,420,8629.78901
20.0,420,8640.465017
30.0,558,8654.712667
23.0,516,8667.804847
22.0,506,8680.778898
26.0,468,8693.03822
32.0,680,8710.971291
13.0,342,8719.590519
43.0,521,8732.842931
10.0,414,8743.323377
20.0,610,8758.584995
24.0,462,8770.245716
14.0,442,8781.370666
27.0,458,8792.813814
16.0,494,8805.332343
12.0,378,8814.81424
48.0,748,8833.710268
26.0,562,8848.122532
37.0,744,8867.190648
9.0,412,8877.957079
9.0,376,8887.613111
18.0,450,8899.461078
12.0,386,8909.145864
7.0,338,8917.836098
14.0,404,8928.300033
10.0,378,8938.150436
59.0,702,8955.949939
42.0,794,8976.424025
11.0,410,8986.830673
20.0,506,8999.720252
27.0,470,9011.587984
20.0,464,9023.463457
13.0,470,9035.173066
32.0,768,9053.171447
27.0,666,9069.25744
50.0,714,9088.969942
19.0,524,9103.022719
17.0,440,9115.241182
15.0,376,9124.970322
18.0,384,9134.852552
19.0,440,9145.990303
53.0,764,9165.149883
21.0,482,9177.297209
25.0,596,9192.480145
27.0,628,9207.324657
18.0,450,9217.690004
59.0,663,9232.877676
12.0,376,9241.707061
14.0,378,9250.512475
21.0,420,9260.40338
15.0,418,9270.015871
29.0,636,9285.036106
14.0,404,9294.552496
18.0,426,9304.543588
18.0,414,9315.171372
14.0,424,9326.227924
25.0,614,9341.542034
49.0,738,9360.017681
11.0,458,9371.571188
24.0,536,9384.920866
14.0,378,9394.412657
24.0,476,9406.333985
26.0,444,9417.602385
81.0,537,9431.259055
32.0,512,9444.382174
12.0,396,9454.564519
16.0,432,9465.944067
17.0,418,9476.823853
17.0,506,9489.708484
11.0,388,9499.541445
15.0,376,9509.047127
12.0,390,9519.214057
10.0,382,9529.153157
28.0,554,9543.826169
17.0,498,9557.13778
12.0,326,9565.791302
15.0,512,9579.483462
23.0,436,9590.616943
15.0,458,9602.909889
16.0,424,9614.085523
21.0,510,9626.989722
18.0,522,9640.061642
27.0,556,9654.44241
22.0,414,9664.98945
31.0,542,9678.891607
14.0,492,9691.160997
13.0,442,9702.276399
13.0,428,9713.039881
21.0,488,9725.496049
15.0,434,9736.605862
13.0,498,9749.657023
24.0,564,9764.09718
22.0,488,9776.573078
38.0,647,9792.987983
28.0,538,9806.798297
16.0,418,9818.220377
24.0,496,9831.738495
28.0,510,9844.140982
24.0,408,9854.639518
28.0,422,9866.041547
27.0,600,9881.735123
15.0,444,9893.108875
13.0,416,9903.810532
12.0,504,9916.806595
21.0,404,9927.422728
14.0,446,9938.726859
33.0,530,9952.666507
25.0,520,9966.431449
23.0,580,9981.4317
21.0,590,9996.476877
27.0,572,10010.978853
27.0,516,10024.244262
18.0,390,10034.170541
14.0,448,10045.530825
18.0,426,10056.451803
16.0,394,10066.494275
15.0,440,10077.758269
15.0,368,10087.25494
24.0,462,10098.911947
25.0,524,10112.138361
15.0,468,10124.402645
17.0,370,10134.877541
18.0,474,10147.481646
19.0,440,10158.88891
28.0,492,10171.447393
20.0,488,10183.959715
14.0,498,10196.697978
22.0,466,10208.566125
12.0,390,10218.591854
15.0,388,10228.398323
24.0,568,10242.904801
13.0,412,10253.375799
26.0,458,10264.947033
36.0,614,10280.751259
16.0,436,10291.905052
17.0,406,10302.89521
21.0,480,10315.471153
13.0,478,10327.760697
14.0,498,10340.748079
19.0,468,10352.99505
16.0,400,10363.47313
19.0,432,10374.882333
27.0,594,10390.03038
19.0,460,10402.016769
26.0,634,10418.462985
8.0,416,10429.642981
17.0,410,10440.447223
19.0,496,10453.479707
10.0,438,10465.117684
27.0,658,10482.06349
15.0,434,10493.373814
12.0,522,10506.942767
11.0,486,10519.470548
16.0,482,10532.365457
17.0,430,10544.705634
20.0,496,10557.759576
10.0,416,10568.51648
22.0,444,10579.810979
15.0,450,10591.207636
19.0,514,10604.277451
18.0,438,10615.382065
31.0,554,10629.302743
17.0,516,10642.530013
13.0,472,10654.483241
14.0,584,10669.2714
20.0,490,10681.616913
22.0,430,10692.510873
11.0,470,10704.443141
10.0,384,10714.081047
23.0,520,10726.951313
9.0,472,10738.830958
19.0,416,10749.256058
20.0,414,10759.686265
106.0,1072,10786.852127
17.0,396,10796.895408
20.0,470,10808.798201
14.0,462,10820.410356
14.0,478,10832.481516
12.0,376,10842.055433
30.0,530,10855.457537
18.0,396,10865.491664
12.0,448,10876.87819
10.0,430,10887.817136
47.0,692,10905.826456
13.0,412,10916.58304
13.0,402,10926.833356
10.0,444,10938.119787
23.0,500,10950.934987
26.0,490,10963.34609
14.0,412,10973.919156
22.0,520,10987.196363
12.0,396,10997.642727
7.0,496,11010.211389
19.0,404,11020.489288
9.0,402,11030.698453
18.0,422,11041.403147
15.0,414,11051.91689
19.0,560,11066.109418
9.0,358,11075.259137
15.0,546,11089.078111
9.0,372,11098.522099
12.0,438,11109.585898
22.0,465,11121.404094
13.0,452,11132.859954
8.0,446,11144.300106
13.0,382,11154.105258
13.0,480,11166.550132
9.0,382,11176.309336
7.0,380,11187.061533
11.0,470,11199.96262
23.0,504,11213.444444
20.0,416,11224.108234
11.0,432,11235.072232
8.0,500,11247.724758
13.0,468,11259.619046
17.0,496,11272.503108
7.0,402,11282.763329
9.0,380,11292.405537
22.0,526,11305.718496
13.0,446,11317.147413
11.0,490,11329.546554
25.0,578,11344.214684
8.0,508,11357.046665
25.0,536,11370.694578
12.0,408,11381.111953
34.0,692,11398.691679
12.0,400,11408.88723
22.0,530,11422.35332
14.0,430,11433.269476
18.0,416,11443.807937
18.0,466,11455.785818
10.0,558,11470.058326
15.0,474,11482.147582
19.0,436,11493.469234
13.0,450,11505.153977
12.0,418,11516.235568
13.0,590,11531.074035
9.0,352,11540.043967
8.0,394,11550.047743
18.0,510,11562.930665
14.0,570,11577.447726
13.0,438,11588.766796
25.0,484,11601.249711
10.0,384,11611.306663
17.0,394,11621.406659
24.0,550,11635.829256
19.0,452,11647.83656
15.0,392,11658.214122
28.0,476,11670.842483
19.0,586,11686.234397
19.0,582,11701.520354
