#{"t_start": 1771827689.033556, "env_id": "ALE/Pacman-v5"}
r,l,t
16.0,442,3176.989649
26.0,402,3186.077313
29.0,682,3201.498263
98.0,730,3218.098308
28.0,524,3229.882043
35.0,732,3246.339669
31.0,578,3259.349042
39.0,646,3273.895854
27.0,710,3289.938719
31.0,512,3301.51172
41.0,570,3314.376908
22.0,602,3328.016508
28.0,526,3339.900682
26.0,550,3352.209991
34.0,586,3365.395673
38.0,532,3377.423324
30.0,734,3394.00284
36.0,658,3408.852889
41.0,661,3423.748423
31.0,566,3436.542507
51.0,746,3453.334423
30.0,408,3462.498593
20.0,460,3472.863434
15.0,436,3482.671592
22.0,414,3491.985714
37.0,756,3508.989919
26.0,484,3519.91122
45.0,800,3537.838566
21.0,440,3547.805466
23.0,456,3558.095657
29.0,592,3571.486957
46.0,684,3586.914719
28.0,548,3599.266472
27.0,524,3611.089227
20.0,442,3621.072303
27.0,508,3632.529929
22.0,432,3642.289338
21.0,470,3652.909723
27.0,488,3663.876207
57.0,508,3675.337347
26.0,500,3686.64267
37.0,498,3697.809671
24.0,590,3711.064104
36.0,600,3724.568782
28.0,624,3738.614699
39.0,684,3754.035588
27.0,550,3766.433188
36.0,584,3779.63209
29.0,476,3790.402055
76.0,914,3810.976425
20.0,462,3821.341
52.0,774,3838.672562
31.0,538,3850.830142
31.0,452,3861.023392
52.0,884,3880.967781
32.0,600,3894.466646
27.0,478,3905.227878
22.0,556,3917.698004
24.0,562,3930.291009
33.0,586,3943.474932
64.0,696,3959.237972
28.0,504,3970.626227
25.0,484,3981.571681
26.0,568,3994.359229
39.0,588,4007.570632
39.0,694,4023.150372
43.0,576,4036.124902
20.0,418,4045.526475
33.0,620,4059.434645
28.0,584,4072.633871
43.0,620,4086.635689
23.0,486,4097.590746
19.0,484,4108.691908
39.0,678,4123.907551
23.0,444,4133.882404
20.0,428,4143.494057
36.0,468,4154.059651
39.0,694,4169.700628
19.0,446,4179.734474
45.0,774,4197.153627
46.0,806,4215.328253
24.0,570,4228.194108
48.0,742,4244.851186
37.0,604,4258.444414
32.0,524,4270.177662
22.0,524,4281.973814
45.0,826,4300.524736
35.0,550,4312.85423
40.0,964,4334.532121
45.0,656,4349.365958
46.0,752,4366.248122
42.0,658,4381.091207
31.0,472,4391.766505
24.0,508,4403.182059
35.0,602,4416.723938
26.0,534,4428.704918
23.0,422,4438.213777
31.0,494,4449.370548
20.0,462,4459.711708
20.0,450,4469.831222
35.0,756,4486.836774
34.0,642,4501.264441
38.0,552,4513.622944
25.0,490,4524.644156
22.0,636,4538.914351
22.0,406,4548.046804
28.0,514,4559.643139
38.0,530,4571.527971
33.0,552,4583.956546
40.0,630,4598.153555
30.0,532,4610.117325
20.0,492,4621.198499
48.0,834,4639.956514
45.0,822,4658.427459
45.0,718,4674.617666
43.0,936,4695.703636
43.0,584,4708.909845
34.0,482,4719.767242
90.0,10808,4962.488886
40.0,716,4978.50051
28.0,500,4989.742577
42.0,708,5005.690926
23.0,466,5016.19058
28.0,498,5027.472707
34.0,592,5040.74254
45.0,616,5054.662252
37.0,554,5067.153695
51.0,774,5084.621445
46.0,571,5097.486302
20.0,386,5106.216195
36.0,538,5118.349862
28.0,486,5129.388496
33.0,562,5142.079269
102.0,728,5158.477097
25.0,426,5168.028561
48.0,638,5182.440186
34.0,700,5198.144149
24.0,452,5208.282994
27.0,478,5219.059858
64.0,796,5236.890322
33.0,512,5248.502023
68.0,870,5268.056571
22.0,468,5278.547279
18.0,450,5288.699046
27.0,516,5300.38213
28.0,482,5311.252143
36.0,500,5322.443973
42.0,606,5336.035987
32.0,434,5345.776861
35.0,632,5359.962592
27.0,584,5373.187969
69.0,808,5391.233313
30.0,464,5401.579672
44.0,597,5415.013382
39.0,507,5426.404335
27.0,486,5437.342439
50.0,706,5453.186627
40.0,812,5471.388615
40.0,806,5489.465354
39.0,716,5505.616987
23.0,480,5516.499532
29.0,524,5528.380892
104.0,724,5544.777641
21.0,422,5554.308765
49.0,892,5574.371242
61.0,836,5593.249466
25.0,526,5605.111933
20.0,434,5614.97069
35.0,684,5630.299987
72.0,691,5645.811576
37.0,582,5658.946481
55.0,646,5673.518478
25.0,500,5684.803868
24.0,426,5694.356729
36.0,642,5708.843402
32.0,652,5723.401837
17.0,786,5741.091105
52.0,634,5755.310438
21.0,450,5765.454409
35.0,596,5778.911133
23.0,462,5789.306971
29.0,562,5801.970355
15.0,376,5810.478866
29.0,518,5822.169944
31.0,550,5834.573153
42.0,660,5849.407209
42.0,774,5866.801712
27.0,650,5881.386261
62.0,814,5899.757311
53.0,652,5914.446242
39.0,664,5929.332063
44.0,650,5943.941917
27.0,498,5955.148774
32.0,810,5973.421872
23.0,524,5985.188465
33.0,500,5996.389727
45.0,775,6013.844654
98.0,802,6031.885455
23.0,474,6042.530163
20.0,512,6054.060843
66.0,753,6070.984732
107.0,630,6085.204288
125.0,874,6104.832467
19.0,542,6117.012545
37.0,676,6132.292987
25.0,557,6145.020974
24.0,502,6156.302685
24.0,506,6167.654051
65.0,1058,6191.347363
26.0,480,6202.169282
18.0,554,6214.663463
17.0,508,6226.053418
25.0,450,6236.15175
22.0,554,6248.651085
44.0,734,6265.154594
43.0,714,6281.343977
44.0,564,6294.101041
38.0,728,6310.49889
20.0,500,6321.693029
40.0,718,6337.792997
25.0,556,6350.295182
61.0,718,6366.426128
19.0,410,6375.648124
48.0,762,6392.794459
57.0,26996,7002.587494
21.0,426,7012.221249
40.0,972,7034.200223
51.0,791,7052.054036
32.0,692,7067.702641
36.0,584,7080.884419
14.0,428,7090.505898
60.0,1044,7114.019023
38.0,702,7129.835352
33.0,553,7142.287603
30.0,606,7155.891299
13.0,394,7164.889508
20.0,454,7175.143033
51.0,1028,7198.35796
44.0,812,7216.588803
57.0,720,7232.849915
18.0,430,7242.518101
47.0,652,7257.159306
39.0,728,7273.596075
46.0,824,7292.187313
38.0,522,7303.966593
44.0,539,7316.055549
36.0,500,7327.285062
32.0,618,7341.226177
43.0,920,7361.930916
37.0,610,7375.682716
45.0,730,7392.506972
38.0,638,7407.1296
42.0,704,7423.126915
84.0,884,7442.962216
35.0,642,7457.383066
49.0,840,7476.344059
53.0,662,7491.264712
41.0,500,7502.481681
13.0,386,7511.132768
29.0,464,7521.639338
20.0,404,7530.736062
52.0,687,7546.125808
45.0,766,7563.32115
48.0,543,7575.412883
21.0,392,7584.227215
55.0,734,7600.756835
39.0,540,7612.843423
74.0,982,7634.940616
31.0,506,7646.381881
195.0,670,7661.551763
32.0,826,7680.118241
141.0,777,7697.570386
29.0,486,7708.535678
23.0,434,7718.361216
57.0,892,7738.284712
100.0,804,7756.362217
29.0,414,7765.733401
49.0,687,7781.301617
36.0,524,7793.069876
46.0,562,7805.692928
32.0,592,7818.939498
73.0,814,7837.301121
79.0,919,7858.031517
67.0,600,7871.586251
54.0,800,7889.62545
45.0,658,7904.454709
25.0,464,7914.870383
92.0,824,7933.485441
39.0,748,7950.375911
42.0,738,7967.028762
52.0,1028,7990.181843
42.0,617,8004.134621
78.0,1000,8026.695554
20.0,454,8036.930114
49.0,856,8056.179481
77.0,860,8075.560813
54.0,936,8096.623561
39.0,754,8113.588432
75.0,806,8131.666642
102.0,648,8146.209339
61.0,850,8165.339984
100.0,792,8183.268972
71.0,688,8198.904289
94.0,626,8212.99163
88.0,1248,8241.026256
163.0,1128,8266.270155
22.0,506,8277.614909
59.0,933,8298.603665
55.0,652,8313.32267
69.0,932,8334.250875
52.0,828,8352.852941
36.0,610,8366.589778
63.0,10550,8603.501607
26.0,470,8614.045862
28.0,488,8624.996752
59.0,670,8640.068521
20.0,418,8649.425019
110.0,862,8668.796916
33.0,466,8679.273381
132.0,691,8694.731671
196.0,982,8716.812104
114.0,746,8733.52994
31.0,586,8746.705328
94.0,688,8762.15678
77.0,830,8780.782538
40.0,502,8792.077913
50.0,828,8810.671978
79.0,892,8830.706551
37.0,558,8843.297206
64.0,808,8861.495321
206.0,864,8880.844861
49.0,726,8897.239706
89.0,716,8913.385115
35.0,614,8927.180683
52.0,817,8945.480218
85.0,816,8963.865401
43.0,728,8980.27409
86.0,940,9001.358932
42.0,718,9017.469033
40.0,644,9031.899789
68.0,1060,9055.826185
20.0,458,9066.143894
61.0,1048,9089.75812
127.0,1102,9114.534883
59.0,818,9132.943497
58.0,831,9151.61458
53.0,832,9170.342074
60.0,582,9183.380121
50.0,1468,9216.577041
57.0,744,9233.2421
103.0,722,9249.419194
67.0,734,9265.967591
51.0,676,9281.162227
117.0,994,9303.486567
103.0,744,9320.22091
60.0,892,9340.273722
176.0,722,9356.413787
55.0,664,9371.354616
42.0,746,9388.094305
71.0,774,9405.4675
89.0,692,9420.990483
51.0,624,9435.032108
43.0,648,9449.60222
54.0,706,9465.454744
31.0,658,9480.154527
62.0,854,9499.344334
62.0,932,9520.346014
51.0,610,9534.014715
22.0,486,9544.912682
37.0,602,9558.492426
106.0,920,9579.209511
40.0,666,9594.167736
72.0,976,9616.107978
35.0,910,9636.469642
55.0,680,9651.656486
49.0,1012,9674.325809
57.0,994,9696.694765
66.0,858,9715.866157
108.0,990,9738.111994
50.0,842,9757.045584
45.0,844,9775.947727
66.0,976,9797.882871
95.0,690,9813.404309
51.0,870,9832.877718
38.0,650,9847.458249
56.0,848,9866.44862
47.0,824,9884.998219
42.0,674,9900.130998
38.0,616,9913.99711
34.0,676,9929.127427
18.0,508,9940.542627
169.0,612,9954.299319
21.0,518,9965.980044
136.0,900,9986.213105
116.0,872,10005.775353
32.0,606,10019.335324
330.0,734,10035.86563
111.0,795,10053.626052
82.0,804,10071.63879
113.0,888,10091.608484
100.0,679,10106.786104
28.0,772,10124.216522
34.0,634,10138.451518
92.0,742,10155.051507
71.0,1136,10180.57216
31.0,690,10195.991419
51.0,678,10211.214063
47.0,852,10230.573723
21.0,412,10239.863701
356.0,929,10260.7237
100.0,696,10276.371638
28.0,420,10285.782698
97.0,766,10302.978753
43.0,718,10319.094706
63.0,906,10339.348461
21.0,440,10349.304421
32.0,504,10360.672581
39.0,552,10373.044138
37.0,790,10390.801733
27.0,610,10404.486859
37.0,606,10418.160429
75.0,846,10437.168399
47.0,712,10453.135042
94.0,932,10473.99622
91.0,746,10490.747757
36.0,736,10507.300203
46.0,750,10524.097416
66.0,1092,10548.719463
61.0,580,10561.714126
82.0,904,10581.992036
69.0,755,10598.976924
42.0,776,10616.407221
43.0,704,10632.26268
51.0,748,10648.972078
54.0,700,10664.686242
64.0,1070,10688.729199
175.0,740,10705.334634
40.0,710,10721.345424
45.0,930,10742.214918
33.0,462,10752.609077
