#{"t_start": 1771807310.934821, "env_id": "ALE/Pacman-v5"}
r,l,t
36.0,430,468.080706
32.0,594,470.870368
62.0,866,474.370297
43.0,510,476.29164
182.0,604,478.563662
61.0,896,481.943135
29.0,468,483.755397
41.0,538,485.917412
31.0,650,488.359205
37.0,624,490.692833
50.0,688,493.293432
65.0,866,496.564935
46.0,760,499.412375
33.0,462,501.150753
31.0,466,502.914512
70.0,686,505.522899
45.0,798,508.521863
52.0,742,511.404512
30.0,534,513.427042
44.0,580,515.778466
7.0,322,516.987632
225.0,974,520.619695
63.0,676,523.14736
58.0,768,526.018358
37.0,454,527.731574
23.0,382,529.176827
42.0,690,531.761071
38.0,476,533.572501
45.0,598,535.841356
54.0,656,538.311657
73.0,790,541.27578
43.0,668,543.810862
72.0,760,546.817636
63.0,832,549.962241
39.0,472,551.730737
60.0,814,554.797243
32.0,454,556.521636
61.0,682,559.111552
76.0,562,561.224953
66.0,732,563.956511
90.0,612,566.258435
65.0,954,569.917661
66.0,738,572.692067
59.0,652,575.14716
62.0,698,577.87928
63.0,872,581.323919
79.0,744,584.13354
75.0,964,587.775012
58.0,776,590.692573
37.0,456,592.396332
87.0,748,595.209715
71.0,912,598.622234
31.0,450,600.317367
75.0,1012,604.14292
67.0,942,607.687259
59.0,738,611.008869
90.0,712,613.763938
106.0,544,615.812518
28.0,498,617.689151
68.0,1010,621.464264
66.0,914,624.924019
77.0,620,627.253675
120.0,554,629.423037
77.0,638,631.824956
155.0,1366,637.1917
16.0,378,638.791664
39.0,530,641.172438
59.0,888,644.75225
63.0,772,647.691451
69.0,716,650.418708
43.0,608,652.966402
123.0,764,655.882222
81.0,704,658.67836
63.0,676,661.411931
27.0,570,663.725373
67.0,640,666.629116
86.0,636,669.491801
34.0,474,671.526557
371.0,808,674.848727
125.0,658,677.763842
125.0,726,680.733701
85.0,774,684.115237
27.0,392,685.674183
49.0,512,687.734336
89.0,798,690.735064
62.0,890,694.080047
44.0,570,696.384722
32.0,470,698.297934
39.0,476,700.597161
106.0,862,704.459539
81.0,880,708.230743
37.0,560,710.465942
167.0,796,713.613122
68.0,660,716.190926
52.0,720,719.083796
59.0,618,721.59669
62.0,714,724.604488
84.0,600,726.980489
46.0,596,729.295691
137.0,1042,733.549839
77.0,790,736.656537
89.0,876,739.996235
