#{"t_start": 1771849791.5159616, "env_id": "ALE/Pacman-v5"}
r,l,t
8.0,372,1322.366817
15.0,394,1331.385766
31.0,482,1342.494289
21.0,420,1352.057754
23.0,450,1362.595554
13.0,400,1371.859235
35.0,486,1383.251915
29.0,580,1396.82667
30.0,456,1407.500724
26.0,488,1418.689009
14.0,448,1429.109076
21.0,570,1442.493073
59.0,660,1457.810638
27.0,592,1471.410378
24.0,434,1481.399721
25.0,630,1496.109519
21.0,484,1507.268602
19.0,476,1518.509111
27.0,524,1530.570281
37.0,512,1542.508297
33.0,512,1554.590108
14.0,474,1565.637151
22.0,430,1575.695929
30.0,433,1585.973904
27.0,440,1596.154172
23.0,466,1607.254436
34.0,722,1624.251716
14.0,402,1633.600657
25.0,390,1642.723484
22.0,422,1652.422335
14.0,360,1660.727044
21.0,482,1671.980936
20.0,494,1683.398886
13.0,488,1694.842717
30.0,576,1708.690184
11.0,424,1718.534164
24.0,410,1728.058889
27.0,460,1738.732652
22.0,464,1749.56927
57.0,720,1766.247305
12.0,404,1775.621423
9.0,306,1782.697968
18.0,470,1793.597965
36.0,714,1810.044796
21.0,532,1822.422518
58.0,758,1839.941858
16.0,414,1849.399474
15.0,422,1859.247517
26.0,472,1870.217744
14.0,422,1879.934557
18.0,388,1888.814978
20.0,550,1901.52912
29.0,552,1914.501819
23.0,452,1925.541364
31.0,680,1941.002004
12.0,452,1951.555022
28.0,577,1964.728292
23.0,482,1975.977569
20.0,524,1988.006002
20.0,418,1997.808226
91.0,648,2013.103335
23.0,408,2022.588003
13.0,456,2033.38509
14.0,370,2043.086286
12.0,404,2052.607619
35.0,552,2066.364165
23.0,474,2078.863214
17.0,462,2090.057978
19.0,424,2100.141842
12.0,426,2109.988546
60.0,632,2124.619434
19.0,442,2134.706569
35.0,606,2148.711928
11.0,454,2159.015598
16.0,388,2168.105628
29.0,444,2178.19742
100.0,706,2194.382599
17.0,434,2204.394622
24.0,378,2213.218974
50.0,639,2227.778078
19.0,404,2237.061166
14.0,520,2248.933032
34.0,572,2262.084824
25.0,490,2273.341175
20.0,418,2282.924346
35.0,520,2294.85545
17.0,448,2305.107518
21.0,598,2318.795471
16.0,408,2328.057795
31.0,478,2339.0196
19.0,406,2348.266365
20.0,442,2358.336643
18.0,434,2368.290715
26.0,486,2379.343892
22.0,486,2390.548926
30.0,516,2402.324822
18.0,422,2412.100928
24.0,488,2424.646999
21.0,466,2435.818183
22.0,512,2447.681354
35.0,635,2462.246812
36.0,583,2475.729944
15.0,434,2485.608161
24.0,552,2498.388533
11.0,370,2506.815965
16.0,458,2517.45877
26.0,493,2528.731089
38.0,810,2547.430233
20.0,426,2557.212888
19.0,402,2566.512857
26.0,622,2580.852129
10.0,340,2588.612899
20.0,464,2599.239718
33.0,642,2613.979198
27.0,526,2626.166325
11.0,416,2635.709617
26.0,454,2646.224321
178.0,792,2664.366016
20.0,512,2676.1959
27.0,482,2687.28359
12.0,404,2696.550602
14.0,406,2705.733791
26.0,506,2717.50125
13.0,398,2726.549891
22.0,518,2738.59762
14.0,386,2747.354718
23.0,442,2757.627664
37.0,672,2773.075269
36.0,1072,2797.627832
56.0,553,2810.32748
13.0,402,2819.558164
22.0,416,2829.052727
23.0,442,2839.192551
30.0,558,2852.053023
12.0,432,2861.958273
21.0,522,2874.050076
17.0,438,2884.112588
17.0,586,2897.518021
23.0,490,2908.827751
17.0,362,2917.078421
29.0,542,2929.568863
37.0,554,2942.233788
14.0,440,2952.463883
17.0,450,2962.730141
26.0,518,2974.613666
8.0,374,2983.20956
18.0,460,2993.759038
26.0,540,3006.119723
17.0,436,3016.200127
20.0,426,3025.931399
18.0,416,3035.349901
20.0,498,3046.926445
16.0,608,3060.911249
15.0,460,3071.517131
46.0,830,3090.621968
15.0,360,3098.853968
19.0,526,3111.13831
18.0,484,3122.16762
24.0,532,3134.500996
29.0,662,3149.690715
9.0,388,3158.568975
17.0,434,3168.619242
18.0,470,3179.474012
21.0,538,3191.849426
16.0,440,3201.891814
23.0,506,3213.505859
21.0,468,3224.143183
18.0,598,3237.923014
21.0,444,3247.987785
16.0,376,3256.595737
30.0,452,3266.980129
24.0,486,3278.138372
24.0,486,3289.309615
57.0,704,3305.517848
15.0,554,3318.074127
12.0,506,3329.616832
20.0,514,3341.307449
15.0,420,3350.95971
22.0,486,3362.039135
39.0,544,3374.649958
17.0,446,3384.900857
37.0,966,3407.009105
29.0,552,3419.771203
42.0,584,3433.155534
30.0,502,3444.56098
19.0,508,3456.440151
15.0,472,3467.180922
22.0,422,3477.07161
16.0,400,3486.152636
26.0,584,3500.214932
32.0,470,3511.344796
24.0,504,3522.898378
68.0,910,3543.718918
14.0,454,3554.102825
15.0,468,3564.987655
43.0,886,3585.323612
33.0,662,3600.358659
16.0,466,3611.138893
30.0,528,3623.161169
17.0,510,3635.001903
19.0,514,3646.703117
33.0,698,3662.744181
16.0,464,3673.495844
26.0,598,3687.085175
9.0,686,3702.916597
25.0,470,3713.719422
60.0,794,3731.85366
28.0,498,3743.44744
26.0,570,3756.451363
36.0,960,3778.48078
20.0,418,3788.148566
18.0,392,3797.050287
23.0,666,3812.360041
20.0,410,3821.723422
17.0,384,3830.549203
20.0,408,3839.79121
20.0,486,3851.038818
23.0,622,3865.223184
28.0,520,3877.163301
15.0,418,3886.741031
12.0,426,3896.488393
19.0,472,3907.234682
90.0,748,3924.352271
26.0,448,3934.683156
11.0,384,3943.472451
22.0,486,3954.713309
11.0,416,3964.144375
14.0,384,3972.975315
17.0,472,3983.917211
14.0,426,3993.564743
33.0,634,4008.067666
19.0,546,4020.510198
14.0,512,4032.182992
17.0,482,4043.243723
27.0,562,4056.149117
30.0,590,4069.801753
4.0,298,4076.532492
15.0,528,4088.77956
11.0,428,4098.515802
16.0,572,4111.773652
21.0,406,4121.028811
20.0,370,4129.65588
21.0,460,4140.163298
9.0,310,4147.191326
5.0,302,4154.184328
4.0,312,4161.378697
21.0,428,4171.20619
9.0,352,4179.354042
7.0,352,4187.324302
8.0,436,4197.454696
9.0,336,4205.133463
29.0,706,4221.342738
11.0,386,4230.065756
25.0,464,4240.718119
7.0,396,4249.728645
21.0,470,4260.63431
14.0,518,4272.465793
15.0,476,4283.474731
35.0,524,4295.379466
27.0,480,4306.483754
29.0,726,4323.086243
38.0,820,4341.802929
11.0,438,4351.938939
30.0,718,4368.303117
17.0,424,4378.015983
91.0,712,4394.394804
26.0,553,4406.957631
23.0,508,4418.745774
14.0,474,4429.436914
10.0,416,4439.085359
29.0,458,4449.51216
14.0,470,4460.39122
20.0,474,4471.154288
23.0,513,4483.035061
14.0,394,4492.076308
36.0,536,4504.4894
12.0,484,4515.49511
59.0,654,4530.598867
19.0,462,4541.121366
12.0,416,4550.744972
11.0,456,4561.099675
21.0,468,4571.983727
11.0,382,4580.698323
14.0,458,4591.344327
31.0,622,4605.525791
16.0,416,4615.174027
21.0,502,4626.490652
15.0,426,4636.386063
13.0,366,4644.665608
19.0,616,4658.811017
18.0,390,4667.739053
27.0,498,4679.295509
12.0,424,4688.935128
25.0,500,4700.5467
16.0,408,4709.904408
34.0,604,4723.787852
23.0,474,4734.592994
16.0,398,4743.821792
13.0,394,4752.763427
12.0,388,4761.709999
33.0,688,4777.440652
13.0,392,4786.521811
28.0,598,4800.187623
12.0,360,4808.638089
18.0,480,4819.644239
25.0,456,4830.245666
24.0,440,4840.367723
17.0,438,4850.47009
31.0,646,4865.123043
25.0,514,4877.043113
14.0,438,4887.064569
31.0,784,4905.143061
19.0,480,4916.155884
16.0,438,4926.117877
12.0,372,4934.631869
23.0,496,4945.974619
16.0,510,4957.568332
30.0,528,4969.59321
17.0,418,4979.188832
17.0,452,4989.630092
46.0,592,5003.210826
22.0,416,5012.648331
17.0,426,5022.418394
13.0,410,5031.859091
14.0,412,5041.152152
13.0,558,5054.032464
18.0,462,5064.511491
16.0,438,5074.649939
14.0,508,5086.150821
16.0,606,5100.083033
24.0,570,5113.130516
34.0,694,5128.873264
14.0,510,5140.688681
25.0,552,5153.287457
18.0,404,5162.627015
13.0,400,5171.791763
15.0,334,5179.673322
14.0,616,5193.65055
14.0,616,5207.95365
17.0,472,5218.855802
12.0,318,5226.211079
11.0,444,5236.374229
15.0,440,5246.449981
58.0,720,5263.079702
20.0,508,5274.747933
16.0,500,5286.247492
21.0,454,5296.622556
18.0,490,5307.837078
15.0,350,5315.892176
18.0,384,5324.629723
14.0,404,5334.019363
21.0,414,5343.497448
32.0,656,5358.695962
27.0,522,5370.680887
14.0,444,5380.990659
17.0,512,5392.753393
21.0,440,5402.975054
21.0,376,5411.577283
19.0,448,5422.00193
9.0,356,5430.145609
12.0,400,5439.366846
27.0,544,5451.811332
11.0,490,5463.231464
27.0,508,5474.778678
81.0,572,5487.887727
23.0,688,5503.617805
23.0,508,5515.32914
26.0,552,5528.057035
14.0,498,5539.44971
12.0,360,5547.697241
14.0,434,5557.648616
15.0,570,5570.813806
30.0,634,5585.270099
22.0,503,5596.872444
16.0,552,5609.392539
24.0,500,5620.992496
14.0,584,5634.437638
33.0,550,5647.223433
20.0,468,5658.014688
27.0,514,5669.667123
17.0,472,5680.493096
23.0,468,5691.195461
37.0,710,5707.600628
12.0,504,5719.046792
16.0,506,5730.762322
17.0,416,5740.233463
11.0,430,5750.239963
31.0,616,5764.287232
18.0,584,5777.741529
23.0,596,5791.370143
21.0,472,5802.116442
9.0,442,5812.359395
23.0,422,5821.979336
15.0,456,5832.412703
15.0,394,5841.465133
20.0,514,5853.145466
16.0,442,5863.302348
32.0,507,5874.866857
24.0,464,5885.505013
18.0,482,5896.567406
24.0,534,5908.729266
24.0,450,5919.080652
36.0,740,5935.972746
15.0,398,5945.2764
11.0,404,5954.554342
16.0,536,5966.882065
14.0,466,5977.416531
17.0,508,5989.164608
17.0,522,6000.955567
17.0,478,6012.064245
27.0,540,6024.515356
19.0,420,6034.36242
29.0,528,6046.305588
19.0,588,6059.992092
19.0,490,6071.212102
11.0,406,6080.683426
20.0,544,6093.142483
37.0,578,6106.455319
9.0,360,6114.763248
21.0,464,6125.34901
32.0,608,6139.39001
9.0,400,6148.522513
29.0,710,6164.877075
23.0,546,6177.347716
14.0,510,6189.226275
10.0,340,6196.908564
25.0,538,6209.382642
13.0,368,6217.781305
14.0,506,6229.420329
10.0,344,6237.267491
23.0,516,6249.187229
22.0,574,6262.253167
43.0,732,6279.173112
22.0,502,6290.749539
19.0,510,6302.494095
30.0,602,6316.399373
22.0,490,6327.474294
18.0,438,6337.642364
25.0,586,6351.006522
9.0,382,6359.968244
15.0,408,6369.304819
29.0,518,6381.269633
14.0,440,6391.365134
7.0,310,6398.469524
9.0,372,6407.110633
25.0,516,6418.874902
24.0,486,6430.257727
13.0,414,6439.770231
19.0,576,6453.158296
11.0,408,6462.428257
21.0,450,6472.8143
14.0,476,6483.625825
12.0,354,6491.939922
14.0,378,6500.591266
21.0,686,6516.438928
39.0,642,6531.168273
14.0,422,6540.910213
14.0,410,6550.213575
18.0,458,6560.857717
83.0,555,6573.459616
11.0,398,6582.688579
26.0,600,6596.384052
19.0,558,6609.245663
34.0,498,6620.710545
40.0,632,6635.010241
16.0,448,6645.402754
25.0,470,6656.015179
11.0,418,6665.731406
27.0,508,6677.376207
18.0,430,6687.287353
12.0,362,6695.562521
12.0,446,6705.77311
21.0,456,6716.305313
12.0,356,6724.383018
32.0,568,6737.511986
13.0,360,6745.766098
22.0,406,6755.227211
12.0,374,6763.73777
21.0,428,6773.731799
13.0,396,6782.747573
25.0,596,6796.492378
12.0,390,6805.37464
26.0,570,6818.455538
14.0,364,6826.768959
25.0,440,6836.896802
51.0,690,6852.521363
14.0,416,6862.215109
17.0,356,6870.419595
19.0,420,6880.110365
22.0,462,6890.762287
15.0,358,6898.965596
14.0,390,6908.111292
23.0,440,6918.1019
10.0,350,6926.260851
9.0,356,6934.425848
20.0,456,6944.910014
29.0,502,6956.553824
20.0,412,6965.949246
25.0,424,6975.866712
19.0,408,6985.098294
16.0,460,6995.802215
18.0,400,7004.953958
20.0,392,7014.104345
19.0,516,7025.847863
34.0,590,7039.484348
14.0,448,7049.710808
25.0,386,7058.748377
19.0,378,7067.422584
19.0,388,7076.358326
24.0,488,7087.639869
17.0,408,7096.958464
52.0,604,7110.964878
18.0,406,7120.360622
15.0,398,7129.536563
19.0,452,7139.827215
31.0,658,7155.059909
11.0,390,7163.945911
13.0,424,7173.760458
60.0,636,7188.354146
33.0,490,7199.552087
17.0,420,7209.268083
11.0,364,7217.658104
17.0,404,7226.769679
14.0,408,7236.303075
24.0,442,7246.372332
15.0,422,7256.194632
17.0,432,7266.057947
18.0,454,7276.578601
32.0,520,7288.442677
15.0,452,7298.808199
9.0,378,7307.419613
13.0,368,7315.733442
13.0,378,7324.486729
33.0,608,7338.330667
12.0,324,7345.839272
16.0,418,7355.353498
30.0,982,7377.835319
17.0,370,7386.432215
28.0,598,7400.109941
12.0,448,7410.468521
6.0,306,7417.459858
10.0,392,7426.512474
13.0,474,7437.432905
14.0,406,7446.667123
28.0,624,7460.984116
16.0,408,7470.352411
13.0,438,7480.393099
14.0,372,7488.829119
14.0,432,7498.891437
18.0,366,7507.307045
17.0,398,7516.58581
14.0,432,7526.46965
17.0,404,7535.781193
25.0,442,7545.989463
23.0,502,7557.419632
14.0,464,7568.051224
20.0,410,7577.365026
16.0,430,7587.378232
25.0,694,7603.410255
13.0,444,7613.513349
9.0,408,7622.861961
12.0,544,7635.377844
44.0,662,7650.63343
11.0,418,7660.148507
13.0,404,7669.476152
16.0,688,7685.10814
19.0,446,7695.488715
12.0,476,7706.308166
14.0,372,7714.922769
18.0,474,7725.696338
17.0,430,7735.440495
24.0,444,7745.47736
20.0,440,7755.633897
24.0,452,7766.059062
20.0,586,7779.491962
17.0,558,7792.159955
10.0,406,7801.607675
21.0,574,7814.648908
18.0,434,7824.831112
28.0,674,7840.283872
10.0,384,7849.102001
37.0,690,7864.928591
21.0,488,7876.084698
21.0,530,7888.344498
12.0,394,7897.316675
11.0,424,7907.087224
10.0,402,7916.373067
24.0,684,7932.071613
32.0,706,7948.188063
11.0,396,7957.306867
34.0,614,7971.440302
14.0,396,7980.537056
13.0,474,7991.311162
48.0,656,8006.511736
28.0,664,8021.859264
24.0,834,8041.117119
14.0,486,8052.213959
14.0,468,8063.114829
12.0,408,8072.396671
9.0,400,8081.623932
12.0,532,8093.832957
13.0,458,8104.366912
10.0,392,8113.349262
14.0,382,8122.03707
23.0,556,8134.859372
16.0,468,8145.692831
34.0,562,8158.682701
25.0,580,8172.03249
52.0,678,8187.469243
10.0,310,8194.742981
9.0,404,8203.960773
10.0,352,8212.0899
22.0,436,8222.048049
31.0,474,8232.891602
55.0,806,8251.245968
8.0,358,8259.523083
11.0,420,8269.111787
17.0,448,8279.475145
17.0,510,8291.118345
34.0,706,8307.254413
36.0,748,8324.339028
20.0,566,8337.271111
9.0,384,8346.192578
28.0,489,8357.320636
12.0,380,8366.060532
13.0,440,8376.108397
14.0,404,8385.364557
51.0,494,8396.717245
15.0,454,8407.140324
18.0,426,8416.953777
12.0,428,8426.752521
46.0,642,8441.415905
24.0,536,8453.701523
4.0,374,8462.225693
10.0,424,8471.963843
9.0,420,8481.66004
21.0,426,8491.276877
34.0,686,8507.08756
16.0,462,8517.753159
11.0,416,8527.304235
20.0,408,8536.688115
9.0,332,8544.409757
15.0,422,8553.99313
19.0,378,8562.812521
15.0,460,8573.324542
21.0,550,8586.021943
11.0,442,8596.133137
12.0,400,8605.317779
20.0,482,8616.340913
9.0,402,8625.676672
14.0,398,8634.906967
9.0,442,8645.008512
11.0,386,8654.03244
10.0,470,8664.679654
21.0,446,8675.025668
14.0,374,8683.544689
20.0,448,8693.984281
12.0,354,8702.031328
23.0,492,8713.371743
7.0,356,8721.618534
11.0,342,8729.427191
10.0,462,8740.153857
20.0,496,8751.431048
18.0,428,8761.353774
8.0,400,8770.495582
24.0,468,8781.289643
6.0,322,8788.639117
25.0,590,8802.145203
41.0,796,8820.303804
19.0,422,8830.084406
10.0,434,8839.8505
15.0,384,8848.712918
50.0,942,8870.314801
19.0,440,8880.376527
21.0,1096,8905.404478
15.0,418,8915.086009
36.0,778,8932.838486
12.0,528,8944.895568
13.0,392,8953.859784
21.0,436,8963.843439
26.0,426,8973.435356
24.0,740,8990.426279
13.0,374,8999.045246
16.0,472,9009.934479
22.0,462,9020.581578
19.0,448,9030.817028
17.0,438,9040.955897
20.0,410,9050.414301
11.0,400,9059.500104
18.0,476,9070.55429
53.0,652,9085.449171
11.0,364,9093.80687
17.0,434,9103.719938
24.0,488,9115.103083
14.0,412,9124.471046
35.0,738,9141.444052
23.0,444,9151.580886
5.0,318,9158.892343
35.0,672,9174.280642
29.0,452,9184.564547
9.0,378,9193.193414
15.0,360,9201.4309
9.0,396,9210.355174
33.0,684,9226.096019
13.0,370,9234.479783
31.0,698,9250.714256
10.0,400,9259.881371
37.0,564,9272.834083
21.0,448,9283.153559
21.0,490,9294.399641
30.0,576,9307.653721
48.0,606,9321.448164
30.0,500,9333.031184
17.0,396,9342.101636
21.0,486,9353.351262
20.0,506,9364.807619
12.0,364,9373.240625
13.0,398,9382.216296
19.0,456,9392.697136
23.0,512,9404.354105
22.0,566,9417.404065
20.0,428,9427.023913
18.0,408,9436.469341
25.0,474,9447.248867
21.0,492,9458.609244
23.0,504,9470.15079
33.0,578,9483.329343
20.0,456,9493.657613
13.0,364,9502.071167
30.0,428,9511.915575
13.0,376,9520.458494
18.0,466,9531.21882
31.0,618,9545.327789
16.0,364,9553.626882
12.0,412,9562.886467
11.0,424,9572.728833
21.0,528,9584.770815
22.0,712,9601.163825
13.0,388,9610.076233
29.0,638,9624.608814
18.0,462,9635.285893
13.0,406,9644.537583
29.0,632,9659.12047
41.0,740,9676.032318
15.0,490,9687.201404
15.0,412,9696.538984
89.0,517,9708.358829
12.0,442,9718.535637
19.0,414,9728.115358
15.0,514,9739.864326
17.0,460,9750.38448
13.0,390,9759.209321
12.0,448,9769.577438
11.0,346,9777.47571
9.0,318,9784.836583
16.0,418,9794.424323
27.0,604,9808.224687
28.0,530,9820.298609
16.0,426,9830.128566
15.0,432,9840.002114
24.0,524,9851.936019
6.0,340,9859.67645
25.0,560,9872.514318
16.0,462,9883.089804
12.0,420,9892.625719
8.0,366,9901.119703
13.0,364,9909.326696
12.0,358,9917.564056
14.0,384,9926.342484
32.0,624,9940.692498
10.0,486,9951.7407
13.0,404,9961.067609
10.0,406,9970.345373
13.0,382,9979.117728
8.0,404,9988.389327
18.0,408,9997.747566
10.0,382,10006.588414
12.0,376,10015.17267
19.0,396,10024.15186
11.0,350,10032.214279
18.0,482,10043.164851
21.0,480,10054.304242
27.0,572,10067.293393
9.0,444,10077.528078
12.0,460,10088.097778
11.0,430,10097.958859
15.0,388,10106.722323
12.0,412,10116.335438
11.0,354,10124.411664
15.0,540,10136.803108
16.0,422,10146.440184
11.0,488,10157.765821
21.0,442,10167.965816
4.0,344,10175.840881
16.0,432,10185.873757
20.0,434,10195.672285
9.0,352,10203.943418
16.0,432,10213.746921
16.0,414,10223.403592
23.0,614,10237.370622
15.0,420,10247.112415
11.0,370,10255.581887
23.0,512,10267.361665
20.0,482,10278.429363
24.0,420,10288.142583
31.0,522,10300.069223
18.0,418,10309.793654
12.0,394,10318.755255
13.0,386,10327.543264
25.0,573,10340.788657
18.0,398,10349.796457
15.0,338,10357.634809
14.0,418,10367.124513
19.0,422,10376.908772
21.0,404,10386.175736
24.0,562,10399.191847
18.0,444,10409.249156
8.0,304,10416.19755
11.0,410,10425.639246
17.0,384,10434.462113
32.0,588,10448.152534
22.0,400,10457.2056
18.0,554,10470.047889
13.0,520,10481.885875
33.0,496,10493.3702
16.0,618,10507.594182
34.0,547,10520.061894
20.0,440,10530.259124
20.0,458,10540.806487
14.0,524,10552.86661
27.0,474,10563.663668
11.0,376,10572.480882
29.0,514,10584.226991
35.0,536,10596.62007
12.0,370,10605.060107
21.0,530,10617.26343
23.0,520,10629.160924
104.0,650,10644.199812
16.0,444,10654.285263
16.0,394,10663.439223
27.0,498,10674.655602
9.0,354,10682.933269
20.0,414,10692.379876
17.0,530,10704.56627
8.0,364,10712.826577
11.0,372,10721.321353
9.0,380,10730.191412
23.0,444,10740.196962
13.0,412,10749.800483
10.0,380,10758.498921
14.0,368,10767.015825
14.0,424,10776.824996
22.0,418,10786.384899
21.0,506,10798.110837
23.0,434,10807.971756
14.0,394,10817.104626
17.0,388,10825.97878
14.0,406,10835.361744
36.0,508,10846.950893
18.0,382,10855.862348
6.0,384,10864.65877
17.0,472,10875.382699
12.0,522,10887.359976
14.0,352,10895.340215
12.0,348,10903.482755
23.0,512,10915.19049
6.0,380,10924.066101
20.0,452,10934.40613
12.0,372,10943.036864
10.0,362,10951.351321
16.0,398,10960.43512
12.0,374,10969.185849
16.0,452,10979.472107
11.0,472,10990.460078
10.0,368,10998.846497
13.0,388,11007.785237
18.0,476,11018.832436
6.0,362,11027.087763
23.0,482,11038.194285
16.0,488,11049.299613
15.0,462,11060.039236
10.0,386,11068.715465
14.0,404,11078.09608
4.0,328,11085.649202
9.0,314,11092.832532
4.0,374,11101.454496
21.0,484,11112.471086
4.0,336,11120.280131
23.0,474,11130.978494
16.0,406,11140.325402
16.0,404,11149.532622
13.0,388,11158.342865
24.0,466,11169.152954
15.0,414,11178.515004
35.0,518,11190.464467
25.0,456,11200.861982
21.0,442,11211.139192
