#{"t_start": 1771908561.682863, "env_id": "ALE/Pacman-v5"}
r,l,t
32.0,556,19451.810818
23.0,434,19461.699844
260.0,946,19483.200259
656.0,922,19504.101442
111.0,710,19520.232684
654.0,862,19539.984469
119.0,750,19557.105853
47.0,584,19570.257032
38.0,640,19584.771209
92.0,516,19596.672531
97.0,620,19610.732423
115.0,878,19630.84111
33.0,566,19643.894758
339.0,630,19658.284748
185.0,688,19674.000498
110.0,682,19689.536705
173.0,734,19706.294863
83.0,780,19724.083981
118.0,842,19743.151393
22.0,426,19752.99938
92.0,682,19768.680757
353.0,792,19786.808024
419.0,914,19807.68378
363.0,856,19827.294274
189.0,612,19841.354823
200.0,774,19859.164242
424.0,866,19879.006559
31.0,546,19891.41485
33.0,572,19904.575822
134.0,1036,19928.163299
358.0,834,19947.089355
143.0,1068,19971.414223
88.0,878,19991.562769
87.0,1014,20014.849135
89.0,667,20030.02169
219.0,1180,20056.948207
368.0,872,20076.930572
272.0,1054,20100.98064
63.0,814,20119.545084
211.0,960,20141.641372
134.0,882,20161.698115
191.0,920,20182.679074
117.0,754,20199.789443
132.0,1196,20227.130199
363.0,752,20244.141134
210.0,842,20263.476636
212.0,942,20284.970001
255.0,740,20301.855074
351.0,862,20321.646123
181.0,616,20335.714696
348.0,630,20350.02275
189.0,686,20365.79727
60.0,560,20378.58428
196.0,874,20398.598434
98.0,616,20412.797814
342.0,622,20427.131685
64.0,696,20442.938791
46.0,630,20457.293933
60.0,708,20473.597655
127.0,890,20493.848349
121.0,752,20510.959986
191.0,864,20530.668651
218.0,789,20548.782994
189.0,706,20564.959625
112.0,724,20581.570562
59.0,600,20595.062901
122.0,762,20612.433395
348.0,870,20632.364682
351.0,856,20652.153671
135.0,786,20670.190133
22.0,430,20679.9645
99.0,920,20700.960807
352.0,808,20719.468183
207.0,1022,20742.946169
383.0,1076,20767.7012
44.0,710,20784.070724
351.0,762,20801.595002
54.0,558,20814.327642
22.0,522,20826.37722
194.0,942,20847.843793
341.0,700,20863.944511
196.0,744,20880.826156
130.0,880,20901.06391
90.0,724,20917.713085
92.0,874,20937.728016
25.0,710,20953.991289
87.0,1090,20978.935779
507.0,890,20999.339009
383.0,808,21017.768025
99.0,614,21031.600197
188.0,616,21045.597672
503.0,912,21066.390604
126.0,910,21087.205303
58.0,532,21099.227697
94.0,978,21121.497984
40.0,726,21138.156666
405.0,946,21159.898616
19.0,474,21170.880459
109.0,618,21184.882589
20.0,448,21195.214407
168.0,775,21212.873332
142.0,792,21230.837525
75.0,668,21246.139749
68.0,736,21262.947243
433.0,1040,21286.633093
121.0,718,21303.159454
129.0,1016,21326.310743
207.0,832,21345.312389
40.0,638,21359.711847
100.0,596,21373.428416
188.0,628,21387.783756
86.0,920,21408.792932
101.0,716,21425.072817
214.0,806,21443.587001
61.0,546,21456.138486
129.0,874,21476.153687
99.0,744,21493.090486
50.0,696,21509.123313
347.0,714,21525.531072
110.0,614,21539.572633
404.0,1108,21564.998671
418.0,1018,21588.167202
209.0,850,21607.577446
126.0,700,21623.486632
203.0,636,21638.003425
164.0,795,21656.258468
202.0,948,21677.829276
367.0,820,21696.638491
136.0,725,21713.020917
117.0,624,21727.289517
126.0,766,21744.771699
89.0,876,21764.777575
424.0,858,21784.355589
45.0,568,21797.232826
365.0,784,21815.154634
80.0,698,21831.131298
192.0,666,21846.252589
101.0,1138,21872.315747
211.0,802,21890.535744
30.0,682,21906.004941
57.0,712,21922.471678
356.0,660,21937.510466
135.0,762,21954.791692
368.0,908,21975.378956
217.0,884,21995.445538
229.0,750,22012.604506
355.0,673,22027.992769
72.0,802,22046.364093
211.0,880,22066.506797
345.0,716,22082.727039
194.0,684,22098.403251
205.0,696,22114.309273
122.0,732,22131.040342
357.0,900,22151.600235
88.0,848,22170.926098
361.0,894,22191.227751
119.0,786,22209.280941
386.0,906,22229.889046
354.0,746,22246.98533
47.0,694,22262.948758
55.0,562,22275.741793
96.0,666,22290.915244
58.0,572,22303.97318
98.0,712,22320.133745
182.0,548,22332.715367
393.0,774,22350.477079
355.0,888,22370.802838
354.0,818,22389.348436
152.0,962,22411.242224
342.0,612,22425.27165
74.0,712,22441.612773
78.0,738,22458.463954
191.0,642,22473.036377
111.0,582,22486.43815
112.0,644,22501.086352
64.0,578,22514.25256
365.0,776,22532.083259
235.0,1036,22555.837675
124.0,808,22574.284462
202.0,682,22589.914248
