#{"t_start": 1771234771.0622847, "env_id": "ALE/Pacman-v5"}
r,l,t
36.0,530,255.967796
51.0,714,258.834171
25.0,440,260.624798
25.0,472,262.555739
33.0,584,264.83769
76.0,1166,269.334837
17.0,454,271.060742
22.0,458,272.794778
20.0,480,274.623893
26.0,564,276.769416
42.0,650,279.325042
67.0,555,281.64687
43.0,558,284.001752
20.0,568,286.252861
44.0,788,289.463279
52.0,764,292.424531
43.0,660,294.995948
46.0,580,297.255759
42.0,644,299.75265
23.0,446,301.484609
48.0,662,304.498826
46.0,568,307.065504
46.0,534,309.353297
37.0,514,311.451847
38.0,512,313.526677
61.0,608,315.920371
34.0,600,318.282028
36.0,488,320.210798
62.0,810,323.39855
56.0,992,327.786019
38.0,526,330.058113
41.0,590,332.572937
26.0,582,334.986113
55.0,695,337.778874
42.0,540,339.911919
50.0,658,342.512389
46.0,570,344.762719
32.0,600,347.126991
49.0,522,349.612082
26.0,514,351.939502
65.0,916,355.938597
72.0,866,359.516043
32.0,424,361.216136
38.0,574,363.500659
48.0,728,366.355137
52.0,758,369.329165
29.0,422,371.19737
46.0,592,373.74342
44.0,650,376.572556
34.0,584,378.983901
32.0,396,380.63899
45.0,526,382.860984
43.0,436,384.652995
126.0,716,387.471809
353.0,660,390.145355
37.0,470,391.992195
39.0,596,394.594347
23.0,360,396.253318
25.0,450,398.24338
109.0,652,400.873431
42.0,468,402.848783
39.0,464,404.758591
44.0,488,406.690828
44.0,524,408.764342
73.0,692,411.491008
16.0,324,412.788741
32.0,420,414.450986
41.0,460,416.534809
59.0,610,419.303346
32.0,436,421.311552
43.0,596,423.779443
38.0,530,425.97988
41.0,502,427.999019
29.0,442,429.768853
32.0,498,431.73408
36.0,488,433.64616
35.0,570,435.914539
36.0,508,437.981656
59.0,740,441.292048
30.0,476,443.562689
28.0,486,445.627704
26.0,560,447.931219
43.0,572,450.308602
39.0,630,452.783275
26.0,438,454.518069
52.0,657,457.190672
18.0,438,458.927492
75.0,972,463.196558
31.0,402,465.106997
33.0,562,467.666745
29.0,496,469.713755
57.0,640,472.43628
39.0,466,474.298628
33.0,558,476.559603
41.0,542,478.734708
36.0,442,480.498941
41.0,506,482.515088
56.0,784,485.879162
53.0,528,488.215069
37.0,476,490.25057
33.0,478,492.211697
37.0,518,494.384589
47.0,568,496.740405
45.0,666,499.361553
40.0,476,501.253494
47.0,634,503.757003
41.0,436,505.515424
45.0,504,507.761859
42.0,618,510.60283
44.0,448,512.576905
44.0,524,514.714911
42.0,516,516.809966
48.0,536,519.05963
35.0,532,521.215611
43.0,526,523.34083
33.0,420,524.989533
45.0,558,527.220816
45.0,516,529.268155
54.0,548,531.891238
61.0,644,534.946385
68.0,732,538.006356
50.0,574,540.404811
51.0,582,542.802022
64.0,610,545.248344
48.0,578,547.524036
44.0,528,549.641917
54.0,600,552.009644
37.0,514,554.213927
49.0,518,556.658708
39.0,522,558.952288
89.0,835,562.418612
58.0,690,565.227302
60.0,638,567.770377
39.0,470,569.643485
52.0,628,572.118311
59.0,678,574.864736
43.0,518,577.32852
45.0,564,579.961344
119.0,636,582.736372
51.0,556,585.035549
51.0,584,587.4045
53.0,652,590.03289
47.0,532,592.158223
47.0,540,594.305704
43.0,500,596.276454
30.0,428,598.099216
65.0,904,602.38618
53.0,664,605.364958
37.0,524,607.573062
47.0,596,610.034907
40.0,512,612.093752
45.0,582,614.452178
57.0,694,617.246075
47.0,632,619.769308
27.0,422,621.5813
46.0,722,624.975104
48.0,528,627.402944
42.0,576,629.796849
54.0,640,632.504757
54.0,548,634.665408
51.0,502,636.662634
49.0,556,638.853924
72.0,1022,642.886003
51.0,542,645.155694
41.0,464,647.33162
72.0,996,651.739016
53.0,612,654.262041
56.0,584,656.650138
66.0,793,659.804302
59.0,664,662.485728
47.0,492,664.444658
49.0,526,666.65434
39.0,620,669.608458
47.0,512,672.007892
57.0,654,674.828159
57.0,648,677.482292
51.0,630,679.99675
45.0,438,681.727336
57.0,680,684.4755
56.0,590,686.868035
57.0,642,689.429722
69.0,832,693.248275
62.0,712,696.574068
61.0,590,699.006541
46.0,568,701.320493
61.0,600,703.755944
42.0,530,705.858279
54.0,508,707.863502
37.0,470,709.729263
27.0,404,711.33627
43.0,562,713.691119
38.0,438,715.710283
72.0,1000,720.07942
58.0,658,722.769716
52.0,504,724.887777
62.0,846,728.306974
58.0,680,731.00658
74.0,826,734.262227
63.0,854,737.956768
69.0,828,741.700926
61.0,652,744.403915
80.0,902,748.070039
56.0,680,750.890083
53.0,746,753.834901
59.0,730,756.703799
39.0,468,758.639798
43.0,474,760.827689
51.0,830,764.628465
48.0,572,766.965537
45.0,466,768.85963
56.0,696,771.683031
37.0,468,773.56033
48.0,460,775.409624
82.0,888,778.90344
34.0,478,780.814736
53.0,452,782.908641
51.0,634,785.717416
56.0,654,788.44325
83.0,704,791.287173
58.0,782,794.448486
39.0,512,796.456313
65.0,655,799.027515
48.0,550,801.21463
72.0,707,804.074835
72.0,826,807.954355
60.0,798,811.408626
58.0,724,814.364987
84.0,806,817.742631
65.0,786,820.871994
34.0,458,822.682931
70.0,846,826.07462
46.0,472,828.322022
59.0,574,830.927305
67.0,692,833.968943
50.0,512,836.11195
56.0,682,838.966619
46.0,512,841.174531
70.0,722,844.094865
63.0,736,847.026106
123.0,1086,851.723286
51.0,520,854.109175
43.0,550,856.454537
55.0,508,858.551458
60.0,650,861.283918
49.0,496,863.240622
46.0,496,865.257349
64.0,664,867.912061
43.0,534,870.013585
62.0,826,873.462157
44.0,492,875.691713
51.0,642,878.664455
68.0,794,881.962042
70.0,854,885.585369
31.0,548,887.953174
49.0,628,890.485811
50.0,664,893.10314
54.0,748,896.244414
61.0,786,899.921075
43.0,578,902.510264
50.0,520,904.667565
54.0,590,907.121221
57.0,568,909.45929
38.0,508,911.561281
53.0,570,913.813946
89.0,926,917.492934
48.0,490,919.587551
55.0,548,922.116255
41.0,716,925.392373
38.0,604,927.887051
50.0,750,931.001535
40.0,592,933.363165
36.0,550,935.53801
38.0,434,937.257113
40.0,546,939.400633
56.0,762,942.621161
35.0,518,945.08792
51.0,664,948.086473
47.0,784,951.353724
45.0,628,953.940496
45.0,508,956.03825
48.0,632,958.597795
45.0,602,961.013301
54.0,594,963.3579
46.0,548,965.782598
54.0,658,968.855554
64.0,710,971.995681
49.0,554,974.323383
49.0,558,976.628947
51.0,628,979.143575
174.0,920,982.80503
63.0,628,985.303646
43.0,498,987.287099
76.0,830,991.000717
96.0,994,995.198177
53.0,684,998.050469
48.0,592,1000.45575
44.0,552,1002.666118
57.0,652,1005.289024
52.0,590,1007.606482
44.0,480,1009.543417
55.0,684,1012.727206
43.0,496,1015.114925
56.0,540,1017.446479
56.0,538,1019.686592
68.0,722,1022.663376
41.0,570,1024.975061
57.0,646,1027.613327
77.0,847,1030.97674
94.0,774,1034.337083
46.0,476,1036.530344
60.0,688,1039.690469
64.0,622,1042.266267
63.0,750,1045.461266
35.0,426,1047.146616
74.0,748,1050.203433
66.0,662,1052.865148
62.0,700,1055.630117
56.0,514,1057.84794
52.0,498,1060.052242
65.0,670,1063.047189
61.0,658,1065.75893
57.0,568,1068.159252
143.0,740,1071.181366
80.0,864,1074.613657
87.0,658,1077.222059
60.0,652,1079.985367
82.0,822,1083.779268
76.0,672,1086.672214
42.0,540,1088.907767
65.0,972,1092.844482
91.0,1176,1097.616956
64.0,713,1100.430168
57.0,592,1103.007602
59.0,554,1105.609361
70.0,1004,1109.981476
95.0,776,1113.228476
71.0,836,1116.613833
58.0,688,1119.34356
59.0,732,1122.270914
78.0,694,1125.053074
56.0,538,1127.560138
61.0,734,1131.008625
84.0,902,1134.769892
50.0,568,1137.15907
76.0,916,1140.860598
53.0,594,1143.228904
61.0,698,1146.009502
58.0,598,1148.532475
62.0,588,1151.181913
80.0,992,1155.578049
85.0,748,1158.694281
60.0,768,1161.796544
49.0,574,1164.081188
52.0,656,1166.701337
68.0,678,1169.400977
64.0,664,1172.344125
39.0,456,1174.488441
79.0,694,1177.615422
81.0,830,1181.056815
81.0,818,1184.352472
69.0,656,1186.935466
57.0,542,1189.078001
73.0,618,1191.523629
50.0,520,1193.723737
61.0,524,1196.181094
105.0,792,1199.789895
39.0,460,1201.695876
51.0,536,1203.909017
50.0,678,1206.648133
56.0,558,1208.912257
63.0,868,1212.347919
58.0,612,1214.777596
50.0,488,1216.861747
53.0,678,1220.120358
57.0,622,1222.819579
55.0,552,1225.094733
49.0,534,1227.306897
60.0,610,1229.931935
49.0,500,1231.911491
65.0,550,1234.112608
66.0,576,1236.408282
62.0,608,1238.83276
56.0,590,1241.608471
57.0,564,1244.254429
65.0,822,1247.722175
50.0,506,1249.846913
76.0,824,1253.261381
73.0,658,1255.971704
26.0,386,1257.519358
72.0,602,1259.924659
30.0,384,1261.473135
55.0,626,1264.218679
58.0,606,1266.998411
58.0,596,1269.626476
53.0,656,1272.337245
52.0,530,1274.601297
70.0,564,1276.952431
73.0,684,1279.822633
64.0,656,1282.441107
75.0,654,1285.030062
70.0,626,1287.995322
47.0,500,1290.346283
66.0,626,1293.161647
49.0,492,1295.196985
64.0,820,1298.661862
61.0,506,1300.784685
65.0,632,1303.380806
75.0,732,1306.305537
54.0,580,1308.614285
73.0,618,1311.568663
74.0,690,1314.878713
78.0,792,1318.234896
82.0,944,1322.113202
66.0,664,1324.759663
39.0,414,1326.402845
70.0,860,1329.832678
52.0,624,1332.313756
53.0,512,1334.652518
33.0,490,1336.917034
39.0,476,1338.989183
76.0,774,1342.172528
62.0,652,1344.848495
57.0,568,1347.111157
82.0,688,1349.83258
62.0,630,1352.334786
58.0,592,1354.681052
78.0,804,1358.310772
20.0,410,1360.195428
73.0,720,1363.197169
58.0,666,1366.005772
49.0,530,1368.11338
68.0,580,1370.417588
68.0,868,1373.944899
80.0,982,1378.094337
66.0,702,1381.152434
67.0,662,1384.122236
74.0,650,1386.821212
77.0,608,1389.341275
79.0,696,1392.092116
77.0,788,1395.270257
75.0,680,1397.967474
63.0,884,1401.789904
79.0,688,1404.863585
90.0,1040,1409.184295
69.0,654,1411.914543
63.0,634,1414.484393
65.0,682,1417.240617
77.0,622,1419.700515
73.0,712,1422.580775
65.0,528,1424.98051
70.0,602,1427.710185
86.0,888,1431.481339
73.0,852,1434.949037
55.0,600,1437.341789
76.0,698,1440.193875
77.0,876,1443.705163
76.0,678,1446.539515
71.0,680,1449.661859
61.0,560,1452.02922
67.0,544,1454.276355
60.0,584,1456.655807
56.0,612,1459.084961
71.0,758,1462.092463
75.0,626,1464.586228
45.0,590,1466.926418
76.0,662,1469.728197
107.0,842,1473.603258
53.0,590,1476.048643
61.0,524,1478.194401
69.0,620,1480.771442
60.0,538,1482.886131
107.0,818,1486.098452
70.0,612,1488.538156
68.0,574,1490.885249
83.0,668,1494.030837
58.0,546,1496.500867
72.0,697,1499.412298
74.0,704,1502.323619
60.0,514,1504.423013
77.0,722,1507.267855
73.0,686,1510.031225
62.0,584,1512.358056
68.0,612,1514.929003
62.0,516,1517.354434
55.0,570,1519.856789
67.0,678,1522.661339
71.0,666,1525.441556
44.0,444,1527.208434
43.0,528,1529.288881
105.0,996,1533.216886
72.0,696,1535.980263
79.0,602,1538.752582
192.0,920,1542.850732
79.0,720,1545.880879
67.0,634,1548.485037
79.0,602,1550.914289
69.0,560,1553.137733
64.0,564,1555.383075
89.0,786,1558.484783
79.0,712,1561.772872
81.0,720,1565.041885
77.0,646,1567.747841
40.0,400,1569.435477
63.0,692,1572.257307
63.0,590,1574.5756
55.0,600,1576.940589
68.0,636,1579.499719
75.0,604,1581.962738
72.0,674,1584.882068
66.0,558,1587.456806
187.0,826,1590.893053
81.0,850,1594.331604
57.0,576,1596.596071
72.0,590,1598.904507
98.0,730,1601.849488
107.0,1010,1606.375552
51.0,526,1608.794397
61.0,618,1611.374744
52.0,566,1613.735063
89.0,1052,1618.01921
82.0,816,1621.277091
83.0,950,1625.012284
96.0,742,1628.061497
69.0,538,1630.488056
88.0,760,1633.857774
84.0,792,1637.174022
74.0,750,1640.199203
73.0,664,1642.910369
81.0,632,1645.404446
183.0,878,1648.844693
180.0,780,1652.36049
79.0,596,1655.12553
100.0,786,1658.408604
57.0,506,1660.534197
76.0,698,1663.376215
72.0,678,1666.052039
78.0,786,1669.186677
89.0,1040,1673.545594
88.0,920,1677.549017
50.0,534,1679.841879
65.0,666,1682.627428
62.0,626,1685.176703
46.0,492,1687.131048
82.0,720,1689.970317
56.0,542,1692.11405
90.0,1034,1696.370953
59.0,568,1698.99222
69.0,642,1701.897423
74.0,792,1705.196472
82.0,832,1708.585955
47.0,528,1710.707635
67.0,664,1713.320876
60.0,728,1716.207292
72.0,886,1720.137652
190.0,908,1724.35743
61.0,622,1726.961272
82.0,710,1729.896413
82.0,754,1732.977151
89.0,1012,1737.011307
75.0,782,1740.154608
57.0,576,1742.710045
69.0,658,1745.820103
56.0,552,1748.192637
72.0,638,1750.814675
45.0,446,1752.669177
77.0,728,1755.666545
57.0,558,1757.86394
79.0,682,1760.559417
210.0,1048,1764.939324
91.0,920,1769.257715
65.0,542,1771.523218
80.0,904,1775.308566
63.0,604,1777.750071
85.0,818,1781.051752
109.0,850,1784.414418
57.0,524,1786.621026
99.0,827,1790.469357
45.0,524,1792.884108
55.0,468,1794.830375
61.0,504,1796.938438
110.0,793,1800.188732
71.0,624,1802.658092
63.0,582,1805.066413
107.0,942,1808.863543
90.0,818,1812.525387
68.0,602,1815.183822
60.0,502,1817.277282
65.0,566,1819.573205
61.0,570,1821.915103
70.0,545,1824.116465
73.0,680,1826.819474
69.0,582,1829.114534
67.0,548,1831.325411
69.0,652,1834.34022
64.0,604,1837.111436
63.0,584,1839.619014
66.0,640,1842.238563
77.0,606,1844.731466
50.0,524,1846.871879
66.0,600,1849.261199
62.0,608,1851.682623
32.0,498,1853.684613
229.0,862,1857.370963
58.0,586,1860.150709
66.0,608,1862.6892
81.0,656,1865.380946
81.0,636,1867.958721
63.0,560,1870.225649
181.0,860,1873.656512
47.0,444,1875.421464
65.0,596,1877.798203
63.0,544,1880.382713
67.0,612,1883.311453
68.0,728,1886.378712
71.0,680,1889.175401
72.0,594,1891.550453
85.0,718,1894.418126
53.0,506,1896.41783
83.0,624,1898.933257
76.0,634,1901.541895
61.0,610,1904.317353
60.0,576,1906.932226
110.0,816,1910.324379
76.0,698,1913.174069
56.0,522,1915.306401
49.0,544,1917.551421
108.0,852,1920.914946
73.0,576,1923.188537
82.0,888,1927.252254
67.0,546,1929.690023
98.0,936,1933.59382
77.0,810,1936.937971
89.0,806,1940.258476
170.0,768,1943.286157
66.0,644,1945.818485
82.0,716,1949.039614
109.0,812,1952.731916
67.0,690,1955.607934
88.0,742,1958.674482
228.0,818,1962.052248
73.0,734,1965.130911
34.0,522,1967.208741
86.0,918,1971.182282
64.0,616,1974.039985
60.0,518,1976.226759
75.0,700,1979.108887
106.0,818,1982.434775
60.0,516,1984.664683
65.0,638,1987.234205
74.0,804,1990.413401
88.0,880,1994.167177
47.0,490,1996.386372
84.0,764,1999.728579
49.0,564,2002.055538
83.0,648,2004.800966
79.0,694,2007.708393
78.0,640,2010.265675
86.0,804,2013.462934
62.0,528,2015.757161
250.0,890,2019.856834
78.0,714,2023.025989
385.0,820,2026.411433
87.0,720,2029.378055
76.0,640,2032.014752
110.0,740,2034.942591
77.0,772,2038.014052
76.0,776,2041.65485
186.0,918,2045.768558
82.0,758,2048.943009
77.0,654,2051.713619
93.0,830,2055.065913
96.0,918,2058.678473
81.0,776,2061.838329
58.0,576,2064.47819
74.0,770,2068.088822
74.0,684,2070.916748
90.0,724,2073.902432
81.0,794,2077.254915
55.0,526,2079.407534
100.0,666,2082.079065
84.0,706,2084.948932
79.0,702,2088.245742
202.0,2134,2097.344199
73.0,604,2099.958732
80.0,680,2102.70035
85.0,780,2105.789783
79.0,674,2108.559469
51.0,714,2111.842039
219.0,1052,2116.47908
73.0,622,2119.075801
76.0,814,2122.324491
339.0,1142,2126.979642
73.0,638,2129.536512
57.0,474,2131.582203
72.0,612,2134.483894
69.0,586,2137.173696
95.0,688,2140.009565
108.0,678,2142.796204
69.0,618,2145.314466
85.0,676,2148.044343
91.0,948,2151.793721
56.0,526,2153.985556
95.0,834,2157.918999
159.0,834,2161.6642
147.0,894,2165.404951
162.0,932,2169.229667
79.0,872,2172.686368
211.0,678,2175.384277
152.0,708,2178.539674
88.0,846,2182.595085
241.0,1212,2187.669047
93.0,846,2191.219851
75.0,724,2194.18318
49.0,658,2196.79217
72.0,600,2199.206229
83.0,952,2203.494422
113.0,936,2207.56574
101.0,1152,2212.293557
233.0,828,2215.663956
227.0,864,2219.083266
86.0,846,2222.427607
81.0,690,2225.607313
79.0,640,2228.502997
396.0,904,2232.291232
55.0,528,2234.490529
107.0,824,2237.812134
78.0,870,2241.313811
114.0,1008,2245.260317
86.0,740,2248.720586
46.0,506,2251.126819
109.0,672,2254.062672
99.0,692,2256.939488
208.0,1088,2261.438263
78.0,682,2264.165537
152.0,938,2267.899904
101.0,984,2272.280654
90.0,736,2275.758394
43.0,492,2277.816856
74.0,640,2280.4326
113.0,696,2283.268287
95.0,904,2287.03143
76.0,623,2289.526544
145.0,774,2292.627115
49.0,546,2295.06864
190.0,992,2299.590838
84.0,678,2302.378221
87.0,890,2306.020883
63.0,674,2308.775649
83.0,870,2312.252933
92.0,798,2315.468827
221.0,860,2319.301396
90.0,962,2323.502269
112.0,826,2326.964141
100.0,738,2329.98037
77.0,796,2333.231919
69.0,556,2335.486807
78.0,718,2338.435261
96.0,898,2342.689156
228.0,850,2346.393425
149.0,808,2349.792313
83.0,736,2352.807314
114.0,794,2356.024737
224.0,928,2359.713468
156.0,26996,2472.223332
93.0,944,2476.023643
60.0,541,2478.611089
40.0,476,2480.723297
70.0,593,2483.330832
116.0,762,2486.477161
60.0,676,2489.202523
129.0,734,2492.239754
88.0,718,2495.09367
91.0,920,2498.780552
148.0,748,2502.168911
227.0,766,2505.623196
99.0,1000,2509.700141
82.0,866,2513.185407
87.0,648,2515.782702
89.0,802,2518.928263
85.0,880,2522.622674
92.0,854,2526.692859
71.0,582,2529.209636
82.0,806,2532.577831
326.0,796,2535.761329
83.0,810,2539.010043
134.0,650,2541.589644
44.0,490,2543.508379
59.0,540,2545.875292
99.0,998,2550.55723
82.0,658,2553.263834
68.0,756,2556.482859
83.0,856,2559.881754
109.0,814,2563.080692
49.0,500,2565.063792
91.0,726,2568.144655
226.0,698,2571.413483
103.0,1040,2575.937551
110.0,708,2578.857208
123.0,614,2581.29934
70.0,782,2584.399799
48.0,582,2586.700217
100.0,954,2590.623601
83.0,674,2593.596767
118.0,808,2597.118796
48.0,520,2599.305979
69.0,602,2601.792566
82.0,622,2604.274568
153.0,806,2607.54613
99.0,882,2611.010477
67.0,670,2613.76706
84.0,876,2617.87353
216.0,724,2620.947451
110.0,816,2624.293627
111.0,668,2626.938045
119.0,836,2630.276992
118.0,822,2633.555701
106.0,766,2636.71074
82.0,610,2639.305933
102.0,848,2642.969879
151.0,924,2646.749537
232.0,836,2650.038214
50.0,526,2652.157241
77.0,854,2655.515135
220.0,918,2659.326378
159.0,910,2663.398328
98.0,904,2667.213192
74.0,742,2670.302651
146.0,956,2674.20618
183.0,867,2677.62343
83.0,864,2681.118033
159.0,906,2685.19882
105.0,738,2688.428397
191.0,596,2690.85146
116.0,842,2694.2178
88.0,644,2696.757147
74.0,728,2699.638492
118.0,750,2702.57509
96.0,762,2705.81191
71.0,718,2709.187926
174.0,842,2712.712106
111.0,800,2715.973702
159.0,830,2719.303549
65.0,820,2722.55786
118.0,860,2725.943086
221.0,698,2729.216011
118.0,734,2732.536475
94.0,820,2735.841476
162.0,1148,2740.483394
95.0,810,2743.718153
101.0,820,2746.940894
104.0,1032,2751.378369
245.0,946,2755.608021
136.0,756,2758.753236
139.0,706,2761.627689
92.0,758,2764.630645
97.0,832,2767.918626
116.0,898,2771.56172
95.0,652,2774.492038
54.0,566,2777.101803
218.0,696,2779.978848
98.0,1114,2784.508224
117.0,870,2787.892109
132.0,790,2791.057399
88.0,722,2793.984099
103.0,814,2797.829108
103.0,736,2801.147913
242.0,844,2804.649709
379.0,696,2807.459122
149.0,742,2810.400002
86.0,784,2813.510719
220.0,706,2816.336171
78.0,874,2820.252403
117.0,862,2824.174088
103.0,750,2827.251499
237.0,1294,2832.46212
134.0,656,2835.048249
139.0,686,2837.7705
197.0,844,2841.185971
121.0,904,2845.268348
94.0,928,2849.197988
143.0,766,2852.367062
248.0,786,2855.539418
175.0,892,2859.159354
156.0,724,2862.054704
155.0,722,2865.104698
124.0,858,2868.965934
146.0,704,2871.873538
102.0,936,2875.699113
228.0,768,2878.733946
72.0,664,2881.389687
120.0,830,2884.685557
159.0,811,2888.34252
149.0,902,2892.360873
128.0,1006,2896.540606
91.0,646,2899.236541
116.0,828,2902.485362
100.0,784,2905.657126
129.0,1114,2910.316492
118.0,768,2913.86837
37.0,522,2916.075034
64.0,597,2918.574188
99.0,734,2921.54055
145.0,780,2924.631799
235.0,808,2927.81374
144.0,714,2930.669713
145.0,758,2934.187659
234.0,728,2937.393494
107.0,939,2941.305363
85.0,902,2944.950599
110.0,940,2948.664098
152.0,876,2952.170343
123.0,1006,2956.55964
150.0,836,2960.188266
103.0,602,2962.681445
72.0,738,2965.746502
87.0,738,2968.655302
161.0,1028,2972.734695
90.0,680,2975.45107
149.0,734,2978.858848
103.0,1045,2983.405013
49.0,564,2985.669836
87.0,678,2988.413298
230.0,718,2991.258346
93.0,788,2994.414864
194.0,1125,2998.966379
231.0,684,3001.937636
391.0,886,3005.848629
119.0,710,3008.748113
121.0,930,3012.592719
151.0,760,3015.649128
105.0,835,3018.959964
239.0,882,3022.623837
112.0,782,3026.110567
124.0,839,3029.7746
161.0,900,3033.414851
97.0,750,3036.438056
133.0,970,3040.418475
100.0,844,3043.781495
125.0,861,3047.507942
111.0,864,3051.425143
46.0,556,3053.720481
146.0,818,3057.165572
84.0,736,3060.140722
95.0,938,3063.878078
148.0,856,3067.231145
85.0,706,3070.398731
112.0,1098,3075.30987
103.0,778,3078.481714
96.0,914,3082.096971
81.0,789,3085.443642
38.0,450,3087.209599
79.0,872,3090.651333
74.0,856,3094.633425
67.0,638,3097.484955
63.0,768,3100.691003
95.0,1052,3104.932136
166.0,1122,3109.536231
85.0,902,3113.136613
83.0,857,3117.166785
58.0,574,3119.799001
127.0,1096,3124.329845
68.0,742,3127.559736
101.0,1004,3131.708648
92.0,860,3135.102534
111.0,908,3138.990129
227.0,1038,3143.521469
89.0,800,3146.778723
249.0,790,3150.033785
76.0,658,3152.653093
75.0,802,3155.805332
123.0,915,3159.526337
282.0,1018,3164.184233
89.0,748,3167.327837
96.0,776,3170.489036
95.0,688,3173.405321
149.0,704,3176.288478
131.0,1316,3181.483492
127.0,990,3186.049128
125.0,912,3190.117555
58.0,536,3192.317243
103.0,763,3195.460524
125.0,912,3199.112197
46.0,560,3201.417758
116.0,766,3204.470973
259.0,1014,3209.030249
185.0,1076,3213.758378
236.0,1120,3218.262457
189.0,1050,3222.531538
192.0,774,3225.638904
184.0,1034,3230.032612
43.0,644,3233.021426
339.0,1080,3237.677206
117.0,754,3240.764378
118.0,761,3243.842551
80.0,784,3246.985532
107.0,867,3250.398908
96.0,886,3254.246011
58.0,595,3256.978679
224.0,1004,3261.216188
273.0,1220,3266.385874
148.0,1152,3271.036982
128.0,990,3274.969364
132.0,1302,3281.067135
106.0,868,3284.690573
89.0,658,3287.455361
67.0,610,3289.881669
111.0,866,3293.404497
53.0,558,3295.618598
95.0,910,3299.52451
115.0,730,3303.029339
223.0,786,3306.431803
87.0,632,3309.077401
120.0,1028,3313.205101
84.0,744,3316.344641
114.0,652,3318.925738
113.0,857,3322.583194
124.0,834,3326.354284
97.0,862,3329.987279
265.0,815,3333.341336
386.0,698,3336.258425
118.0,882,3339.907525
186.0,858,3343.27811
114.0,1180,3348.60133
220.0,818,3352.097402
155.0,760,3355.293649
168.0,1088,3359.841896
201.0,918,3363.506377
