#{"t_start": 1771861010.5671675, "env_id": "ALE/Pacman-v5"}
r,l,t
27.0,444,4304.814542
19.0,410,4314.348963
20.0,424,4324.250988
23.0,458,4334.997789
13.0,444,4345.297358
15.0,368,4354.033686
32.0,504,4365.604625
34.0,688,4381.813066
39.0,838,4401.258074
14.0,374,4409.879459
13.0,434,4420.142116
18.0,436,4430.197279
13.0,424,4440.10546
19.0,550,4452.833865
32.0,594,4466.698189
18.0,478,4477.778507
53.0,790,4496.05813
19.0,454,4506.756317
23.0,492,4518.0212
23.0,394,4527.3453
34.0,694,4543.548994
23.0,462,4554.332454
22.0,450,4564.774136
17.0,428,4574.86741
14.0,488,4586.207664
31.0,674,4601.98272
49.0,720,4618.833277
28.0,518,4630.895427
14.0,444,4641.27378
25.0,462,4652.049866
37.0,486,4663.421588
21.0,464,4674.137898
16.0,454,4684.877138
39.0,756,4702.56336
63.0,553,4715.361333
38.0,542,4728.205232
27.0,442,4738.343925
13.0,410,4748.046098
22.0,406,4757.478005
18.0,496,4769.233487
27.0,562,4782.212211
92.0,582,4795.859656
88.0,684,4811.7515
173.0,644,4826.639546
108.0,1082,4851.977485
22.0,492,4863.336603
21.0,438,4873.601544
34.0,678,4889.270906
38.0,710,4905.9202
31.0,512,4917.836218
40.0,694,4933.812605
14.0,472,4944.972808
32.0,628,4959.554958
28.0,704,4975.821818
42.0,918,4997.197727
17.0,426,5007.21102
46.0,747,5024.425944
14.0,436,5034.617007
21.0,478,5045.737514
37.0,716,5062.338218
47.0,816,5081.285144
54.0,920,5102.771688
19.0,454,5113.362277
24.0,710,5129.79412
42.0,860,5149.85284
33.0,595,5163.876913
33.0,554,5176.808702
32.0,736,5193.853943
22.0,560,5207.045354
16.0,512,5218.867487
36.0,604,5233.06112
35.0,688,5249.193397
26.0,640,5264.030952
39.0,604,5278.193693
34.0,710,5294.790457
24.0,724,5311.723425
32.0,612,5325.892238
35.0,724,5342.860808
33.0,734,5360.064709
122.0,828,5379.434929
36.0,594,5393.211187
32.0,604,5407.461762
34.0,768,5425.399496
27.0,606,5439.385868
33.0,616,5453.739953
21.0,596,5467.71688
25.0,522,5479.733643
21.0,460,5490.596438
35.0,724,5507.376813
45.0,767,5525.123469
31.0,636,5540.019912
46.0,656,5555.342781
41.0,572,5568.471796
49.0,664,5584.142931
55.0,1078,5609.194267
27.0,478,5620.469037
28.0,504,5632.128393
47.0,766,5649.895342
45.0,750,5667.376441
53.0,640,5682.29835
45.0,804,5700.973424
34.0,564,5714.218609
59.0,862,5734.299293
32.0,554,5747.248009
74.0,1354,5778.925661
22.0,404,5788.276545
53.0,660,5803.7514
41.0,784,5822.267241
17.0,408,5831.769295
57.0,1048,5856.337331
66.0,788,5874.666907
33.0,611,5889.035125
104.0,718,5905.825255
45.0,938,5927.697506
49.0,670,5943.19063
98.0,668,5958.723232
64.0,936,5980.396349
40.0,558,5993.535362
32.0,800,6012.223379
47.0,820,6031.225045
28.0,428,6041.290319
29.0,658,6056.588629
47.0,759,6074.192871
33.0,654,6089.383349
29.0,516,6101.326996
32.0,512,6113.156778
43.0,858,6133.127554
40.0,680,6148.909609
69.0,876,6169.334946
21.0,502,6180.905565
27.0,640,6195.92116
33.0,544,6208.672035
47.0,846,6228.356038
41.0,660,6243.750614
38.0,668,6259.368747
34.0,664,6274.951484
44.0,560,6287.875267
55.0,630,6302.59811
53.0,698,6318.751506
49.0,704,6335.082818
54.0,738,6352.345524
22.0,494,6363.903484
35.0,716,6380.514328
48.0,666,6396.007521
97.0,714,6412.716978
38.0,862,6432.83044
24.0,450,6443.1925
28.0,464,6454.024052
53.0,952,6476.157032
62.0,672,6491.854262
41.0,620,6506.186234
52.0,680,6522.091701
107.0,768,6539.935303
21.0,408,6549.336843
48.0,586,6563.076428
44.0,664,6578.432431
51.0,668,6593.907885
52.0,700,6610.273559
31.0,634,6625.018975
51.0,706,6641.520315
36.0,680,6657.296714
42.0,588,6671.019485
54.0,642,6685.947555
22.0,460,6696.628834
55.0,592,6710.54595
66.0,710,6726.945749
55.0,620,6741.484402
35.0,676,6757.32281
32.0,602,6771.311609
60.0,864,6791.482273
100.0,710,6808.108844
73.0,660,6823.463084
22.0,478,6834.509374
64.0,746,6852.022918
102.0,845,6871.864981
23.0,522,6884.02951
52.0,626,6898.542958
33.0,560,6911.672179
30.0,602,6925.712187
26.0,476,6936.909737
29.0,480,6948.015828
28.0,682,6963.904071
45.0,598,6977.964919
63.0,668,6993.638824
56.0,668,7009.097618
30.0,508,7020.974484
25.0,478,7031.983392
47.0,632,7046.847941
53.0,704,7063.207981
56.0,902,7084.290468
57.0,642,7099.030985
131.0,1328,7130.100666
24.0,696,7146.244777
22.0,428,7156.320527
18.0,424,7166.139416
16.0,494,7177.756947
56.0,800,7196.462786
184.0,650,7211.485526
23.0,506,7223.318501
29.0,666,7238.996502
48.0,702,7255.495407
64.0,960,7278.00559
28.0,478,7289.159961
16.0,406,7298.669601
13.0,394,7307.934979
23.0,438,7318.140149
19.0,428,7328.305113
12.0,408,7337.707674
17.0,508,7349.605764
49.0,758,7367.332104
17.0,452,7377.806274
19.0,540,7390.57656
25.0,456,7401.132162
20.0,474,7412.279935
15.0,404,7421.726047
31.0,704,7438.204389
52.0,650,7453.380183
35.0,616,7467.653601
15.0,374,7476.39254
27.0,592,7490.097955
182.0,670,7505.841264
64.0,988,7528.846254
31.0,670,7544.586832
17.0,474,7555.595819
18.0,586,7569.29848
21.0,600,7583.328507
57.0,734,7600.354019
19.0,358,7608.797823
10.0,374,7617.536248
29.0,564,7630.690055
14.0,474,7641.632703
23.0,444,7651.993275
49.0,714,7668.462209
30.0,460,7679.311885
14.0,358,7687.570409
31.0,656,7702.850412
50.0,722,7719.615002
41.0,630,7734.140049
23.0,522,7746.448004
46.0,596,7760.396913
63.0,692,7776.45067
51.0,566,7789.724267
17.0,430,7799.646449
68.0,782,7817.90593
27.0,492,7829.494564
10.0,396,7838.686974
41.0,672,7854.376723
59.0,694,7870.806288
130.0,906,7892.01504
58.0,728,7908.756061
52.0,628,7923.466678
177.0,830,7942.904526
25.0,478,7953.954262
58.0,600,7968.129443
36.0,700,7984.490166
16.0,476,7995.433207
53.0,582,8009.059565
39.0,584,8022.637239
52.0,620,8037.082451
53.0,572,8050.478231
65.0,688,8066.486727
17.0,526,8078.698925
30.0,556,8091.680089
59.0,712,8108.072847
25.0,588,8121.847381
15.0,440,8132.107352
23.0,472,8143.102567
19.0,462,8153.862701
32.0,476,8165.00153
18.0,404,8174.365998
23.0,446,8184.844688
12.0,424,8194.638487
44.0,688,8210.724905
47.0,620,8225.114769
44.0,620,8239.607191
57.0,858,8259.698289
77.0,614,8274.186504
18.0,604,8288.358291
31.0,636,8303.050868
17.0,366,8311.764309
80.0,1114,8337.674451
16.0,402,8346.94401
96.0,636,8361.929587
18.0,390,8370.968026
16.0,484,8382.344135
51.0,610,8396.576819
29.0,558,8409.502286
69.0,652,8424.855986
59.0,612,8439.108605
22.0,528,8451.358066
16.0,462,8462.247251
14.0,464,8473.049607
66.0,636,8487.814562
55.0,534,8500.124765
28.0,476,8511.289849
56.0,718,8527.995584
46.0,618,8542.277498
59.0,576,8555.791408
68.0,799,8574.460987
31.0,622,8588.822729
59.0,550,8601.745977
78.0,900,8622.689956
63.0,758,8640.37644
22.0,420,8650.178398
18.0,472,8661.275911
23.0,416,8670.867243
34.0,694,8687.121189
14.0,472,8698.077558
25.0,478,8709.288367
22.0,404,8718.618814
25.0,516,8730.799483
12.0,404,8740.162901
62.0,652,8755.548956
64.0,744,8772.961577
37.0,726,8789.851846
14.0,408,8799.322867
20.0,424,8809.258415
64.0,686,8825.32906
141.0,814,8844.476428
17.0,394,8853.688015
19.0,452,8864.24179
14.0,406,8873.701738
20.0,484,8885.093824
68.0,662,8900.63361
28.0,830,8919.966227
37.0,696,8936.093501
54.0,776,8954.321952
23.0,492,8965.87207
22.0,660,8981.137003
25.0,418,8990.996089
13.0,342,8998.868622
23.0,418,9008.768168
9.0,406,9018.212631
65.0,768,9036.054193
44.0,684,9051.918823
118.0,1082,9077.069734
13.0,434,9087.165811
17.0,426,9097.126372
14.0,408,9106.533042
46.0,626,9121.191793
18.0,364,9129.681757
16.0,444,9140.130432
66.0,703,9156.318484
38.0,598,9170.412385
106.0,776,9188.449461
10.0,462,9199.063477
35.0,748,9216.638288
20.0,358,9224.970785
21.0,424,9234.865493
27.0,438,9245.045355
68.0,686,9260.962469
59.0,622,9275.421984
66.0,726,9292.466167
15.0,356,9300.866258
55.0,588,9314.71116
21.0,552,9327.558832
26.0,518,9339.695693
65.0,844,9359.378669
31.0,626,9373.833914
39.0,648,9389.016102
20.0,426,9399.059869
7.0,350,9407.329468
23.0,450,9417.750977
28.0,616,9432.22899
18.0,498,9443.786644
53.0,686,9459.802201
5.0,320,9467.304436
11.0,398,9476.617519
30.0,736,9493.82579
15.0,426,9503.725548
12.0,398,9513.10864
32.0,628,9527.553499
40.0,652,9542.892846
37.0,648,9557.978733
31.0,594,9571.637334
14.0,402,9581.125196
13.0,578,9594.415694
7.0,364,9603.01588
31.0,610,9617.116697
15.0,438,9627.386455
29.0,638,9642.126327
24.0,706,9658.45739
9.0,374,9667.33443
19.0,568,9680.418877
41.0,630,9695.10496
32.0,738,9712.313342
29.0,584,9725.743543
16.0,452,9736.384786
31.0,632,9751.075847
33.0,616,9765.315678
31.0,586,9778.949783
92.0,730,9795.924466
47.0,670,9811.413395
28.0,666,9826.89128
45.0,698,9843.21856
17.0,406,9852.641525
20.0,444,9863.093906
85.0,564,9876.078665
10.0,356,9884.411723
12.0,396,9893.546827
24.0,468,9904.45581
46.0,836,9923.84152
93.0,658,9939.074274
40.0,592,9952.899782
22.0,382,9961.771549
93.0,676,9977.564522
30.0,568,9990.762417
90.0,640,10005.667598
58.0,684,10021.732414
36.0,664,10037.219421
19.0,440,10047.315999
54.0,562,10060.41303
34.0,538,10072.827494
21.0,426,10082.852728
24.0,444,10093.153079
28.0,540,10105.698393
27.0,478,10116.686196
26.0,444,10127.13025
47.0,882,10147.636922
30.0,676,10163.117965
27.0,614,10177.564092
30.0,598,10191.538693
40.0,718,10208.155385
32.0,664,10223.689923
350.0,790,10242.009109
28.0,524,10254.243321
26.0,622,10268.612994
89.0,634,10283.275423
91.0,754,10301.005076
21.0,458,10311.649899
7.0,376,10320.457678
51.0,672,10336.026621
23.0,534,10348.550496
35.0,744,10365.912304
35.0,578,10379.293341
29.0,604,10393.47899
61.0,924,10415.060462
12.0,402,10424.342684
11.0,480,10435.686756
57.0,644,10450.692404
59.0,728,10467.676735
26.0,646,10482.827577
24.0,644,10497.821745
62.0,766,10515.625422
38.0,582,10529.097803
38.0,628,10543.766551
37.0,718,10560.483371
34.0,522,10572.61171
32.0,682,10588.468742
20.0,428,10598.245661
51.0,795,10616.910486
103.0,762,10634.636731
45.0,672,10650.197546
47.0,664,10665.486073
15.0,394,10674.801675
18.0,450,10685.171183
38.0,682,10701.102423
20.0,458,10711.802438
11.0,416,10721.570042
45.0,721,10738.327586
24.0,512,10750.106076
49.0,688,10766.107798
20.0,436,10776.252883
51.0,708,10792.786439
87.0,642,10807.872609
23.0,438,10818.055381
21.0,480,10829.426739
22.0,424,10839.232261
28.0,604,10853.451177
22.0,568,10866.811715
52.0,658,10882.094541
24.0,550,10895.014313
50.0,774,10913.145169
29.0,551,10925.886731
27.0,584,10939.614226
17.0,536,10952.056518
15.0,456,10962.739711
44.0,902,10983.761424
28.0,752,11001.325601
28.0,754,11018.870116
28.0,686,11034.888489
39.0,639,11049.788247
26.0,658,11065.282116
23.0,506,11077.020802
29.0,500,11088.699697
29.0,644,11103.46436
13.0,394,11112.720833
18.0,506,11124.403002
18.0,590,11138.239887
23.0,622,11152.688745
58.0,644,11167.564393
40.0,780,11185.641102
20.0,540,11198.261066
19.0,450,11208.681196
23.0,508,11220.585083
20.0,416,11230.146978
23.0,554,11243.102307
28.0,3106,11315.253911
26.0,434,11325.390311
20.0,474,11336.52186
