#{"t_start": 1771809980.530912, "env_id": "ALE/Pacman-v5"}
r,l,t
44.0,666,223.677872
47.0,704,227.227028
90.0,894,231.765782
58.0,718,235.368197
34.0,430,237.651967
28.0,442,240.087192
36.0,448,242.288173
58.0,722,245.962901
27.0,402,248.107241
53.0,758,252.014287
59.0,720,255.585652
36.0,538,258.264012
48.0,692,262.077362
107.0,839,266.258132
34.0,590,269.113188
54.0,680,272.475802
41.0,578,275.330252
42.0,542,277.953832
44.0,640,281.134696
36.0,536,283.857768
51.0,654,287.280531
40.0,446,289.490937
42.0,694,293.027693
53.0,632,296.338723
71.0,658,300.048822
44.0,778,304.060811
44.0,498,306.640369
27.0,440,309.146249
59.0,694,313.001672
41.0,482,315.392162
56.0,922,319.887443
47.0,654,323.100799
60.0,740,326.863182
55.0,605,329.82603
45.0,780,333.77156
49.0,604,336.750408
44.0,552,339.507826
25.0,418,341.743926
51.0,688,345.103497
51.0,726,348.658999
36.0,410,350.666358
27.0,388,352.576675
57.0,1216,358.513279
48.0,618,361.570495
57.0,738,365.277331
45.0,542,367.980974
39.0,510,370.526776
51.0,712,374.027353
70.0,1098,379.751313
34.0,417,381.796366
46.0,560,384.643614
54.0,612,387.638649
52.0,662,390.90201
76.0,859,395.24457
99.0,920,399.728976
60.0,690,403.117065
33.0,432,405.232908
56.0,758,408.930631
43.0,496,411.366212
72.0,803,415.376549
60.0,714,418.8726
49.0,670,422.144814
37.0,446,424.491876
49.0,544,427.431648
38.0,468,430.07489
58.0,620,433.326482
62.0,742,437.30432
45.0,498,440.265298
33.0,482,443.185982
53.0,750,447.816635
48.0,661,451.425597
66.0,894,456.269246
50.0,608,459.359885
47.0,562,462.480806
53.0,742,466.585216
51.0,576,469.794379
41.0,492,472.433607
41.0,488,475.053884
50.0,522,477.669893
36.0,424,479.721508
121.0,605,482.657638
72.0,868,486.85287
48.0,606,490.09944
61.0,866,494.557786
86.0,736,498.296073
55.0,714,501.949043
78.0,1028,507.659423
55.0,716,511.383457
50.0,714,515.064007
42.0,488,517.503881
57.0,668,520.907631
73.0,840,525.01943
70.0,864,529.246401
55.0,712,532.728068
46.0,518,535.339098
66.0,858,539.683476
33.0,440,541.87465
81.0,1070,547.199539
54.0,838,551.403653
75.0,912,555.854689
80.0,772,559.704486
42.0,486,562.261283
60.0,810,566.245568
50.0,738,570.04235
36.0,486,572.727015
22.0,426,575.37699
72.0,894,580.33482
40.0,576,583.349548
54.0,738,586.985631
109.0,1230,593.359555
86.0,4046,614.15091
36.0,444,616.334881
50.0,738,619.94316
53.0,714,623.436541
51.0,540,626.095348
48.0,542,628.740347
47.0,542,631.404099
46.0,538,634.056443
67.0,586,637.139755
52.0,524,639.733819
43.0,450,641.927551
38.0,508,644.550425
37.0,550,647.24799
54.0,626,650.312188
137.0,874,654.59861
43.0,648,657.767557
200.0,658,660.990726
50.0,664,664.236022
55.0,702,667.670944
65.0,660,670.9476
49.0,536,673.604662
32.0,424,675.815885
50.0,558,678.534678
61.0,586,681.409121
49.0,554,684.134296
221.0,984,688.932988
55.0,616,691.954348
52.0,546,694.652612
71.0,704,698.109137
44.0,542,700.788517
36.0,500,703.241433
33.0,422,705.329281
97.0,836,709.471296
78.0,958,714.165816
70.0,786,718.232333
209.0,701,721.716614
58.0,614,724.735389
53.0,574,727.566806
53.0,628,730.676355
57.0,564,733.555994
37.0,460,735.837193
63.0,661,739.215754
65.0,676,742.527769
47.0,598,745.482524
67.0,614,748.510004
56.0,694,751.921308
56.0,718,755.470568
72.0,591,758.379935
62.0,662,761.646216
89.0,650,764.839139
56.0,580,767.67877
66.0,700,771.203768
60.0,668,774.485442
68.0,666,777.897643
69.0,644,781.055956
65.0,814,785.092376
64.0,714,788.596133
61.0,636,791.722693
55.0,590,794.623018
22.0,422,796.694592
61.0,586,799.670302
62.0,778,803.554717
72.0,878,807.92316
73.0,860,812.269996
63.0,636,815.433859
68.0,688,818.829804
64.0,594,821.781097
55.0,500,824.234406
64.0,686,827.613733
69.0,594,830.711699
88.0,980,835.74572
80.0,868,839.992644
73.0,670,843.278722
52.0,530,845.902625
66.0,604,848.874253
66.0,584,851.752858
61.0,558,854.509073
64.0,816,858.522712
67.0,634,861.650718
62.0,584,864.673302
74.0,532,867.743002
79.0,645,870.992478
72.0,692,874.423253
57.0,578,877.264076
63.0,628,880.38381
91.0,686,883.768152
53.0,631,886.845204
64.0,616,889.87437
83.0,974,894.741447
80.0,694,898.198435
77.0,758,902.47973
82.0,986,907.830657
86.0,730,911.554134
70.0,842,915.977155
52.0,580,919.494764
85.0,902,924.695546
80.0,1018,930.616817
58.0,792,935.019308
67.0,712,939.094308
76.0,604,942.340308
96.0,932,948.155308
64.0,638,951.870308
90.0,820,956.772308
91.0,892,961.764308
73.0,916,966.860309
43.0,518,969.668308
43.0,533,972.661309
