#{"t_start": 1771813371.144424, "env_id": "ALE/Pacman-v5"}
r,l,t
55.0,750,281.008791
41.0,774,284.272409
71.0,858,288.257178
21.0,346,289.71906
37.0,454,291.609315
37.0,570,293.998447
97.0,778,297.232682
62.0,654,299.957397
63.0,864,303.541925
123.0,700,306.742379
113.0,717,309.973881
19.0,364,311.586171
55.0,746,314.852917
113.0,2234,325.240755
71.0,734,329.207512
34.0,518,331.982718
66.0,762,335.723368
33.0,688,339.058452
41.0,618,341.689381
52.0,682,344.489715
67.0,744,347.571275
61.0,984,352.209155
29.0,560,354.544103
30.0,618,357.383471
362.0,810,361.351792
28.0,620,364.179436
51.0,505,366.501977
59.0,644,369.34172
43.0,560,371.814518
49.0,582,374.432619
26.0,400,376.275983
36.0,702,379.576941
353.0,780,382.801214
27.0,450,384.591402
131.0,868,387.979722
189.0,662,390.6416
182.0,696,393.316349
36.0,658,395.879101
108.0,1098,400.214887
71.0,750,403.402918
34.0,762,406.492854
65.0,928,410.180923
113.0,765,413.262152
239.0,1042,417.493915
50.0,590,419.956176
104.0,670,422.582278
110.0,654,425.221274
68.0,772,428.322054
139.0,820,431.400212
130.0,926,435.524121
78.0,674,438.42924
54.0,574,440.814232
18.0,422,442.531421
382.0,926,446.513559
64.0,720,449.554437
35.0,486,451.558584
70.0,746,454.544888
84.0,1034,458.571484
54.0,654,461.144723
24.0,404,462.73384
79.0,826,466.186012
55.0,778,469.415254
76.0,1036,473.623333
76.0,976,477.336468
221.0,1012,481.289671
123.0,766,484.350688
86.0,888,487.767512
209.0,809,490.946479
103.0,764,493.985927
126.0,739,497.074197
45.0,732,499.933196
75.0,882,503.511197
177.0,718,506.294197
205.0,780,509.302197
73.0,904,512.652198
62.0,706,515.278197
73.0,688,517.911197
65.0,597,520.177197
78.0,784,523.298198
71.0,774,526.555199
87.0,784,529.811198
78.0,744,532.819197
31.0,402,534.568197
84.0,760,537.953199
110.0,798,541.205197
69.0,724,544.082197
25.0,378,545.595197
62.0,596,547.937197
59.0,578,550.192197
71.0,628,552.673198
69.0,782,555.779197
177.0,932,559.594198
34.0,446,561.306197
75.0,778,564.191197
50.0,532,566.289197
39.0,451,568.042197
224.0,810,571.063197
89.0,888,574.490197
68.0,736,577.354197
89.0,874,580.607197
88.0,826,584.046943
103.0,946,588.075123
76.0,718,591.179161
83.0,1580,597.879454
90.0,744,601.17407
70.0,958,605.687653
96.0,902,610.250226
67.0,724,613.49972
63.0,726,617.039359
71.0,705,619.895186
77.0,854,624.195133
37.0,488,626.548924
57.0,712,629.994552
55.0,604,633.073571
60.0,666,636.031085
71.0,754,639.176509
82.0,744,642.071718
71.0,696,645.011956
72.0,832,648.458528
67.0,664,651.256659
92.0,836,654.960378
36.0,456,656.812379
67.0,778,659.95638
61.0,870,663.521522
83.0,712,666.202521
74.0,750,669.079521
62.0,714,671.762521
97.0,3824,686.613101
78.0,656,690.162869
52.0,496,692.57534
48.0,576,695.015738
58.0,594,697.427587
31.0,420,699.031518
74.0,778,702.028624
33.0,408,703.64904
75.0,654,706.230832
98.0,792,709.245142
68.0,700,712.116354
77.0,646,714.92273
73.0,660,717.903745
37.0,404,719.74102
216.0,980,724.177938
44.0,518,726.548343
123.0,808,729.911166
49.0,506,731.865203
87.0,715,734.597174
34.0,402,736.150544
80.0,736,738.943886
56.0,676,741.521954
86.0,708,744.336646
40.0,500,746.248913
65.0,946,750.00331
62.0,692,752.612809
100.0,952,756.211164
63.0,664,758.704737
41.0,468,760.458903
76.0,786,763.443658
135.0,870,766.686104
60.0,622,769.019879
43.0,480,770.850121
37.0,480,772.653814
96.0,1028,776.606117
38.0,432,778.439726
