#{"t_start": 1772087579.0889084, "env_id": "ALE/Pacman-v5"}
r,l,t
177.0,634,16848.040513
163.0,600,16861.711489
187.0,864,16881.304639
59.0,574,16894.397188
184.0,926,16915.33554
173.0,870,16935.119734
105.0,616,16949.085082
176.0,730,16965.706036
170.0,682,16981.273262
175.0,662,16996.390238
338.0,696,17012.196084
179.0,686,17027.796488
339.0,628,17042.094622
182.0,636,17056.506233
183.0,666,17071.58686
177.0,648,17086.334513
341.0,646,17101.034434
339.0,670,17116.305439
100.0,644,17130.867648
369.0,805,17149.152161
342.0,724,17165.637955
109.0,710,17181.799241
102.0,618,17195.835258
39.0,798,17214.008567
335.0,682,17229.507746
336.0,642,17244.220307
185.0,754,17261.35106
52.0,548,17273.803478
35.0,509,17285.372642
105.0,834,17304.287858
105.0,762,17321.492122
35.0,768,17339.038014
44.0,652,17353.885496
59.0,610,17367.820629
111.0,950,17389.382382
209.0,858,17408.867134
180.0,730,17425.569494
328.0,828,17444.429608
187.0,832,17463.321184
99.0,788,17481.241746
106.0,702,17497.210283
180.0,802,17515.534583
109.0,756,17532.680262
354.0,836,17551.614687
92.0,744,17568.497328
334.0,716,17584.877085
346.0,784,17602.679288
183.0,844,17621.836515
99.0,696,17637.616884
190.0,854,17656.976457
170.0,680,17672.382473
452.0,940,17693.693807
178.0,662,17708.868288
198.0,764,17726.179225
92.0,624,17740.366542
45.0,712,17756.663419
175.0,730,17773.256333
53.0,586,17786.556638
178.0,830,17805.414812
127.0,732,17822.05381
337.0,670,17837.29949
189.0,836,17856.318719
183.0,878,17876.220043
23.0,470,17886.892267
24.0,572,17899.866827
340.0,724,17916.367863
104.0,790,17934.335852
369.0,820,17953.038539
94.0,588,17966.461293
339.0,594,17979.905862
189.0,818,17998.47659
192.0,770,18015.991438
109.0,806,18034.287982
54.0,644,18048.883209
350.0,750,18065.930058
176.0,622,18080.179823
65.0,776,18097.775904
215.0,856,18117.273309
102.0,604,18130.992131
184.0,644,18145.672013
355.0,888,18165.804333
194.0,796,18183.934553
193.0,740,18200.786202
51.0,722,18217.194314
303.0,1008,18240.099712
139.0,858,18259.586498
197.0,894,18279.961721
112.0,694,18295.844548
95.0,628,18310.118184
186.0,740,18327.021622
189.0,710,18343.163907
101.0,598,18356.791469
196.0,774,18374.365641
453.0,822,18393.072675
55.0,514,18404.962006
115.0,736,18421.804114
29.0,466,18432.422332
39.0,509,18443.983379
41.0,586,18457.438327
186.0,932,18478.554352
133.0,764,18495.913634
179.0,680,18511.304479
340.0,718,18527.629894
19.0,462,18538.172341
109.0,808,18556.587165
96.0,668,18571.839761
48.0,670,18587.114554
93.0,658,18602.142665
209.0,826,18620.941011
177.0,570,18633.944855
110.0,808,18652.320641
74.0,784,18670.109386
33.0,594,18683.587392
100.0,662,18698.657638
345.0,862,18718.1939
50.0,711,18734.464543
179.0,782,18752.2885
117.0,662,18767.397521
190.0,878,18787.320743
354.0,948,18808.792226
349.0,844,18828.018199
197.0,802,18846.257463
78.0,892,18866.580996
115.0,746,18883.460265
36.0,548,18895.973533
213.0,788,18913.789286
342.0,686,18929.488447
181.0,754,18946.585509
34.0,582,18959.862422
197.0,808,18978.167835
55.0,678,18993.57195
339.0,686,19009.138267
138.0,826,19027.945405
176.0,510,19039.523712
327.0,652,19054.4641
40.0,636,19068.881927
178.0,664,19084.006561
190.0,640,19098.509337
104.0,784,19116.333816
180.0,690,19131.991277
114.0,794,19150.066318
333.0,682,19165.554245
176.0,564,19178.476431
340.0,628,19192.663941
342.0,712,19208.867555
113.0,768,19226.214953
166.0,658,19241.194088
191.0,778,19258.897703
33.0,602,19272.724271
35.0,640,19287.241401
29.0,638,19301.806903
42.0,750,19318.835519
42.0,678,19334.315345
196.0,878,19354.320022
343.0,758,19371.553559
66.0,914,19392.335526
167.0,690,19407.99509
21.0,406,19417.288239
215.0,904,19437.711682
94.0,656,19452.695717
336.0,710,19468.837848
337.0,696,19484.701658
113.0,678,19500.070354
171.0,682,19515.596853
47.0,560,19528.336343
337.0,676,19543.686408
189.0,737,19560.399121
347.0,832,19579.319928
85.0,676,19594.629822
31.0,694,19610.535548
177.0,652,19625.460681
3.0,352,19633.491657
98.0,724,19649.897698
89.0,664,19664.976545
82.0,1080,19689.572418
413.0,896,19709.975985
338.0,662,19725.001107
348.0,710,19741.225822
13.0,398,19750.287832
339.0,684,19765.845778
184.0,684,19781.399062
96.0,578,19794.537602
342.0,674,19809.819484
59.0,756,19826.944508
166.0,694,19842.709942
104.0,656,19857.725282
345.0,774,19875.303951
172.0,642,19889.991029
169.0,598,19903.537155
172.0,694,19919.366133
344.0,756,19936.568782
200.0,850,19955.94631
327.0,708,19972.006505
193.0,724,19988.45815
105.0,708,20004.507011
103.0,708,20020.659221
180.0,692,20036.414347
180.0,614,20050.389429
101.0,660,20065.367375
36.0,654,20080.226261
22.0,530,20092.225752
348.0,713,20108.4769
21.0,536,20120.632401
187.0,696,20136.495969
77.0,950,20158.080989
173.0,770,20175.537991
36.0,658,20190.491671
40.0,678,20205.96027
340.0,718,20222.272756
367.0,836,20241.382415
21.0,528,20253.414129
175.0,718,20269.750555
203.0,778,20287.381685
184.0,758,20304.601332
341.0,674,20320.056944
198.0,824,20338.796245
196.0,726,20355.397425
342.0,708,20371.517339
349.0,674,20386.894443
87.0,708,20403.012038
178.0,634,20417.414718
75.0,752,20434.679929
193.0,638,20449.194263
198.0,852,20468.568117
362.0,894,20488.881919
176.0,790,20506.757082
51.0,870,20526.474614
49.0,816,20545.102197
114.0,658,20560.045723
208.0,848,20579.287915
201.0,777,20596.900085
363.0,798,20615.162894
311.0,986,20637.662898
107.0,694,20653.518788
294.0,800,20671.772925
186.0,740,20688.680243
44.0,800,20706.919941
180.0,640,20721.460032
350.0,700,20737.382899
52.0,660,20752.354218
316.0,914,20773.257749
184.0,852,20792.687292
351.0,764,20810.000512
188.0,694,20825.817746
196.0,768,20843.304032
353.0,762,20860.71397
46.0,860,20880.27336
340.0,688,20895.99168
208.0,960,20917.80511
469.0,1006,20940.631404
472.0,2338,20993.962693
368.0,796,21012.13234
364.0,864,21031.804739
355.0,762,21049.257944
338.0,624,21063.495576
191.0,656,21078.476599
104.0,588,21091.898191
346.0,590,21105.382626
208.0,754,21122.584876
17.0,412,21131.941932
125.0,624,21146.126409
329.0,776,21163.757726
105.0,606,21177.569302
193.0,764,21194.945899
347.0,584,21208.209969
350.0,646,21222.845958
342.0,608,21236.726124
53.0,636,21251.226258
194.0,738,21267.990945
363.0,838,21287.116491
174.0,562,21299.932652
94.0,650,21314.680158
51.0,598,21328.368006
368.0,724,21344.820788
15.0,410,21354.188273
355.0,718,21370.524301
183.0,714,21386.850467
355.0,630,21401.225744
304.0,828,21420.134353
350.0,778,21437.758368
201.0,760,21455.117263
372.0,780,21472.842254
336.0,571,21485.871332
376.0,876,21505.803501
179.0,612,21519.649405
342.0,830,21538.521818
65.0,1292,21568.006216
26.0,518,21579.804275
349.0,706,21595.896987
111.0,722,21612.303419
299.0,818,21630.924397
465.0,812,21649.475896
360.0,728,21666.178643
229.0,918,21687.117444
57.0,522,21699.055862
362.0,960,21720.87282
196.0,766,21738.358318
195.0,634,21752.690818
53.0,618,21766.852148
199.0,832,21785.8663
376.0,914,21806.647661
103.0,592,21820.047768
69.0,670,21835.320113
117.0,608,21849.126401
335.0,948,21870.787916
141.0,764,21888.178546
351.0,746,21905.161743
185.0,678,21920.600498
72.0,738,21937.398769
124.0,958,21959.242335
360.0,682,21974.679113
308.0,1044,21998.569644
209.0,824,22017.476953
68.0,842,22036.697719
58.0,590,22050.226334
110.0,754,22067.313752
364.0,930,22088.755439
354.0,616,22102.787839
96.0,810,22121.257892
351.0,770,22138.882138
383.0,866,22158.584916
362.0,730,22175.179282
410.0,748,22192.211828
350.0,762,22209.593317
203.0,786,22227.383548
118.0,686,22243.038016
460.0,890,22263.3059
360.0,776,22280.929558
309.0,864,22300.570008
351.0,704,22316.652963
371.0,830,22335.585946
183.0,676,22351.053196
57.0,540,22363.428226
70.0,770,22380.944498
455.0,928,22402.117508
428.0,880,22422.158007
355.0,730,22438.807827
349.0,658,22453.772715
192.0,790,22471.696674
189.0,588,22485.132062
192.0,610,22499.016968
132.0,752,22516.179138
357.0,790,22534.133817
175.0,552,22546.678828
362.0,732,22563.382641
185.0,662,22578.478685
111.0,716,22594.744846
61.0,634,22609.140166
33.0,480,22620.101171
379.0,862,22639.804408
464.0,956,22661.555691
114.0,676,22677.009986
345.0,712,22693.305445
111.0,603,22707.107254
110.0,709,22723.133363
487.0,1054,22747.11053
206.0,780,22764.89767
340.0,678,22780.272604
376.0,878,22800.282657
197.0,830,22819.148485
227.0,880,22839.206495
198.0,780,22856.914233
188.0,706,22872.943878
189.0,770,22890.522296
31.0,676,22905.851503
354.0,784,22923.758402
209.0,870,22943.522444
175.0,666,22958.758051
183.0,656,22973.664295
366.0,954,22995.337837
54.0,686,23010.987944
365.0,1004,23033.929079
50.0,560,23046.710223
53.0,476,23057.548978
72.0,884,23077.700317
490.0,784,23095.491709
359.0,770,23113.054389
93.0,620,23127.178885
60.0,686,23142.834525
21.0,422,23152.461246
113.0,770,23170.335435
57.0,612,23184.382204
135.0,1198,23211.680731
481.0,980,23234.024582
102.0,594,23247.535976
70.0,660,23262.553113
365.0,798,23280.834629
369.0,980,23303.084984
381.0,1086,23327.804163
40.0,592,23341.297335
360.0,743,23358.267956
109.0,720,23374.600202
334.0,592,23388.163902
183.0,682,23403.742954
203.0,705,23419.83687
488.0,1250,23448.324082
237.0,1122,23473.850344
296.0,794,23492.022215
440.0,1124,23517.701943
474.0,914,23538.54802
498.0,796,23556.648354
346.0,732,23573.428644
16.0,466,23584.100741
369.0,855,23603.615613
473.0,1018,23626.833149
471.0,866,23646.574622
351.0,586,23660.001379
316.0,952,23681.709781
447.0,992,23704.30156
183.0,584,23717.569041
204.0,1076,23742.149351
36.0,580,23755.305077
111.0,740,23772.241526
201.0,708,23788.367681
217.0,722,23804.861624
75.0,786,23822.835446
352.0,736,23839.742207
354.0,662,23854.851779
28.0,462,23865.382339
81.0,1012,23888.414136
32.0,568,23901.455444
133.0,1132,23927.314543
210.0,872,23947.244641
148.0,1004,23970.101474
210.0,856,23989.647457
181.0,902,24010.232832
373.0,944,24031.710063
50.0,2286,24083.644255
263.0,846,24103.040987
107.0,612,24117.073258
90.0,812,24135.589267
188.0,680,24151.192656
196.0,716,24167.523746
504.0,1034,24191.101883
355.0,774,24209.337216
186.0,604,24223.018953
337.0,1092,24247.923166
299.0,900,24268.429299
226.0,962,24290.32715
47.0,718,24306.678434
55.0,798,24324.882216
48.0,590,24338.289072
68.0,732,24354.851249
207.0,852,24374.17998
103.0,1052,24398.192422
175.0,624,24412.426256
36.0,614,24426.60993
359.0,687,24442.16442
73.0,1002,24464.930592
290.0,896,24485.310069
44.0,646,24499.96078
53.0,621,24514.194879
22.0,432,24524.010903
351.0,856,24543.460012
389.0,1066,24567.801731
54.0,650,24582.529358
361.0,900,24603.227973
127.0,836,24622.161203
419.0,752,24639.290359
458.0,852,24658.647809
59.0,640,24673.273087
19.0,486,24684.398135
60.0,588,24697.818425
28.0,574,24710.87759
468.0,1044,24734.82114
464.0,1070,24759.194402
47.0,648,24774.024677
190.0,654,24788.991213
336.0,586,24802.344251
342.0,658,24817.304219
67.0,704,24833.351292
25.0,466,24844.078593
49.0,578,24857.227181
341.0,682,24872.742215
383.0,892,24893.001331
14.0,464,24903.665233
24.0,528,24915.643722
30.0,592,24929.145255
30.0,458,24939.568781
165.0,976,24961.880843
42.0,784,24979.788034
476.0,1078,25004.272771
311.0,950,25025.897466
304.0,946,25047.381568
348.0,686,25062.977562
117.0,764,25080.400968
196.0,876,25100.501391
51.0,570,25113.482564
39.0,774,25131.165743
44.0,768,25148.554331
476.0,1028,25172.008544
342.0,778,25189.741622
467.0,840,25208.906059
453.0,892,25229.272704
188.0,754,25246.399926
31.0,568,25259.378301
347.0,596,25273.067343
257.0,853,25292.577797
438.0,984,25314.820822
13.0,442,25324.931283
175.0,630,25339.24609
23.0,430,25349.05726
46.0,776,25366.710603
26.0,544,25379.115883
180.0,604,25392.960608
30.0,552,25405.522186
30.0,594,25419.039178
172.0,608,25432.898556
176.0,610,25446.881792
434.0,868,25466.663805
183.0,665,25481.86432
454.0,1096,25506.978749
192.0,692,25522.774072
418.0,834,25541.751696
194.0,750,25558.866743
336.0,630,25573.225099
79.0,800,25591.507065
31.0,578,25604.820413
357.0,758,25622.054454
467.0,968,25644.166648
505.0,1050,25668.118166
359.0,794,25686.179541
348.0,736,25703.025276
352.0,778,25720.726653
305.0,892,25741.162969
455.0,944,25762.693955
343.0,594,25776.214372
470.0,988,25798.789592
214.0,862,25818.398408
203.0,736,25835.178861
167.0,672,25850.5066
38.0,760,25867.788845
387.0,926,25889.021853
169.0,628,25903.287742
350.0,670,25918.663636
48.0,648,25933.407027
363.0,884,25953.694598
31.0,486,25964.772261
101.0,590,25978.344777
343.0,610,25992.168428
49.0,836,26011.317207
198.0,703,26027.216085
341.0,612,26041.350756
229.0,916,26062.745593
180.0,638,26077.678931
377.0,847,26096.991541
489.0,872,26116.835284
455.0,888,26137.164354
523.0,970,26159.155102
344.0,722,26175.616327
471.0,932,26196.97567
493.0,1128,26222.723769
493.0,892,26243.00729
99.0,730,26259.679849
26.0,732,26276.536086
12.0,406,26286.070384
95.0,652,26300.959763
104.0,672,26316.320653
190.0,840,26335.409487
189.0,660,26350.519311
192.0,679,26366.022666
465.0,1018,26389.373193
470.0,960,26411.304174
377.0,870,26431.031242
115.0,760,26448.429049
342.0,614,26462.407182
58.0,644,26477.143756
192.0,770,26494.631701
33.0,521,26506.58611
478.0,1062,26530.899111
186.0,622,26545.083105
373.0,842,26564.252426
334.0,1148,26590.444151
462.0,808,26608.92913
183.0,674,26624.27354
356.0,798,26642.413257
340.0,588,26655.792664
31.0,544,26668.241999
70.0,800,26686.447195
107.0,668,26701.694506
237.0,1040,26725.413261
366.0,770,26742.851579
185.0,632,26757.325499
77.0,705,26773.444489
352.0,796,26791.680406
354.0,714,26808.022236
341.0,656,26823.070499
238.0,1116,26848.539125
351.0,658,26863.540201
106.0,712,26879.866868
356.0,726,26896.436912
21.0,422,26906.11609
479.0,864,26925.803987
185.0,716,26942.054456
100.0,714,26958.378967
94.0,556,26971.099177
463.0,932,26992.312691
331.0,692,27008.173334
186.0,716,27024.445873
348.0,682,27040.073575
359.0,778,27057.804547
357.0,784,27075.663103
101.0,708,27091.709751
456.0,806,27110.063939
358.0,720,27126.433663
180.0,610,27140.38334
337.0,566,27153.290597
354.0,714,27169.757421
182.0,584,27183.097108
168.0,568,27196.08553
195.0,686,27211.759281
16.0,426,27221.538436
185.0,582,27234.757357
191.0,739,27251.680343
366.0,862,27271.28926
488.0,1058,27295.46836
197.0,580,27308.702346
102.0,514,27320.476788
347.0,658,27335.460193
349.0,620,27349.600908
28.0,464,27360.210148
17.0,422,27369.839072
396.0,954,27391.569568
226.0,772,27409.307782
117.0,718,27425.74148
182.0,768,27443.256782
341.0,630,27457.555154
440.0,1110,27482.867375
341.0,822,27501.820375
94.0,644,27516.51483
40.0,545,27529.062883
214.0,692,27544.913201
34.0,696,27560.725893
168.0,616,27574.778916
328.0,676,27590.159049
344.0,612,27604.164117
102.0,674,27619.522573
331.0,632,27633.980725
356.0,858,27653.509
365.0,898,27673.93055
337.0,714,27690.211907
341.0,630,27704.693801
81.0,1040,27728.397975
359.0,964,27750.44464
168.0,582,27763.803535
357.0,724,27780.394552
386.0,862,27799.996439
175.0,606,27813.821523
375.0,898,27834.296364
139.0,906,27854.851106
379.0,854,27874.303602
108.0,734,27891.117207
342.0,576,27904.35
48.0,656,27919.414165
176.0,588,27932.725428
65.0,788,27950.709924
378.0,924,27971.757343
195.0,878,27991.72107
347.0,766,28009.119602
338.0,568,28022.01074
374.0,928,28043.210395
60.0,658,28058.165297
174.0,638,28072.691647
373.0,1164,28099.243521
347.0,608,28113.023582
178.0,628,28127.399236
382.0,858,28146.882787
389.0,977,28169.240978
343.0,618,28183.318841
361.0,916,28204.132166
363.0,818,28222.694887
194.0,720,28238.988521
392.0,810,28257.447847
220.0,764,28274.913263
223.0,764,28292.374462
213.0,1056,28316.475743
102.0,634,28330.866559
250.0,996,28353.615741
426.0,828,28372.492558
379.0,1148,28398.711985
51.0,602,28412.413679
365.0,755,28429.540305
369.0,880,28449.522789
362.0,744,28466.460052
123.0,1018,28489.805513
198.0,784,28507.657484
374.0,802,28525.975374
367.0,906,28546.555627
368.0,866,28566.288281
209.0,896,28586.680012
210.0,950,28608.41559
379.0,886,28628.400004
118.0,694,28644.147322
358.0,792,28662.175062
379.0,1050,28686.069836
379.0,1150,28712.222835
191.0,638,28727.054372
87.0,1594,28763.350801
192.0,746,28780.501333
360.0,896,28801.272677
347.0,652,28816.16313
370.0,742,28833.151984
97.0,592,28846.601874
486.0,1068,28870.835697
354.0,946,28892.438483
350.0,680,28907.961102
345.0,610,28921.866705
361.0,904,28942.521947
87.0,542,28954.789945
142.0,890,28975.085792
142.0,902,28995.571333
90.0,1154,29021.882509
65.0,644,29036.608356
342.0,640,29051.147486
400.0,944,29072.802194
378.0,958,29094.678825
199.0,874,29114.538304
362.0,844,29133.647489
57.0,830,29152.646785
187.0,694,29168.437476
355.0,722,29184.854452
217.0,1082,29209.504325
369.0,782,29227.295239
382.0,1008,29250.320883
376.0,992,29272.923425
50.0,750,29289.952693
40.0,500,29301.336549
106.0,628,29315.617595
365.0,661,29330.607486
50.0,560,29343.362694
47.0,632,29357.716282
379.0,974,29379.882351
128.0,948,29401.36608
170.0,572,29414.395506
463.0,996,29437.273402
377.0,1076,29461.7571
197.0,960,29483.522852
115.0,760,29500.804255
353.0,754,29517.975799
379.0,984,29540.598675
65.0,774,29558.212982
376.0,918,29579.148522
197.0,820,29597.913198
256.0,822,29616.647806
227.0,1014,29639.774089
101.0,26410,30284.304826
341.0,680,30299.991037
30.0,492,30311.554411
16.0,474,30322.678864
182.0,602,30336.586021
53.0,558,30349.444759
352.0,734,30366.491131
19.0,562,30379.554321
24.0,430,30389.704104
175.0,778,30408.403945
103.0,736,30426.621424
141.0,886,30447.823782
169.0,580,30461.663853
90.0,630,30476.609516
368.0,878,30497.205875
357.0,726,30514.955683
51.0,586,30529.233177
380.0,1016,30554.464082
181.0,614,30568.99067
22.0,458,30579.622463
9.0,420,30589.913979
58.0,750,30608.337294
183.0,691,30625.043925
126.0,772,30643.202863
68.0,912,30664.758356
178.0,570,30678.178113
336.0,660,30693.629986
340.0,624,30707.913446
107.0,726,30724.901288
407.0,931,30746.397355
35.0,620,30760.492483
381.0,832,30779.834897
368.0,830,30799.147852
351.0,780,30817.320514
346.0,758,30835.821219
357.0,842,30856.258319
334.0,582,30870.475381
354.0,716,30888.922263
354.0,772,30907.289554
331.0,674,30923.490828
365.0,784,30943.132282
353.0,688,30959.644553
111.0,854,30980.347106
378.0,946,31005.241783
349.0,638,31020.907543
383.0,1064,31046.545197
431.0,1130,31074.718616
101.0,572,31088.4757
125.0,820,31108.319646
341.0,636,31123.261727
356.0,890,31144.222306
174.0,620,31159.585129
191.0,686,31179.297931
173.0,618,31195.347385
29.0,716,31212.600276
338.0,598,31226.945173
396.0,1124,31253.61184
371.0,832,31274.444384
184.0,592,31288.487534
353.0,680,31304.46272
26.0,538,31317.288732
361.0,792,31336.116674
